Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Jarrod Brander,West Coast,11,9.82,5.45,15.27,4.82,0.45,0.55,1.0,0.0,3.09,0.36,4.09,11.55,11.45,74.98,1.64,0.36,0.36,0.82,0.18,0.64,1.0,1.0,0.36,259.73,3.82,2.36,3.64,0.0,80.0
Brandan Parfitt,Geelong,23,9.78,9.0,18.78,1.43,0.35,0.3,5.57,0.0,3.13,0.48,7.78,11.09,12.26,65.28,3.22,0.0,0.3,3.13,0.96,2.17,0.7,0.96,0.13,261.22,3.78,4.04,1.87,0.52,69.91
Jackson Nelson,West Coast,18,9.78,3.17,12.94,4.22,0.0,0.06,1.44,0.0,1.06,0.0,4.0,8.33,10.39,80.29,1.56,0.06,0.0,0.78,0.22,0.56,2.56,2.28,0.11,202.56,1.39,2.33,3.44,0.06,78.22
Jamie Elliott,Collingwood,13,9.77,5.62,15.38,4.69,1.92,0.62,2.46,0.0,3.15,0.54,6.46,8.92,10.38,67.49,3.69,0.54,2.0,1.15,0.38,0.77,0.38,1.62,0.38,215.31,5.15,3.92,0.92,1.0,79.31
Marcus Adams,Brisbane,17,9.76,4.18,13.94,5.41,0.0,0.0,1.76,0.0,1.18,0.06,6.29,7.29,9.71,69.66,2.76,1.53,0.0,0.12,0.0,0.12,3.53,6.76,0.0,238.71,1.59,3.41,7.65,0.0,92.06
Andrew McPherson,Adelaide,16,9.75,5.5,15.25,3.38,0.0,0.0,1.81,0.0,1.25,0.31,3.5,9.44,11.94,78.3,2.31,0.25,0.0,0.38,0.0,0.38,3.44,1.75,0.06,256.69,2.44,2.88,3.88,0.0,79.19
Caleb Poulter,Collingwood,11,9.73,5.27,15.0,5.0,0.18,0.45,2.0,0.0,2.09,0.18,4.55,10.64,10.91,72.73,2.27,0.09,0.18,0.64,0.09,0.55,1.27,0.55,0.0,279.73,3.0,3.45,2.09,0.36,80.0
Jake Lever,Melbourne,25,9.68,5.88,15.56,5.44,0.0,0.04,1.76,0.0,1.2,0.08,6.92,8.16,12.8,82.26,2.28,1.76,0.0,0.04,0.0,0.04,4.12,6.68,0.04,277.24,2.44,3.12,10.28,0.0,98.88
Tom Doedee,Adelaide,21,9.67,6.9,16.57,4.76,0.05,0.05,2.24,0.0,0.95,0.05,6.76,8.67,13.29,80.21,2.62,1.43,0.05,0.29,0.0,0.29,4.33,6.57,0.19,273.43,2.38,3.38,8.29,0.0,89.0
Trent Rivers,Melbourne,25,9.64,5.48,15.12,4.04,0.04,0.04,1.56,0.0,1.64,0.04,4.68,9.72,11.56,76.46,1.88,0.44,0.0,0.48,0.16,0.32,2.96,2.44,0.36,284.92,2.6,2.92,5.12,0.04,70.16
Liam Stocker,Carlton,17,9.59,4.41,14.0,3.41,0.12,0.06,2.24,0.0,1.53,0.12,4.47,8.24,9.88,70.57,2.88,0.12,0.0,0.47,0.0,0.47,3.53,2.35,0.06,289.53,2.82,3.41,4.18,0.12,79.29
James Rowbottom,Sydney,16,9.56,6.88,16.44,2.19,0.38,0.19,6.56,0.0,2.88,0.31,7.12,9.06,11.62,70.68,3.31,0.0,0.19,2.69,1.06,1.62,1.38,0.88,0.06,278.0,3.75,3.62,2.5,0.88,66.81
Harris Andrews,Brisbane,23,9.52,5.74,15.26,7.87,0.04,0.04,1.26,0.0,0.61,0.04,6.78,8.78,12.96,84.93,2.04,2.0,0.04,0.09,0.0,0.09,3.26,9.57,0.04,202.09,2.0,1.87,9.22,0.09,96.7
Darcy Tucker,Fremantle,16,9.5,7.5,17.0,4.0,0.0,0.12,1.81,0.0,1.81,0.25,3.94,13.56,12.56,73.88,2.56,0.06,0.0,0.81,0.12,0.69,1.44,1.31,0.0,245.94,2.94,2.75,2.88,0.06,83.62
Miles Bergman,Port Adelaide,21,9.48,6.0,15.48,4.81,0.33,0.33,2.0,0.0,1.81,0.14,4.86,10.67,11.05,71.38,2.38,0.24,0.19,0.76,0.1,0.67,1.52,1.24,0.1,245.24,2.81,3.19,3.62,0.24,76.48
Tom McDonald,Melbourne,23,9.43,4.57,14.0,5.3,1.43,0.96,2.22,1.3,2.83,0.96,6.22,8.3,9.43,67.36,2.52,1.22,1.39,0.3,0.0,0.3,0.35,2.35,0.04,250.91,5.74,3.48,1.52,1.13,84.57
Tom Atkins,Geelong,22,9.41,7.68,17.09,3.86,0.0,0.05,3.41,0.0,1.5,0.18,6.68,11.23,12.82,75.01,2.86,0.23,0.0,1.23,0.27,0.95,1.91,1.55,0.05,173.82,2.5,3.18,4.5,0.0,82.86
Ethan Hughes,Fremantle,8,9.38,8.0,17.38,3.62,0.0,0.12,1.5,0.0,1.38,0.12,6.0,12.5,13.0,74.8,3.25,0.0,0.12,0.88,0.25,0.62,2.25,3.12,0.12,214.88,2.75,3.38,5.5,0.0,79.88
Liam Jones,Carlton,19,9.37,2.16,11.53,5.53,0.0,0.05,1.0,0.0,1.47,0.11,5.79,5.74,8.53,73.98,2.58,1.68,0.0,0.32,0.0,0.32,2.95,8.26,0.0,208.53,1.53,3.05,8.42,0.0,95.47
Tom Clurey,Port Adelaide,11,9.36,3.36,12.73,5.55,0.0,0.0,1.09,0.0,0.18,0.0,5.09,7.45,9.82,77.14,1.73,1.55,0.0,0.09,0.0,0.09,2.45,5.64,0.09,178.91,1.0,2.0,6.27,0.0,85.0
Sean Lemmens,Gold Coast,21,9.33,3.43,12.76,3.62,0.0,0.0,2.1,0.0,1.29,0.0,4.05,8.33,9.81,76.88,2.9,0.62,0.0,0.29,0.05,0.24,3.0,1.71,0.05,241.9,1.71,2.86,4.67,0.0,82.33
Jamie Cripps,West Coast,22,9.32,4.95,14.27,3.73,1.18,1.18,3.91,0.0,3.18,0.64,5.5,9.55,9.0,63.07,2.5,0.14,0.86,1.09,0.09,1.0,0.18,1.5,0.36,273.0,6.09,2.55,0.91,1.68,86.45
Shane Edwards,Richmond,16,9.31,9.06,18.38,2.94,0.5,0.19,2.25,0.0,2.56,0.44,7.06,10.94,12.94,70.4,2.69,0.12,0.38,2.94,1.5,1.44,1.75,1.75,0.25,301.06,4.69,3.0,2.81,0.12,78.69
Jed Anderson,North Melbourne,7,9.29,9.57,18.86,3.14,0.57,0.14,5.71,0.0,2.43,0.57,8.29,11.14,12.71,67.39,4.0,0.14,0.43,2.71,1.29,1.43,1.0,1.29,0.0,241.0,3.57,4.29,2.86,0.57,72.43
Alex Sexton,Gold Coast,18,9.28,2.78,12.06,4.83,1.17,0.78,1.22,0.0,3.33,0.39,3.56,8.44,8.0,66.33,2.11,0.11,0.61,0.28,0.0,0.28,0.28,0.72,0.61,291.28,4.61,3.44,1.17,0.39,77.11
Brodie Grundy,Collingwood,20,9.25,9.85,19.1,3.6,0.6,0.3,4.2,32.4,2.45,0.25,10.9,8.7,12.7,66.49,4.6,1.0,0.45,3.95,1.35,2.6,1.4,2.1,0.15,188.65,4.65,3.55,2.7,0.45,80.95
Zak Butters,Port Adelaide,12,9.25,9.5,18.75,4.08,0.67,0.17,3.42,0.0,2.0,0.75,7.17,10.92,14.75,78.67,2.92,0.17,0.5,2.58,0.67,1.92,0.75,1.5,0.67,172.0,5.75,2.42,2.08,0.67,76.75
Will Setterfield,Carlton,8,9.25,6.25,15.5,4.38,0.12,0.75,2.12,0.0,2.88,0.25,6.88,9.0,11.5,74.19,2.5,0.12,0.25,2.75,1.12,1.62,0.88,1.0,0.12,239.38,3.38,2.5,2.62,0.0,76.25
Dylan Shiel,Essendon,8,9.25,10.12,19.38,2.12,0.38,0.5,2.88,0.0,2.38,0.12,6.5,11.62,14.25,73.53,2.38,0.12,0.12,4.5,2.12,2.38,0.5,1.5,0.38,250.88,4.75,3.12,1.12,0.25,73.12
Shaun Higgins,Geelong,17,9.24,10.41,19.65,4.71,0.24,0.71,2.88,0.0,2.94,0.71,5.24,14.76,15.06,76.64,2.29,0.0,0.59,2.06,0.35,1.71,0.71,0.76,0.24,231.29,4.65,3.47,1.35,0.71,74.12
Tom Cole,West Coast,22,9.23,4.45,13.68,4.77,0.0,0.0,2.0,0.0,1.14,0.18,3.27,10.09,11.36,83.04,2.41,0.32,0.0,0.32,0.09,0.23,2.05,2.68,0.09,170.82,2.09,2.09,4.45,0.0,83.55
Noah Balta,Richmond,14,9.21,3.86,13.07,4.64,0.14,0.07,1.29,1.0,1.14,0.07,4.29,8.14,10.57,80.87,2.29,1.43,0.07,0.43,0.29,0.14,3.07,3.57,0.36,285.5,3.14,2.36,5.36,0.07,79.86
Jake Waterman,West Coast,14,9.21,3.14,12.36,6.36,0.93,0.57,1.93,0.0,1.86,0.43,3.07,9.57,9.14,73.95,1.93,0.43,1.43,0.29,0.29,0.0,0.79,1.14,0.07,172.86,4.36,2.43,1.57,0.79,76.29
Nick Blakey,Sydney,15,9.2,5.0,14.2,4.33,0.2,0.4,1.87,0.8,3.13,0.27,4.07,10.13,10.0,70.42,2.33,0.4,0.27,0.4,0.07,0.33,1.6,2.0,1.13,299.53,3.6,2.87,3.2,0.2,72.4
Tom Hickey,Sydney,21,9.19,7.33,16.52,2.86,0.48,0.33,2.14,24.0,3.05,0.29,10.24,6.76,11.1,67.19,3.52,0.52,0.33,4.9,1.95,2.95,1.14,4.19,0.0,248.76,4.67,3.14,2.9,0.62,80.67
Michael Walters,Fremantle,16,9.19,4.75,13.94,3.94,0.88,0.69,2.0,0.0,2.0,0.56,5.06,9.12,10.19,73.1,2.19,0.31,0.75,1.19,0.44,0.75,0.5,0.88,0.31,216.31,4.81,2.81,1.69,0.62,81.56
Chayce Jones,Adelaide,14,9.14,4.14,13.29,3.07,0.07,0.21,1.36,0.0,1.29,0.07,3.79,8.21,9.21,69.3,2.71,0.36,0.0,0.14,0.07,0.07,2.93,2.14,0.14,253.29,1.5,2.93,4.36,0.14,78.86
Trent Bianco,Collingwood,11,9.09,4.27,13.36,4.82,0.64,0.45,1.82,0.0,1.64,0.27,3.27,10.36,8.82,66.02,2.55,0.18,0.64,0.64,0.09,0.55,1.0,0.45,0.09,209.18,3.64,2.73,1.45,0.45,74.45
Taylor Walker,Adelaide,17,9.06,4.24,13.29,5.29,2.82,1.71,1.35,2.35,2.35,0.71,7.94,5.71,8.47,63.73,2.71,1.94,2.59,1.0,0.0,1.0,0.06,1.29,0.0,295.88,7.76,3.24,0.94,1.0,86.12
Jordan Roughead,Collingwood,21,9.05,4.14,13.19,6.52,0.0,0.0,1.67,0.43,0.67,0.05,4.29,8.57,10.95,83.02,1.71,0.9,0.0,0.19,0.0,0.19,3.29,7.62,0.14,181.24,1.71,2.29,5.33,0.0,95.43
Jack Henry,Geelong,24,9.04,4.96,14.0,6.25,0.29,0.08,1.79,0.42,1.29,0.17,5.33,8.58,12.04,86.0,1.08,1.25,0.21,0.29,0.0,0.29,2.17,5.5,0.08,183.58,2.79,1.62,5.96,0.12,94.96
Brandon Starcevich,Brisbane,24,9.0,3.42,12.42,3.75,0.0,0.0,1.71,0.0,1.46,0.12,4.25,7.96,9.88,79.55,2.33,0.42,0.0,0.46,0.0,0.46,2.83,2.42,0.12,243.0,2.29,2.29,5.0,0.04,85.04
Luke Brown,Adelaide,11,9.0,3.91,12.91,3.55,0.0,0.0,2.36,0.0,1.09,0.09,3.55,7.82,10.55,81.72,1.45,0.09,0.09,0.27,0.09,0.18,4.27,2.55,0.0,273.73,1.82,2.45,4.09,0.0,76.64
Jy Farrar,Gold Coast,10,9.0,5.5,14.5,5.6,0.0,0.0,1.4,0.0,0.7,0.1,3.6,11.1,11.7,80.69,2.0,0.3,0.0,0.0,0.0,0.0,2.0,3.0,0.9,186.5,2.2,2.3,4.7,0.0,81.1
Jayden Hunt,Melbourne,20,8.95,4.75,13.7,3.2,0.1,0.15,2.45,0.0,2.8,0.1,4.1,9.4,10.05,73.36,2.35,0.15,0.05,0.6,0.05,0.55,2.25,1.1,1.1,300.25,2.7,2.85,4.45,0.05,75.15
Michael Gibbons,Carlton,11,8.91,5.27,14.18,3.55,0.73,0.45,2.45,0.0,2.91,0.55,5.36,9.09,9.73,68.62,2.09,0.09,0.64,1.82,0.18,1.64,0.73,1.45,0.27,253.73,5.09,2.82,0.73,0.64,71.73
Darcy Macpherson,Gold Coast,11,8.91,5.45,14.36,4.45,0.09,0.55,3.91,0.0,2.18,0.18,5.55,8.36,9.36,65.18,2.64,0.36,0.27,1.18,0.27,0.91,0.45,1.27,0.18,140.45,2.91,3.09,2.27,1.18,68.27
Steven Motlop,Port Adelaide,19,8.89,6.74,15.63,4.32,0.68,0.42,2.47,0.0,2.11,0.53,4.21,11.68,11.63,74.41,2.16,0.26,1.05,0.37,0.0,0.37,0.58,0.89,0.53,200.42,4.63,3.21,1.05,0.74,80.47
Braeden Campbell,Sydney,8,8.88,5.12,14.0,3.25,0.12,0.25,1.38,0.0,1.12,0.38,3.62,9.62,10.0,71.43,2.38,0.0,0.25,0.12,0.12,0.0,3.12,1.0,0.12,281.25,2.88,3.0,3.38,0.0,69.88
Travis Colyer,Fremantle,22,8.86,3.77,12.64,3.41,0.68,0.86,2.0,0.0,2.86,0.73,4.45,8.32,8.09,64.0,2.05,0.14,0.36,0.55,0.0,0.55,0.5,0.64,0.59,262.68,4.45,2.68,1.64,0.59,82.14
Tom McCartin,Sydney,22,8.86,4.64,13.5,5.05,0.0,0.0,1.05,0.0,0.55,0.05,5.18,8.41,10.23,75.78,2.14,1.14,0.0,0.36,0.0,0.36,2.95,7.23,0.27,156.32,2.5,2.05,6.68,0.0,93.23
Harry Morrison,Hawthorn,14,8.86,7.64,16.5,4.79,0.5,0.14,2.5,0.0,1.79,0.36,4.64,11.86,13.14,79.64,2.5,0.21,0.21,1.43,0.43,1.0,1.57,0.79,0.0,233.29,3.93,2.93,2.07,0.64,77.57
Xavier O'Halloran,GWS,14,8.86,4.0,12.86,3.0,0.36,0.21,1.57,0.0,2.71,0.43,4.43,8.29,9.0,69.98,2.21,0.07,0.21,1.0,0.5,0.5,1.21,1.71,0.0,282.29,3.86,2.86,3.0,0.36,81.36
Jack Madgen,Collingwood,18,8.83,8.06,16.89,4.83,0.06,0.11,1.06,0.0,0.72,0.06,5.33,11.33,13.17,77.98,2.11,0.39,0.06,0.44,0.06,0.39,2.78,3.56,0.06,200.67,1.89,2.78,6.0,0.0,83.56
Luke Foley,West Coast,6,8.83,3.5,12.33,3.83,0.17,0.0,1.17,0.0,1.33,0.0,3.17,9.5,9.0,72.99,2.17,0.33,0.0,0.67,0.0,0.67,3.0,2.5,0.0,194.67,2.17,3.33,3.67,0.0,72.17
Lewis Melican,Sydney,6,8.83,3.83,12.67,5.0,0.0,0.0,0.83,0.0,1.17,0.0,5.0,7.83,9.5,74.98,1.5,1.5,0.0,0.0,0.0,0.0,2.33,6.17,0.0,206.5,2.17,1.67,7.17,0.0,88.67
Sam Frost,Hawthorn,22,8.82,6.36,15.18,5.09,0.0,0.0,2.0,0.14,0.59,0.0,6.23,8.36,10.82,71.28,3.55,1.27,0.0,0.27,0.0,0.27,3.64,4.64,0.27,246.14,2.09,2.82,7.82,0.0,92.95
Jayden Laverde,Essendon,23,8.78,5.04,13.83,5.83,0.04,0.0,1.52,0.0,0.61,0.0,4.39,9.39,11.39,82.36,2.22,1.0,0.0,0.17,0.0,0.17,3.26,3.78,0.04,221.57,1.48,2.48,5.91,0.0,85.91
Jed Bews,Geelong,25,8.76,5.0,13.76,4.68,0.12,0.08,1.96,0.0,1.48,0.16,4.04,9.96,10.0,72.67,2.28,0.16,0.08,0.68,0.16,0.52,1.6,1.28,0.08,248.52,3.04,2.24,3.48,0.04,81.0
Daniel Lloyd,GWS,16,8.75,3.94,12.69,4.25,1.25,0.5,2.75,0.0,3.06,0.38,4.12,8.5,8.81,69.42,2.88,0.25,0.88,0.44,0.0,0.44,0.56,1.12,0.06,263.81,4.25,2.62,1.38,0.75,82.12
Daniel McKenzie,St Kilda,12,8.75,6.25,15.0,4.67,0.42,0.0,1.67,0.0,2.17,0.42,4.5,10.42,12.5,83.33,2.33,0.17,0.17,1.33,0.5,0.83,0.67,1.42,0.33,199.33,3.17,2.42,2.92,0.33,70.58
Lance Franklin,Sydney,18,8.72,3.11,11.83,4.5,2.83,1.33,2.56,0.0,2.94,0.61,6.28,6.22,7.89,66.69,3.06,2.0,2.39,0.11,0.0,0.11,0.06,1.33,0.06,263.72,6.39,3.39,0.33,1.33,89.72
Robbie Gray,Port Adelaide,18,8.72,8.94,17.67,3.72,1.11,0.44,2.67,0.0,2.28,1.0,7.83,9.94,12.67,71.7,2.44,0.33,1.28,2.94,1.0,1.94,0.44,1.06,0.22,218.11,5.83,2.89,1.5,0.72,82.0
Stephen Coniglio,GWS,7,8.71,6.0,14.71,2.0,0.14,0.57,3.86,0.0,2.57,0.14,7.29,8.29,8.71,59.21,2.14,0.0,0.43,3.57,1.43,2.14,1.0,1.57,0.0,236.71,3.14,3.86,1.43,1.29,65.29
Adam Tomlinson,Melbourne,7,8.71,3.29,12.0,5.43,0.0,0.0,1.29,0.0,0.43,0.0,2.86,8.86,9.29,77.42,2.43,0.71,0.0,0.29,0.0,0.29,2.43,4.86,0.0,174.43,1.71,2.14,3.29,0.0,84.71
Lachlan Fogarty,Carlton,16,8.69,6.69,15.38,3.56,0.38,0.38,3.88,0.0,2.69,0.38,6.06,9.19,10.38,67.49,2.25,0.12,0.69,1.56,0.5,1.06,0.69,0.94,0.0,225.69,4.31,3.88,1.81,0.75,75.81
Gryan Miers,Geelong,15,8.67,6.8,15.47,3.87,0.8,0.47,1.53,0.0,2.4,0.47,4.6,11.33,10.07,65.09,2.0,0.07,0.53,0.67,0.07,0.6,0.33,0.73,0.07,219.93,4.67,3.53,1.6,0.53,82.73
Jack Silvagni,Carlton,15,8.67,4.67,13.33,4.67,0.6,0.87,2.53,1.13,3.13,0.6,4.2,9.0,9.2,69.02,2.13,0.47,0.8,0.8,0.33,0.47,0.33,1.13,0.27,235.6,5.07,2.87,0.8,0.87,76.27
David MacKay,Adelaide,17,8.65,5.47,14.12,2.47,0.35,0.35,2.35,0.0,2.12,0.35,4.41,9.41,10.71,75.85,1.71,0.12,0.29,0.94,0.18,0.76,1.41,0.76,0.47,243.65,3.82,2.76,2.41,0.29,74.24
Sam Taylor,GWS,19,8.63,5.74,14.37,6.11,0.0,0.0,2.05,0.0,0.53,0.0,7.05,7.84,11.16,77.66,1.95,1.37,0.0,0.21,0.0,0.21,3.68,7.89,0.05,188.32,1.47,2.63,8.47,0.0,93.74
Tom Hawkins,Geelong,25,8.6,5.08,13.68,5.16,2.48,1.48,2.0,3.68,1.48,0.8,6.88,7.28,9.0,65.79,3.04,1.44,3.32,1.0,0.0,1.0,0.08,1.56,0.0,197.44,7.32,3.04,0.44,1.4,96.04
Josh Dunkley,Western Bulldogs,15,8.6,14.67,23.27,3.73,0.33,0.53,5.2,0.0,2.13,0.33,10.13,13.93,17.4,74.77,2.27,0.27,0.13,3.93,1.0,2.93,1.0,3.13,0.27,186.6,5.0,3.2,3.07,1.27,78.67
Jake Bowey,Melbourne,7,8.57,8.29,16.86,3.29,0.0,0.0,0.71,0.0,1.86,0.14,5.71,10.86,13.86,82.21,2.14,0.14,0.0,1.57,0.29,1.29,1.86,1.57,0.0,226.14,2.0,3.0,5.43,0.0,76.57
Sydney Stack,Richmond,7,8.57,8.14,16.71,5.14,0.29,0.14,2.43,0.0,1.86,0.43,5.29,11.71,13.43,80.37,3.0,0.57,0.14,0.29,0.0,0.29,2.57,1.57,0.0,264.0,2.86,2.57,5.0,0.0,76.86
Curtis Taylor,North Melbourne,18,8.56,5.39,13.94,4.39,0.39,0.28,2.22,0.0,1.94,0.44,4.11,10.17,9.56,68.58,2.94,0.33,0.72,0.56,0.06,0.5,0.94,0.67,0.06,206.22,4.11,3.78,1.56,0.78,75.22
Jack Martin,Carlton,11,8.55,4.18,12.73,5.55,0.73,0.55,2.36,0.0,2.36,0.91,4.36,8.45,10.18,79.97,1.91,0.73,1.36,0.82,0.36,0.45,0.55,1.09,0.0,174.45,5.27,2.09,1.27,0.64,78.27
Jack Riewoldt,Richmond,22,8.5,2.41,10.91,4.86,2.32,1.32,1.73,0.0,2.32,0.77,4.73,5.91,6.05,55.45,2.95,1.23,3.09,0.23,0.0,0.23,0.05,1.55,0.05,247.36,6.0,2.95,1.23,0.82,93.32
Zac Fisher,Carlton,10,8.5,7.4,15.9,2.3,0.4,0.8,2.4,0.0,2.8,0.9,6.0,10.6,10.8,67.92,2.3,0.3,0.7,1.7,0.5,1.2,0.6,0.9,0.8,240.1,5.5,2.9,1.5,0.3,79.3
Hamish Hartlett,Port Adelaide,10,8.5,6.6,15.1,3.3,0.2,0.2,2.2,0.0,1.8,0.3,4.5,10.3,10.8,71.52,2.5,0.2,0.1,0.5,0.0,0.5,2.4,2.7,0.0,242.3,3.4,2.9,4.0,0.2,71.7
David Zaharakis,Essendon,6,8.5,5.0,13.5,3.5,0.33,0.33,2.67,0.0,2.67,0.17,4.5,9.33,9.67,71.63,1.67,0.0,0.0,1.5,0.17,1.33,1.17,0.0,0.5,228.5,3.67,2.33,1.17,0.17,73.33
Brody Mihocek,Collingwood,21,8.48,2.38,10.86,5.86,1.62,1.62,1.67,0.0,2.71,0.33,4.38,6.05,6.76,62.25,2.48,1.38,2.19,0.14,0.05,0.1,0.05,0.9,0.0,238.0,5.38,2.76,0.67,0.95,86.38
Jack Higgins,St Kilda,19,8.47,6.89,15.37,4.16,1.42,0.84,2.21,0.0,2.74,0.42,6.26,9.0,10.58,68.84,2.16,0.53,1.53,0.42,0.0,0.42,0.11,0.74,0.11,234.26,5.58,3.42,1.11,1.11,82.42
James Harmes,Melbourne,18,8.44,12.33,20.78,2.89,0.39,0.56,5.22,0.0,3.33,0.28,9.06,12.44,14.39,69.25,3.44,0.22,0.39,3.06,0.94,2.11,1.28,1.22,0.22,242.06,4.11,3.5,3.06,0.89,76.06
Matthew Taberner,Fremantle,16,8.44,2.62,11.06,5.56,2.31,1.06,0.62,0.0,1.81,0.56,4.62,6.62,7.12,64.38,2.81,1.5,2.75,0.06,0.06,0.0,0.06,0.88,0.0,204.44,5.62,2.75,0.94,0.12,88.06
Lachlan Plowman,Carlton,19,8.42,3.11,11.53,4.47,0.05,0.0,1.05,0.0,0.47,0.0,3.37,7.26,9.26,80.31,1.95,0.42,0.0,0.11,0.0,0.11,2.05,4.68,0.11,166.42,1.63,1.68,4.63,0.0,90.16
Orazio Fantasia,Port Adelaide,15,8.4,3.47,11.87,3.2,1.87,1.53,2.0,0.0,3.27,0.53,3.93,7.73,6.73,56.7,1.67,0.07,1.33,0.53,0.13,0.4,0.07,0.6,0.27,273.8,6.0,2.73,1.0,1.0,79.4
Connor Rozee,Port Adelaide,21,8.38,7.57,15.95,3.38,1.0,0.62,2.86,0.0,2.81,0.62,6.48,9.57,11.86,74.36,2.29,0.24,0.48,1.1,0.33,0.76,0.52,1.38,0.48,217.76,5.19,2.67,1.86,0.81,86.48
Josh Schache,Western Bulldogs,8,8.38,3.38,11.75,5.12,0.62,0.5,1.38,0.62,1.0,0.38,4.38,7.5,8.12,69.11,2.12,0.88,1.0,0.62,0.0,0.62,1.5,3.0,0.0,174.0,3.5,2.0,3.12,0.12,80.75
Heath Chapman,Fremantle,6,8.33,5.83,14.17,4.5,0.17,0.0,1.67,0.0,0.83,0.0,4.33,10.17,11.0,77.63,2.5,0.5,0.33,0.0,0.0,0.0,2.67,2.5,0.0,218.5,2.5,2.83,4.17,0.0,83.0
Rory Lobb,Fremantle,13,8.31,4.62,12.92,5.69,1.54,1.46,1.15,4.15,2.0,0.46,6.23,6.85,7.77,60.14,3.08,2.0,2.15,1.08,0.31,0.77,0.62,2.54,0.0,234.31,5.85,3.0,1.15,0.46,92.92
Lachie Young,North Melbourne,13,8.31,4.62,12.92,4.46,0.0,0.15,1.77,0.0,2.15,0.08,4.15,8.92,9.31,72.06,2.92,0.46,0.08,0.69,0.0,0.69,2.38,3.23,0.08,213.23,1.92,3.46,3.62,0.08,81.08
Charlie Cameron,Brisbane,24,8.29,2.58,10.88,3.96,2.29,1.38,2.21,0.0,1.75,0.62,4.42,6.5,7.08,65.07,2.0,0.38,2.25,0.58,0.21,0.38,0.21,0.92,0.54,203.96,6.33,1.96,0.83,1.12,86.75
Liam Ryan,West Coast,14,8.29,2.0,10.29,3.93,1.71,0.71,1.5,0.0,2.79,0.71,3.86,6.64,6.43,62.49,2.07,0.79,1.64,0.36,0.0,0.36,0.21,0.71,0.71,234.64,5.07,2.36,0.93,0.64,78.64
Tom Powell,North Melbourne,13,8.23,8.46,16.69,3.62,0.31,0.15,3.77,0.0,2.77,0.46,5.31,11.38,12.23,73.28,1.62,0.08,0.15,1.69,0.54,1.15,1.38,0.46,0.08,190.31,4.08,2.92,2.08,0.31,75.08
Jesse Hogan,GWS,9,8.22,4.56,12.78,6.33,2.22,1.0,1.22,0.0,1.67,0.78,6.11,7.0,8.11,63.46,3.0,2.11,3.44,0.0,0.0,0.0,0.0,1.67,0.0,190.22,5.89,3.44,0.67,0.56,83.44
Patrick Lipinski,Western Bulldogs,9,8.22,8.78,17.0,4.33,0.22,0.11,2.44,0.0,2.22,0.44,4.11,13.22,14.11,83.0,1.78,0.11,0.33,1.44,0.11,1.33,1.89,0.89,0.0,226.33,4.11,2.22,2.0,0.78,73.78
Marc Murphy,Carlton,14,8.21,5.43,13.64,3.36,0.57,0.29,1.71,0.0,2.29,0.43,4.07,9.71,9.21,67.52,1.5,0.0,0.36,1.29,0.29,1.0,0.57,0.43,0.07,209.43,4.14,2.36,1.5,0.07,64.57
Ryan Byrnes,St Kilda,16,8.19,7.25,15.44,4.75,0.38,0.06,1.75,0.0,1.81,0.44,4.44,10.75,11.31,73.25,2.19,0.19,0.19,1.31,0.38,0.94,1.38,0.38,0.0,204.94,3.62,2.56,2.0,0.25,71.5
Darcy Cameron,Collingwood,18,8.17,4.0,12.17,5.5,1.22,0.5,1.78,6.72,1.56,0.28,7.17,5.39,9.0,73.95,1.56,2.22,1.39,1.61,0.67,0.94,0.44,1.5,0.0,153.67,4.28,2.22,1.44,0.56,81.83
Tim O'Brien,Hawthorn,18,8.17,4.0,12.17,5.0,0.67,0.28,1.78,0.67,1.67,0.39,4.78,7.0,9.17,75.35,2.22,1.39,0.78,0.22,0.06,0.17,1.56,3.44,0.0,212.72,3.28,2.67,3.11,0.67,84.28
Taylin Duman,Fremantle,6,8.17,7.0,15.17,4.67,0.0,0.0,2.0,0.0,1.5,0.0,3.5,10.83,12.0,79.1,1.5,0.33,0.0,0.0,0.0,0.0,2.33,4.5,0.0,169.5,2.33,2.0,4.33,0.0,75.83
Patrick Cripps,Carlton,20,8.15,15.25,23.4,3.15,0.65,0.55,4.3,0.15,3.15,0.55,12.3,11.5,16.5,70.51,4.95,0.6,0.15,5.3,2.7,2.6,0.55,1.55,0.3,244.7,6.3,3.45,1.8,0.9,84.0
Cameron Zurhaar,North Melbourne,20,8.15,3.6,11.75,3.75,1.55,1.15,2.9,0.0,2.35,0.35,4.6,7.35,7.75,65.96,3.15,0.7,1.7,0.85,0.2,0.65,0.3,0.8,0.1,211.45,4.85,2.7,1.1,1.1,76.95
Jeremy Finlayson,GWS,13,8.15,2.69,10.85,3.08,1.77,0.69,1.15,1.85,2.23,0.62,4.85,5.77,7.54,69.49,2.15,0.46,1.23,1.23,0.31,0.92,0.15,2.46,0.0,202.69,5.62,1.62,0.69,0.62,76.77
