Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Mitch Robinson,Brisbane,7,9.71,9.86,19.57,3.86,1.29,0.29,4.14,0.0,3.43,0.71,8.57,10.57,13.29,67.91,2.71,0.43,0.57,3.43,1.86,1.57,1.29,1.43,0.0,253.14,5.43,3.57,2.14,1.0,79.86
Jobe Watson,Essendon,20,9.7,13.8,23.5,4.85,0.1,0.35,4.25,0.0,2.15,0.6,10.15,13.65,16.35,69.57,3.0,0.0,0.4,4.7,2.6,2.1,0.75,1.25,0.1,176.7,6.15,3.6,2.2,0.6,74.6
Chris Masten,West Coast,13,9.69,12.85,22.54,4.23,0.23,0.15,2.69,0.0,2.85,0.38,6.15,16.92,17.54,77.82,2.15,0.0,0.08,1.69,0.31,1.38,1.46,0.77,0.15,242.85,4.77,4.0,3.0,0.31,81.69
Lachlan Henderson,Geelong,22,9.68,6.95,16.64,6.59,0.18,0.09,2.05,0.0,1.41,0.05,5.77,11.0,13.32,80.05,1.82,0.82,0.23,0.18,0.0,0.18,3.0,4.05,0.36,246.32,3.32,2.36,7.05,0.09,93.14
Tom Papley,Sydney,20,9.65,5.95,15.6,3.35,1.5,0.95,4.3,0.0,3.15,0.9,6.55,8.85,10.65,68.27,2.7,0.45,1.05,1.8,0.65,1.15,0.55,0.65,0.65,233.15,6.0,3.4,1.85,1.25,79.7
Tom Lynch,Gold Coast,19,9.63,5.58,15.21,6.32,2.32,1.26,1.89,0.11,2.42,0.84,6.74,8.68,10.63,69.89,2.79,1.42,2.16,0.11,0.05,0.05,0.32,2.16,0.21,214.84,7.0,3.16,1.42,0.84,97.89
Kamdyn Mcintosh,Richmond,24,9.62,5.29,14.92,3.54,0.08,0.21,3.17,0.0,2.67,0.33,4.83,9.92,10.5,70.38,2.38,0.42,0.17,0.42,0.0,0.42,1.88,2.83,0.71,290.5,2.92,2.92,3.75,0.25,79.21
James Frawley,Hawthorn,8,9.62,4.88,14.5,6.5,0.0,0.0,1.62,0.0,0.75,0.25,2.88,11.25,11.88,81.93,2.12,0.12,0.0,0.25,0.12,0.12,2.5,7.88,0.0,240.38,2.38,3.38,4.25,0.0,94.88
Jack Riewoldt,Richmond,23,9.61,3.65,13.26,6.0,2.35,1.61,2.48,0.52,2.96,0.48,6.52,7.22,7.57,57.09,3.04,1.61,3.35,0.48,0.04,0.43,0.09,2.0,0.0,252.74,6.91,3.7,1.26,1.3,93.65
Oscar McDonald,Melbourne,20,9.6,5.8,15.4,5.4,0.0,0.0,1.6,0.0,0.95,0.0,5.05,10.3,12.2,79.22,2.0,0.45,0.0,0.4,0.05,0.35,2.7,8.0,0.0,231.1,1.75,2.6,6.5,0.0,92.15
Jarrad Waite,North Melbourne,10,9.6,4.5,14.1,4.9,2.2,1.8,2.5,0.5,2.2,0.7,6.0,8.4,8.9,63.12,2.2,1.1,2.6,0.3,0.2,0.1,0.2,2.0,0.1,228.9,7.6,2.0,1.2,1.6,82.5
Jamie Elliott,Collingwood,17,9.59,4.47,14.06,6.06,2.0,0.94,2.24,0.0,2.47,0.41,4.59,9.53,9.0,64.01,2.35,0.65,2.06,0.35,0.0,0.35,0.06,1.29,0.76,221.53,5.94,2.59,1.0,1.06,78.29
Liam Duggan,West Coast,20,9.55,7.1,16.65,4.3,0.2,0.15,2.4,0.0,1.95,0.25,5.1,12.05,11.9,71.47,2.45,0.1,0.15,0.95,0.5,0.45,2.35,1.6,0.3,278.55,3.15,4.05,4.35,0.25,78.9
Lynden Dunn,Collingwood,17,9.53,4.0,13.53,5.18,0.06,0.06,1.35,0.0,0.76,0.0,3.94,8.53,11.24,83.07,1.71,0.53,0.0,0.29,0.0,0.29,3.24,4.53,0.24,268.65,2.47,2.47,5.59,0.0,88.82
Charlie Dixon,Port Adelaide,23,9.48,5.09,14.57,6.48,2.13,1.3,3.09,1.26,3.48,0.7,8.78,6.3,9.61,65.96,2.78,2.57,2.87,0.48,0.22,0.22,0.0,2.09,0.0,251.13,7.43,3.04,1.61,1.3,93.13
Kaiden Brand,Hawthorn,17,9.47,6.53,16.0,6.12,0.0,0.0,1.12,0.0,0.94,0.06,4.71,10.82,12.88,80.5,1.82,0.82,0.0,0.24,0.0,0.24,1.82,5.76,0.06,191.24,2.41,1.76,5.71,0.0,94.59
Charlie Cameron,Adelaide,24,9.46,4.46,13.92,2.79,1.21,1.04,4.29,0.0,4.04,0.71,6.29,8.04,8.38,60.2,2.54,0.5,1.21,1.42,0.42,1.0,0.96,0.5,2.0,304.79,5.33,3.62,1.79,1.38,83.25
Adam Tomlinson,GWS,24,9.46,4.29,13.75,4.96,0.04,0.0,1.62,0.0,1.33,0.04,3.71,10.08,10.58,76.95,2.5,0.17,0.0,0.12,0.04,0.08,2.75,3.75,0.21,259.04,2.5,2.71,4.42,0.0,93.0
Travis Colyer,Essendon,22,9.45,7.27,16.73,3.91,0.55,0.59,2.86,0.0,2.73,0.36,5.64,11.05,11.68,69.81,2.36,0.14,0.36,1.77,0.32,1.45,1.18,0.95,0.95,260.55,4.95,2.73,1.91,0.27,74.91
Ryan Bastinac,Brisbane,16,9.44,8.56,18.0,4.25,1.19,0.31,3.44,0.0,2.44,0.25,7.0,11.5,12.69,70.5,2.5,0.19,0.88,2.12,0.56,1.56,1.81,1.12,0.25,265.56,5.06,3.0,3.0,0.69,82.62
Toby McLean,Western Bulldogs,19,9.42,13.0,22.42,3.16,0.68,0.63,4.53,0.0,3.63,0.47,8.89,13.79,16.05,71.59,2.74,0.16,0.53,3.0,0.68,2.32,0.79,0.47,0.21,253.63,6.53,3.32,3.11,0.95,76.63
Dean Kent,Melbourne,6,9.33,5.67,15.0,4.5,1.17,1.0,2.17,0.0,2.5,0.5,4.33,10.83,10.0,66.67,2.17,0.33,1.33,0.17,0.17,0.0,0.67,0.83,0.0,229.33,5.17,2.83,1.5,0.5,73.17
Nathan Broad,Richmond,10,9.3,4.7,14.0,4.1,0.0,0.0,2.5,0.0,1.3,0.2,4.5,9.0,9.8,70.0,2.2,0.2,0.0,0.3,0.1,0.2,2.8,4.5,0.2,219.5,2.1,2.9,5.9,0.0,78.0
George Horlin-Smith,Geelong,7,9.29,9.71,19.0,1.86,0.57,0.43,4.29,0.0,3.29,0.86,8.57,11.0,14.29,75.21,2.14,0.0,0.29,4.86,1.43,3.57,1.14,0.57,0.0,295.29,5.43,2.0,0.71,0.57,69.71
Heath Grundy,Sydney,24,9.25,7.5,16.75,5.42,0.0,0.08,1.33,0.0,1.08,0.12,5.12,11.54,13.67,81.61,2.46,0.92,0.0,0.04,0.0,0.04,3.46,4.33,0.08,253.46,2.04,2.92,7.25,0.0,91.04
Tim Membrey,St Kilda,20,9.25,3.7,12.95,6.5,1.9,0.7,1.5,0.05,2.45,0.45,5.4,7.75,9.7,74.9,1.65,1.7,2.2,0.15,0.1,0.05,0.15,1.65,0.15,210.1,6.3,2.35,1.5,0.8,86.2
Bailey Williams,Western Bulldogs,12,9.25,7.08,16.33,3.92,0.0,0.5,2.33,0.0,1.67,0.33,3.42,12.25,12.33,75.51,1.75,0.25,0.08,0.33,0.08,0.25,2.75,1.83,0.25,277.67,3.17,3.42,3.83,0.0,77.0
Luke Brown,Adelaide,24,9.21,5.5,14.71,3.79,0.12,0.0,1.92,0.0,1.5,0.17,4.71,9.29,11.79,80.15,1.46,0.33,0.04,0.38,0.04,0.33,2.88,2.54,0.21,246.96,2.71,2.67,5.67,0.08,82.29
Matthew Rosa,Gold Coast,19,9.21,11.89,21.11,4.68,0.05,0.21,2.68,0.0,2.89,0.53,6.53,15.11,16.79,79.54,2.05,0.05,0.21,1.84,0.16,1.68,1.42,1.74,0.32,225.79,4.16,2.84,2.79,0.26,83.26
Ben Cunnington,North Melbourne,20,9.2,16.35,25.55,2.9,0.5,0.25,4.85,0.0,2.75,0.4,14.7,11.05,18.1,70.84,3.95,0.45,0.3,6.95,3.1,3.85,1.15,0.75,0.0,249.25,5.45,3.85,3.65,0.4,74.25
Jake Carlisle,St Kilda,22,9.18,5.23,14.41,5.95,0.23,0.05,1.45,0.05,0.95,0.0,5.59,7.95,11.5,79.81,1.55,1.55,0.09,0.0,0.0,0.0,2.27,4.05,0.09,185.27,2.36,2.41,7.55,0.09,91.73
Matthew Dea,Essendon,6,9.17,5.5,14.67,5.0,0.17,0.0,2.33,0.0,0.5,0.17,4.5,10.33,12.33,84.05,1.33,0.5,0.0,0.0,0.0,0.0,3.0,4.33,0.17,185.83,3.17,1.5,5.5,0.0,89.33
Alex Rance,Richmond,25,9.16,6.84,16.0,5.2,0.04,0.0,2.4,0.04,0.84,0.04,6.76,9.36,12.68,79.25,2.44,1.08,0.04,0.2,0.0,0.2,3.88,9.68,0.08,270.56,2.48,2.44,9.44,0.04,97.2
Jesse Hogan,Melbourne,10,9.1,5.1,14.2,5.1,2.0,0.6,1.5,0.0,2.6,0.6,5.5,8.7,9.5,66.9,1.9,1.0,2.1,0.3,0.1,0.2,0.2,0.9,0.1,214.1,5.4,2.9,1.2,0.6,80.5
Luke Dahlhaus,Western Bulldogs,22,9.05,16.0,25.05,3.36,0.59,0.27,4.23,0.0,2.95,0.41,9.73,15.77,18.59,74.21,2.73,0.23,0.32,2.73,1.05,1.73,1.18,1.18,0.45,245.55,7.14,3.91,2.45,0.59,79.23
Tom Hawkins,Geelong,22,9.05,4.55,13.59,5.27,2.32,1.18,2.77,0.23,1.86,0.77,6.73,6.64,8.77,64.53,2.77,1.64,2.68,0.32,0.05,0.27,0.05,1.59,0.09,194.32,6.45,2.86,1.05,1.55,93.0
Ryan Lester,Brisbane,22,9.0,7.23,16.23,5.32,0.64,0.36,2.86,0.0,1.41,0.77,6.0,10.45,13.36,82.32,1.55,0.64,0.73,1.23,0.36,0.86,1.5,1.64,0.14,177.68,4.32,1.86,2.86,0.64,81.95
Jacob Weitering,Carlton,22,9.0,4.68,13.68,5.55,0.32,0.14,1.27,0.0,1.23,0.23,5.23,8.18,10.86,79.39,2.0,0.73,0.36,0.18,0.05,0.14,1.91,3.59,0.41,181.5,2.18,2.59,4.27,0.32,85.64
Josh Jenkins,Adelaide,21,9.0,4.19,13.19,5.24,2.14,1.05,2.48,5.19,2.67,0.67,5.71,8.05,9.05,68.61,2.57,1.19,2.0,0.43,0.14,0.29,0.38,1.48,0.19,253.05,6.33,3.52,0.95,0.76,84.19
Thomas Stewart,Geelong,21,9.0,5.71,14.71,4.1,0.1,0.1,2.62,0.0,1.24,0.19,4.48,9.67,11.24,76.41,2.67,0.43,0.0,0.24,0.05,0.19,2.76,4.76,0.38,247.48,2.29,2.86,4.95,0.05,80.67
Cameron Sutcliffe,Fremantle,13,9.0,6.0,15.0,3.23,0.0,0.23,3.46,0.0,1.0,0.15,4.08,11.08,11.31,75.4,2.31,0.23,0.0,0.85,0.38,0.46,2.15,2.15,0.15,198.38,2.85,2.92,2.85,0.31,79.62
Tom Langdon,Collingwood,11,9.0,10.09,19.09,5.64,0.0,0.09,2.55,0.0,1.82,0.09,7.36,12.45,16.0,83.81,2.18,1.0,0.0,0.27,0.09,0.18,2.0,3.0,0.09,224.64,3.18,3.0,8.09,0.09,85.09
Garrick Ibbotson,Fremantle,10,9.0,5.4,14.4,4.0,0.0,0.1,1.5,0.0,0.7,0.1,4.4,9.7,11.6,80.56,2.4,0.3,0.2,0.1,0.0,0.1,3.0,2.5,0.0,184.1,2.5,2.8,5.6,0.0,85.8
Jack Redpath,Western Bulldogs,9,9.0,2.11,11.11,6.78,1.67,1.44,1.22,0.67,2.33,0.56,2.67,8.22,6.56,59.05,2.78,0.89,3.0,0.22,0.11,0.11,0.11,1.22,0.0,162.22,5.78,2.67,0.67,0.56,82.89
Sam Lloyd,Richmond,8,9.0,4.62,13.62,4.88,0.75,0.75,2.88,0.0,3.0,0.88,4.5,8.62,9.0,66.08,2.25,0.5,1.38,0.38,0.25,0.12,0.62,0.75,0.38,228.0,4.75,2.38,1.5,1.12,80.12
Liam Picken,Western Bulldogs,22,8.95,9.68,18.64,3.82,1.09,0.64,3.05,0.0,2.68,0.45,7.05,11.41,12.59,67.54,2.36,0.82,1.09,0.95,0.18,0.77,0.82,0.95,0.23,233.95,6.23,3.36,2.32,0.73,82.14
Levi Greenwood,Collingwood,16,8.94,6.69,15.62,4.56,0.44,1.12,3.19,0.0,2.81,0.44,5.12,10.25,10.38,66.45,2.25,0.5,1.0,1.38,0.69,0.69,0.44,1.19,0.06,217.25,4.75,2.75,1.69,0.44,76.81
Mark Baguley,Essendon,22,8.91,6.23,15.14,6.09,0.0,0.0,2.55,0.0,0.55,0.0,4.55,10.86,12.95,85.54,2.18,0.59,0.0,0.41,0.09,0.32,2.86,3.68,0.09,190.36,3.14,2.14,5.23,0.0,86.5
Jade Gresham,St Kilda,22,8.91,5.41,14.32,3.36,1.36,1.36,2.5,0.0,3.32,0.82,6.14,8.41,9.64,67.32,2.14,0.27,0.91,1.45,0.32,1.14,0.5,0.73,1.0,241.23,5.86,2.73,1.64,0.82,79.09
Jordan Murdoch,Geelong,22,8.91,7.95,16.86,3.41,0.59,0.59,4.32,0.0,2.5,0.45,6.05,11.27,11.91,70.64,2.77,0.41,0.32,1.05,0.23,0.82,1.27,0.82,0.05,257.27,4.77,3.27,3.05,1.0,78.0
Alex Fasolo,Collingwood,19,8.89,4.58,13.47,5.53,1.53,1.53,2.0,0.0,2.16,0.74,5.0,8.74,9.32,69.19,2.16,0.84,2.05,0.26,0.05,0.21,0.32,0.74,0.32,190.95,6.05,2.58,0.95,1.11,84.21
Thomas Jonas,Port Adelaide,21,8.86,4.76,13.62,5.29,0.0,0.0,2.57,0.0,1.33,0.1,4.33,9.1,11.14,81.79,1.62,0.52,0.0,0.14,0.0,0.14,2.62,8.0,0.0,200.52,2.24,2.62,6.0,0.0,94.67
David Astbury,Richmond,25,8.84,6.16,15.0,6.36,0.0,0.0,1.44,0.0,0.72,0.04,5.28,9.64,12.4,82.67,2.16,1.28,0.0,0.08,0.04,0.04,2.88,4.56,0.04,210.0,2.16,2.48,6.88,0.0,95.28
Steve Johnson,GWS,18,8.83,6.39,15.22,4.39,1.17,0.89,2.78,0.0,2.83,0.67,5.39,10.22,9.78,64.26,3.39,0.17,1.17,1.0,0.11,0.89,0.33,0.89,0.11,200.22,6.22,2.78,1.33,1.17,78.33
Adam Saad,Gold Coast,22,8.82,7.77,16.59,3.55,0.09,0.32,2.27,0.0,2.32,0.41,4.55,12.0,13.68,82.46,1.95,0.36,0.09,0.41,0.14,0.27,3.0,3.41,4.23,327.36,3.68,2.73,4.45,0.05,80.64
Simon White,Carlton,11,8.82,4.09,12.91,5.09,0.0,0.0,1.91,0.0,1.09,0.18,3.55,9.09,9.45,73.2,2.45,0.27,0.0,0.27,0.09,0.18,1.91,3.36,0.0,174.82,1.55,3.27,4.45,0.0,78.64
Wayne Milera,Adelaide,16,8.81,6.75,15.56,3.31,0.5,0.19,2.25,0.0,2.06,0.5,3.88,12.06,12.19,78.34,1.5,0.06,0.44,1.25,0.12,1.12,1.25,0.5,0.56,245.88,4.44,2.19,1.25,0.31,76.94
Nathan Hrovat,North Melbourne,22,8.77,8.68,17.45,3.91,0.64,0.36,2.64,0.0,2.36,0.18,6.05,11.41,12.59,72.15,1.73,0.09,0.64,1.5,0.45,1.05,0.73,0.32,0.5,192.91,5.05,2.55,1.91,0.86,76.55
Jarryd Roughead,Hawthorn,22,8.77,9.05,17.82,4.95,1.73,0.95,3.41,1.23,2.23,0.59,7.82,10.59,12.68,71.16,2.27,1.0,2.09,1.5,0.45,1.05,0.45,1.91,0.05,218.23,6.86,2.64,1.86,1.05,89.59
Eddie Betts,Adelaide,24,8.75,4.5,13.25,3.25,2.29,1.42,3.33,0.0,2.21,1.21,7.04,6.17,8.5,64.15,2.54,0.58,2.04,1.29,0.25,1.04,0.08,1.21,0.12,191.33,7.38,2.71,1.25,1.88,88.21
Joshua Kennedy,West Coast,19,8.74,3.11,11.84,5.84,3.63,2.05,1.42,0.26,1.42,0.53,5.89,5.84,7.84,66.22,1.68,1.79,3.79,0.0,0.0,0.0,0.0,1.47,0.0,254.0,8.11,2.16,0.79,0.89,91.79
Ethan Hughes,Fremantle,18,8.72,7.22,15.94,5.17,0.06,0.0,1.72,0.0,1.78,0.0,4.83,10.83,12.33,77.35,2.11,0.39,0.0,0.28,0.06,0.22,2.56,2.83,0.28,210.72,1.94,2.72,5.22,0.0,83.94
Jamie Cripps,West Coast,21,8.71,4.86,13.57,4.29,1.24,0.86,3.76,0.0,2.71,0.43,4.33,9.43,8.76,64.55,2.48,0.33,0.9,0.95,0.1,0.86,0.33,0.71,0.57,231.9,4.76,2.67,0.86,2.1,79.1
Jonathon Patton,GWS,22,8.68,4.55,13.23,6.45,2.05,1.05,1.64,1.27,2.0,0.32,5.91,7.23,9.68,73.17,1.59,2.0,2.27,0.14,0.0,0.14,0.45,1.27,0.18,181.68,5.55,2.27,1.64,0.68,88.77
Taylor Duryea,Hawthorn,15,8.67,5.73,14.4,5.0,0.4,0.6,2.73,0.0,1.8,0.67,3.53,10.87,11.6,80.56,1.47,0.27,0.8,0.2,0.07,0.13,1.33,1.93,0.13,202.4,4.6,2.2,2.8,0.33,82.4
Stefan Martin,Brisbane,22,8.64,8.77,17.41,4.0,0.05,0.14,2.59,35.0,2.82,0.55,8.95,7.73,11.73,67.38,3.14,0.5,0.14,5.14,2.5,2.64,0.86,2.0,0.0,163.05,6.05,3.27,2.64,0.27,88.32
Tom Barrass,West Coast,19,8.63,4.79,13.42,6.37,0.0,0.05,1.11,0.0,0.68,0.05,4.79,8.42,11.42,85.1,1.16,1.47,0.0,0.11,0.0,0.11,3.42,6.53,0.0,183.63,1.53,2.05,7.05,0.0,86.11
Andrew McGrath,Essendon,21,8.62,11.14,19.76,3.95,0.05,0.05,2.81,0.0,1.14,0.14,5.19,14.19,16.0,80.97,1.48,0.19,0.05,0.76,0.24,0.52,2.24,1.81,0.52,192.76,3.29,2.9,4.71,0.05,80.52
James Aish,Collingwood,8,8.62,7.0,15.62,3.62,0.12,0.25,3.0,0.0,1.62,0.25,5.38,10.12,11.25,72.02,2.12,0.12,0.38,1.62,0.5,1.12,0.88,0.62,0.0,165.75,2.75,3.0,3.25,0.12,72.88
David Myers,Essendon,15,8.6,9.8,18.4,2.73,0.2,0.4,2.6,0.0,3.0,0.2,7.47,11.13,12.67,68.86,2.4,0.13,0.2,3.2,1.53,1.67,0.8,1.0,0.13,254.73,4.13,3.93,2.33,0.33,70.27
Marcus Adams,Western Bulldogs,10,8.6,6.8,15.4,6.5,0.4,0.7,3.0,0.0,1.5,0.2,5.5,9.8,11.5,74.68,1.6,1.2,0.8,0.0,0.0,0.0,2.7,5.5,0.0,292.9,3.9,2.9,6.4,0.4,88.5
Nicholas Robertson,Brisbane,21,8.57,7.48,16.05,4.38,0.05,0.1,3.19,0.0,1.76,0.14,4.52,11.48,12.71,79.19,3.14,0.24,0.0,0.43,0.14,0.29,2.33,2.24,0.1,191.81,2.67,2.95,4.19,0.19,85.95
Matthew White,Port Adelaide,7,8.57,4.71,13.29,3.14,0.29,0.57,2.86,0.0,2.71,0.29,4.57,9.43,9.57,72.01,2.29,0.14,0.57,1.0,0.29,0.71,1.14,1.43,0.29,266.86,4.14,2.57,2.14,0.86,73.43
Taylor Garner,North Melbourne,18,8.5,7.39,15.89,4.44,0.89,0.44,3.39,0.0,2.39,0.28,6.0,10.11,10.83,68.16,2.44,1.06,1.06,0.83,0.11,0.72,0.67,1.22,0.5,162.78,4.67,2.78,2.17,1.17,82.11
Tom Clurey,Port Adelaide,23,8.48,3.3,11.78,5.13,0.0,0.0,1.13,0.0,0.39,0.04,3.39,8.43,9.74,82.68,1.48,0.74,0.0,0.09,0.04,0.04,2.83,5.26,0.3,170.91,1.65,1.48,4.22,0.0,92.39
Lachlan Plowman,Carlton,21,8.48,5.86,14.33,5.29,0.0,0.05,2.0,0.0,0.62,0.0,5.29,9.38,12.19,85.07,1.48,0.57,0.0,0.52,0.24,0.29,1.81,4.48,0.0,158.43,2.1,1.57,5.33,0.05,90.67
Matthew Priddis,West Coast,21,8.48,16.24,24.71,2.29,0.29,0.29,7.76,0.0,3.33,0.43,12.76,12.52,17.14,69.36,3.1,0.1,0.33,5.57,2.19,3.38,0.95,0.9,0.0,245.95,4.71,4.48,1.71,0.9,80.43
Daniel Menzel,Geelong,19,8.47,3.58,12.05,4.32,2.11,0.84,1.37,0.0,2.11,0.89,4.79,7.47,8.68,72.03,1.37,0.95,1.58,0.26,0.0,0.26,0.21,0.89,0.0,212.47,5.89,1.95,0.84,0.79,87.89
Dean Towers,Sydney,19,8.47,6.21,14.68,3.37,0.42,0.53,3.47,0.58,3.11,0.47,6.53,8.53,9.95,67.78,2.32,0.32,0.37,1.16,0.37,0.79,1.05,1.16,0.0,224.0,4.53,3.47,2.47,1.0,78.37
Ryan Clarke,North Melbourne,15,8.47,11.33,19.8,3.73,0.4,0.27,2.07,0.0,1.73,0.33,4.87,14.53,14.73,74.39,1.67,0.07,0.07,1.2,0.53,0.67,1.47,1.07,0.07,241.07,4.33,2.87,2.67,0.47,76.87
Hugh McCluggage,Brisbane,18,8.44,6.67,15.11,3.89,0.44,0.83,2.0,0.0,1.94,0.39,4.11,10.94,9.83,65.06,2.5,0.17,0.39,0.83,0.22,0.61,1.0,0.67,0.22,243.5,4.78,3.22,1.33,0.33,78.39
Sam Butler,West Coast,9,8.44,6.11,14.56,4.0,0.0,0.0,1.33,0.0,0.56,0.0,3.33,10.89,12.33,84.68,1.11,0.22,0.0,0.44,0.0,0.44,2.44,3.22,0.11,166.22,2.56,2.0,3.67,0.11,78.89
Blake Hardwick,Hawthorn,19,8.42,6.0,14.42,4.68,0.0,0.05,2.79,0.0,1.58,0.26,4.05,10.47,12.26,85.02,1.32,0.37,0.0,0.26,0.0,0.26,1.58,3.21,0.0,169.0,2.95,2.63,4.0,0.0,78.47
Shaun Atley,North Melbourne,22,8.41,9.09,17.5,3.45,0.5,0.5,2.59,0.0,3.73,0.82,4.05,13.73,13.82,78.97,1.82,0.09,0.36,0.32,0.05,0.27,1.41,0.73,1.23,332.23,5.09,3.09,2.32,0.32,83.91
Sam Petrevski-Seton,Carlton,20,8.4,5.6,14.0,3.25,0.5,0.35,4.75,0.0,1.65,0.3,6.95,7.5,9.7,69.29,2.0,0.1,0.4,2.1,0.7,1.4,0.9,0.7,0.2,147.65,3.65,2.4,1.9,0.8,73.45
Daniel Howe,Hawthorn,18,8.39,8.28,16.67,4.0,0.28,0.11,5.33,0.0,1.39,0.17,6.72,10.56,12.89,77.32,2.06,0.28,0.17,2.72,1.17,1.56,1.28,2.33,0.0,177.0,3.78,2.44,3.17,0.33,81.22
Jack Viney,Melbourne,18,8.39,14.67,23.06,2.44,0.33,0.28,7.0,0.0,2.72,0.11,11.78,11.67,15.72,68.17,2.61,0.06,0.28,5.44,2.61,2.83,1.06,1.33,0.06,259.89,3.83,4.11,2.06,0.89,77.67
Luke Breust,Hawthorn,21,8.38,5.95,14.33,3.29,1.57,0.81,4.05,0.0,2.52,0.71,6.67,8.1,9.95,69.43,2.38,0.52,1.29,1.19,0.29,0.9,0.52,0.76,0.05,216.29,5.95,2.48,1.62,0.95,80.1
Andrew Swallow,North Melbourne,16,8.38,11.19,19.56,2.06,0.25,0.19,6.62,0.0,2.62,0.44,10.19,9.81,14.31,73.16,2.88,0.25,0.44,5.0,2.38,2.62,1.31,1.06,0.06,229.31,4.94,3.25,2.06,0.75,70.94
Easton Wood,Western Bulldogs,18,8.33,5.78,14.11,5.33,0.17,0.22,1.61,0.0,1.28,0.06,5.33,8.44,11.22,79.52,2.0,1.11,0.22,0.17,0.0,0.17,2.22,4.44,0.61,201.72,2.83,2.28,5.89,0.0,82.22
Brodie Grundy,Collingwood,20,8.3,10.1,18.4,3.65,0.2,0.25,3.9,35.7,2.1,0.25,9.85,8.6,12.2,66.3,3.7,0.85,0.15,4.05,0.65,3.4,1.35,2.25,0.15,185.5,5.7,3.15,2.7,0.55,85.6
Jackson Thurlow,Geelong,10,8.3,6.0,14.3,4.0,0.2,0.1,1.7,0.0,2.0,0.4,4.4,9.5,11.3,79.02,2.1,0.1,0.1,1.4,0.1,1.3,2.0,1.7,0.2,230.0,3.4,2.7,2.1,0.0,76.8
George Hewett,Sydney,24,8.29,10.42,18.71,3.58,0.38,0.25,4.83,0.0,2.29,0.29,9.42,9.62,13.29,71.03,2.92,0.21,0.62,3.25,1.33,1.92,0.54,0.54,0.04,162.12,4.54,3.5,2.17,0.92,76.38
Sam Powell-Pepper,Port Adelaide,22,8.27,8.77,17.05,2.59,0.73,0.64,5.18,0.0,3.0,0.23,8.36,8.82,11.27,66.1,4.27,0.27,0.45,2.86,1.27,1.59,1.0,0.86,0.27,236.27,4.14,3.41,2.64,0.82,67.59
Drew Petrie,West Coast,16,8.25,3.81,12.06,4.75,1.0,0.19,3.31,12.19,1.75,0.25,7.0,6.0,8.31,68.91,2.44,1.31,1.0,1.75,0.69,1.06,0.81,4.06,0.0,196.12,3.75,2.62,1.94,0.81,81.94
Christian Petracca,Melbourne,22,8.23,10.59,18.82,3.27,1.18,0.27,2.45,0.0,3.23,0.86,10.73,8.55,12.91,68.6,2.91,0.82,1.0,2.64,0.95,1.64,0.5,0.95,0.05,241.23,5.68,3.45,2.36,0.73,80.55
Travis Cloke,Western Bulldogs,10,8.2,3.9,12.1,4.1,1.1,0.9,2.2,3.1,3.2,1.0,5.7,7.0,8.1,66.94,1.4,0.9,0.9,0.6,0.2,0.4,0.1,1.0,0.0,236.1,5.2,2.0,1.2,1.0,78.6
Ben Brown,North Melbourne,22,8.18,3.45,11.64,5.45,2.86,1.36,1.23,1.59,2.0,0.55,6.18,5.86,7.32,62.89,2.05,1.95,3.09,0.45,0.05,0.41,0.14,1.86,0.0,177.0,6.41,2.41,0.68,0.55,91.32
Rhys Mathieson,Brisbane,13,8.15,10.0,18.15,3.38,0.62,0.08,3.62,0.08,2.69,0.54,9.08,9.69,13.62,75.04,3.0,0.08,0.31,3.54,1.08,2.46,1.69,0.69,0.0,198.54,4.69,3.31,2.62,0.62,73.69
Jarryn Geary,St Kilda,22,8.14,7.95,16.09,3.5,0.05,0.0,2.55,0.0,0.77,0.05,5.73,10.27,12.5,77.69,1.91,0.59,0.09,0.64,0.18,0.41,2.5,2.82,0.5,194.73,2.18,2.55,5.55,0.14,83.05
Jeff Garlett,Melbourne,21,8.14,3.1,11.24,2.67,2.0,1.33,3.52,0.0,2.43,0.76,3.95,7.14,6.67,59.34,1.57,0.33,1.33,0.38,0.14,0.24,0.33,0.81,0.9,188.48,5.52,2.0,1.19,2.1,86.24
James Harmes,Melbourne,17,8.12,9.18,17.29,2.94,0.82,0.71,3.35,0.0,2.82,0.35,6.76,11.24,12.35,71.43,2.0,0.24,0.82,1.41,0.35,1.06,0.65,1.82,0.76,258.29,4.76,2.47,2.65,0.88,77.29
Matthew Taberner,Fremantle,8,8.12,3.38,11.5,5.38,1.38,0.75,2.5,3.75,1.75,0.25,6.0,5.38,7.88,68.52,4.12,2.75,2.0,0.38,0.25,0.12,0.25,1.75,0.0,177.62,4.5,3.38,1.0,1.25,88.5
Darcy Tucker,Fremantle,19,8.11,7.11,15.21,3.95,0.42,0.21,2.37,0.0,2.11,0.47,3.63,11.47,11.37,74.75,1.79,0.11,0.21,0.74,0.11,0.63,1.37,0.58,0.21,235.58,3.05,2.95,1.74,0.47,68.58
