Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Patrick McCartin,Swans,2,11.5,1.5,13.0,7.5,0.0,0.0,0.5,0.0,0.0,0.0,3.5,8.5,10.0,76.92,1.5,1.5,0.0,0.0,0.0,0.0,5.5,6.5,0.0,216.0,2.5,2.0,7.5,0.0,88.5
Mitch McGovern,Blues,2,11.5,2.0,13.5,5.0,0.0,0.5,0.5,0.0,1.5,1.0,3.0,7.0,11.5,85.19,4.0,1.5,0.0,0.0,0.0,0.0,5.0,3.5,0.5,377.0,3.0,2.5,5.5,0.0,75.0
Harry Morrison,Hawks,2,11.5,8.0,19.5,5.0,0.0,0.0,2.5,0.0,2.0,0.5,6.0,13.5,14.5,74.36,1.0,0.5,0.0,1.5,0.0,1.5,3.5,1.0,0.0,362.0,4.0,2.5,3.0,0.0,86.5
Alex Neal-Bullen,Demons,2,11.5,9.0,20.5,5.0,0.0,1.0,8.0,0.0,5.5,2.0,7.5,13.0,14.5,70.73,1.0,0.5,0.0,1.5,0.5,1.0,1.5,2.0,1.0,362.5,7.0,4.5,3.0,1.0,84.5
Matt Rowell,Suns,2,11.5,14.5,26.0,0.5,0.0,0.5,5.0,0.0,4.0,0.5,18.0,10.0,18.5,71.15,6.0,0.0,0.0,7.0,2.5,4.5,1.0,0.5,0.5,278.5,7.0,5.0,6.5,0.5,86.0
Will Setterfield,Blues,2,11.5,8.0,19.5,4.0,0.0,0.0,0.5,0.0,1.5,0.5,4.5,15.0,15.0,76.92,1.5,0.0,0.0,0.5,0.0,0.5,3.0,1.0,0.0,225.5,4.5,2.5,2.0,0.0,76.5
Jack Viney,Demons,2,11.5,11.5,23.0,3.5,1.0,0.0,5.0,0.0,2.5,0.0,12.5,11.5,14.5,63.04,5.5,0.0,0.5,4.0,1.5,2.5,2.0,2.5,0.0,270.5,5.0,5.0,5.0,0.5,79.0
Jarrod Berry,Lions,2,11.0,5.0,16.0,4.5,0.0,0.0,5.0,0.0,3.0,0.5,6.0,10.5,9.5,59.38,4.0,0.5,0.0,2.5,0.0,2.5,2.0,2.5,0.0,290.0,3.0,5.0,2.0,1.0,80.5
Will Brodie,Dockers,2,11.0,13.0,24.0,3.0,0.0,0.5,6.0,0.0,4.0,0.0,10.5,13.0,16.0,66.67,3.0,0.0,0.0,5.5,3.5,2.0,1.5,0.0,0.0,287.5,5.5,2.0,3.0,0.5,63.0
Jordan Clark,Dockers,2,11.0,7.0,18.0,3.5,0.5,0.0,2.0,0.0,3.5,0.0,5.0,13.0,14.5,80.56,4.5,0.0,0.0,2.0,1.0,1.0,5.0,4.0,0.5,508.5,2.0,5.0,3.0,0.0,84.5
Aidan Corr,Kangaroos,2,11.0,3.0,14.0,7.5,0.0,0.0,0.5,0.0,0.0,0.0,4.0,10.5,11.5,82.14,2.5,1.5,0.0,0.5,0.0,0.5,1.5,6.0,0.0,137.0,1.5,2.0,4.0,0.0,86.0
Matt Crouch,Crows,2,11.0,18.5,29.5,4.0,0.0,0.0,4.5,0.0,2.5,0.0,11.5,19.0,21.0,71.19,4.5,0.0,0.0,4.5,1.0,3.5,1.5,1.0,0.0,194.0,7.0,3.5,2.0,0.0,70.0
Jack Ginnivan,Magpies,2,11.0,4.5,15.5,4.0,1.5,2.0,1.5,0.0,2.5,1.0,6.5,10.0,10.0,64.52,1.0,0.0,1.5,0.5,0.0,0.5,0.5,1.0,1.0,330.0,6.5,4.0,1.5,0.5,67.5
Rowan Marshall,Saints,2,11.0,4.0,15.0,3.5,0.0,0.0,2.5,25.5,2.5,0.0,7.5,8.0,11.0,73.33,2.0,0.5,0.0,3.5,0.5,3.0,0.0,3.0,0.0,191.5,5.0,3.5,2.5,0.5,89.5
John Noble,Magpies,2,11.0,8.5,19.5,5.5,0.0,0.0,1.5,0.0,3.5,0.5,4.5,15.0,16.0,82.05,1.5,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,275.5,3.5,1.5,4.5,0.0,83.0
Archie Perkins,Bombers,2,11.0,4.5,15.5,4.5,1.5,0.5,1.0,0.0,3.5,0.0,3.0,12.5,12.5,80.65,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,272.0,5.5,3.5,1.5,0.5,83.0
Tom Powell,Kangaroos,2,11.0,9.5,20.5,6.0,0.0,0.0,3.0,0.0,2.5,0.0,7.5,13.5,13.0,63.41,3.0,0.0,0.0,1.5,0.5,1.0,1.5,1.0,0.0,255.0,4.0,5.0,5.0,0.0,78.5
Josh Rachele,Crows,2,11.0,6.0,17.0,4.5,3.0,0.5,2.0,0.0,2.0,0.0,7.0,10.0,11.5,67.65,3.0,0.0,2.0,1.5,0.0,1.5,0.5,1.0,0.0,258.5,7.0,2.5,1.5,1.0,87.0
Mason Redman,Bombers,2,11.0,6.0,17.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,10.0,14.0,82.35,3.5,1.5,0.0,0.0,0.0,0.0,5.0,4.0,0.5,283.5,2.5,3.5,6.0,0.0,78.0
Rory Sloane,Crows,2,11.0,10.0,21.0,4.5,0.0,0.0,4.5,0.0,2.0,0.0,13.0,10.5,13.0,61.9,4.0,0.0,0.5,6.5,2.5,4.0,2.0,3.0,0.0,201.0,5.0,3.0,2.5,0.5,74.5
Jack Steele,Saints,2,11.0,14.5,25.5,2.5,0.0,0.5,10.0,0.0,2.5,0.0,12.0,13.0,17.5,68.63,6.0,0.0,0.0,6.0,1.5,4.5,1.0,1.5,0.0,270.0,2.5,5.5,2.0,2.0,86.0
Adam Tomlinson,Demons,2,11.0,4.5,15.5,6.5,0.0,0.0,1.5,0.0,0.0,0.0,4.5,10.0,13.0,83.87,3.5,0.5,0.0,0.0,0.0,0.0,4.0,6.0,0.0,339.0,0.0,2.5,6.5,0.0,100.0
Zach Tuohy,Cats,2,11.0,6.5,17.5,3.5,1.0,0.5,1.5,0.0,3.0,0.0,5.0,12.0,15.0,85.71,2.0,0.0,0.5,1.5,0.5,1.0,1.5,0.5,0.0,318.0,5.0,1.0,5.0,1.0,86.5
Bradley Close,Cats,2,10.5,6.5,17.0,5.5,3.0,1.5,2.5,0.0,1.5,0.5,6.0,10.0,12.0,70.59,1.5,1.0,3.0,0.0,0.0,0.0,0.5,1.0,0.0,271.5,9.0,3.0,3.0,0.5,84.0
Willem Drew,Power,2,10.5,8.5,19.0,2.0,0.5,0.5,5.5,0.0,4.0,1.0,7.0,11.0,14.0,73.68,3.5,0.0,0.0,5.0,2.0,3.0,2.0,2.5,0.0,305.5,5.5,4.0,1.5,0.5,66.5
Brandon Ellis,Suns,2,10.5,11.0,21.5,3.0,0.0,0.5,4.0,0.0,3.5,0.5,8.0,11.5,17.0,79.07,2.5,0.0,0.0,2.0,0.0,2.0,3.0,1.5,0.5,319.5,3.5,3.5,4.5,0.0,86.5
Jack Gunston,Hawks,2,10.5,4.5,15.0,6.5,3.0,2.0,1.0,0.0,1.0,1.0,8.0,7.0,10.0,66.67,2.0,2.0,4.0,0.0,0.0,0.0,0.5,0.5,0.0,263.5,8.0,3.5,1.5,1.0,89.0
Jai Newcombe,Hawks,2,10.5,6.0,16.5,3.5,1.0,0.5,3.5,0.0,3.0,2.0,6.5,10.5,12.0,72.73,4.0,0.5,1.0,1.0,1.0,0.0,1.0,2.5,1.5,386.5,7.0,4.0,4.0,0.0,82.0
Lochie O'Brien,Blues,2,10.5,8.5,19.0,3.0,0.5,1.0,2.0,0.0,3.0,1.5,4.5,16.0,13.5,71.05,3.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,311.5,4.5,5.0,2.0,0.0,79.0
Willie Rioli,Eagles,2,10.5,5.0,15.5,4.0,2.5,0.5,3.0,0.0,3.0,0.5,8.5,7.5,12.5,80.65,6.0,0.5,1.5,4.5,1.5,3.0,0.5,1.5,0.0,345.5,6.5,3.0,2.5,0.0,72.5
Jack Ross,Tigers,2,10.5,5.5,16.0,6.5,0.0,0.0,1.5,0.0,2.5,0.0,4.5,12.5,13.0,81.25,3.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,351.0,4.0,4.5,2.5,0.5,83.5
James Rowe,Crows,2,10.5,9.0,19.5,5.5,1.5,1.5,1.0,0.0,4.5,0.5,7.0,12.0,14.5,74.36,2.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.5,330.0,8.0,1.5,0.5,0.5,83.5
Harry Schoenberg,Crows,2,10.5,11.0,21.5,4.0,0.0,0.0,3.0,0.0,4.0,0.0,6.5,15.0,13.0,60.47,6.0,0.0,0.0,3.5,0.5,3.0,1.5,1.0,0.5,322.0,6.0,6.0,2.0,0.5,71.0
Callum Wilkie,Saints,2,10.5,7.5,18.0,7.0,0.0,0.0,2.0,0.0,1.5,0.0,3.5,14.0,16.5,91.67,1.5,1.0,0.0,0.5,0.0,0.5,2.0,5.0,0.0,219.5,3.0,2.0,4.5,0.0,96.0
Tom Atkins,Cats,2,10.0,9.0,19.0,3.5,0.5,0.0,2.0,0.0,3.0,0.0,9.0,10.5,13.5,71.05,1.5,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.5,256.5,4.0,2.0,7.0,0.0,87.5
Shai Bolton,Tigers,2,10.0,6.5,16.5,4.5,2.5,2.0,1.0,0.0,4.5,0.0,7.5,9.0,10.0,60.61,3.5,0.5,2.0,3.0,2.0,1.0,0.0,0.0,2.5,411.5,7.0,2.5,1.0,0.0,83.0
Luke Brown,Crows,2,10.0,3.0,13.0,2.5,0.0,0.0,3.5,0.0,0.5,0.0,5.0,8.5,11.5,88.46,1.0,0.0,0.0,1.0,0.5,0.5,4.5,2.0,0.0,217.5,2.5,1.5,5.0,0.5,85.0
Braeden Campbell,Swans,2,10.0,2.5,12.5,3.5,0.5,0.0,2.5,0.0,2.5,0.0,2.5,8.5,10.5,84.0,1.5,0.0,0.0,0.0,0.0,0.0,2.5,2.0,0.0,276.5,3.0,1.5,4.5,0.0,68.0
Harry Cunningham,Swans,2,10.0,3.5,13.5,4.5,0.0,0.0,1.5,0.0,1.0,0.5,3.5,9.5,11.5,85.19,1.5,0.0,0.0,1.0,0.0,1.0,3.0,2.5,0.0,166.5,2.5,4.0,4.0,0.0,86.0
Joe Daniher,Lions,2,10.0,3.0,13.0,7.5,3.0,1.5,0.5,0.0,4.0,1.0,5.0,8.0,8.5,65.38,2.0,3.0,3.5,0.5,0.5,0.0,0.0,0.5,1.5,338.0,6.0,2.5,0.5,0.5,93.5
Oliver Florent,Swans,2,10.0,6.5,16.5,4.0,1.5,0.0,2.0,0.0,4.5,0.5,4.5,12.5,15.0,90.91,1.0,0.0,0.0,3.0,2.5,0.5,0.5,0.0,1.0,316.0,7.5,1.0,0.5,0.5,87.0
Jack Graham,Tigers,2,10.0,8.0,18.0,4.0,0.0,0.0,2.5,0.0,3.0,0.0,4.5,15.0,15.5,86.11,5.5,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.5,359.0,3.0,5.5,1.0,0.0,70.5
Zach Guthrie,Cats,2,10.0,7.5,17.5,4.5,0.0,0.0,2.0,0.0,1.5,0.0,5.0,13.0,11.0,62.86,3.5,0.0,0.0,0.0,0.0,0.0,4.5,3.5,0.5,336.5,2.5,5.0,4.5,0.0,93.0
Max King,Saints,2,10.0,3.5,13.5,6.0,2.5,2.0,0.5,0.0,2.5,0.5,9.0,5.5,9.0,66.67,1.5,3.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,306.5,7.0,3.5,0.5,0.0,87.0
Mitchell Lewis,Hawks,2,10.0,2.0,12.0,8.0,4.0,0.5,2.0,0.0,1.0,0.5,5.5,6.0,9.5,79.17,2.0,4.0,5.0,0.0,0.0,0.0,0.0,1.5,0.0,241.0,7.0,1.0,0.5,1.5,94.0
Thomas Liberatore,Bulldogs,2,10.0,8.0,18.0,4.0,1.0,0.0,5.0,0.0,2.5,0.5,7.0,11.0,15.5,86.11,1.0,0.5,0.5,2.0,0.5,1.5,0.5,1.5,0.5,235.0,5.0,3.5,3.5,1.0,76.5
Ben Paton,Saints,2,10.0,8.0,18.0,6.5,0.0,0.0,0.5,0.0,1.0,0.0,6.5,11.0,14.5,80.56,2.0,0.0,0.0,0.0,0.0,0.0,4.5,1.5,0.0,198.5,2.0,3.5,6.5,0.0,82.0
Sam Petrevski-Seton,Eagles,2,10.0,7.0,17.0,5.0,0.0,0.0,5.5,0.0,2.5,0.0,6.5,10.0,12.5,73.53,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,178.0,3.5,2.5,4.0,1.0,75.5
Marlion Pickett,Tigers,2,10.0,8.0,18.0,6.0,0.0,0.5,3.5,0.0,3.0,0.5,8.0,11.0,12.0,66.67,4.0,1.0,0.5,1.0,0.0,1.0,2.0,2.0,1.0,387.0,6.0,3.0,5.0,0.0,85.5
Wil Powell,Suns,2,10.0,5.5,15.5,5.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,9.5,14.0,90.32,1.5,0.5,0.0,1.0,0.0,1.0,3.5,2.0,0.5,375.5,4.0,3.5,6.5,0.0,85.0
Steele Sidebottom,Magpies,2,10.0,7.5,17.5,3.5,1.5,0.5,4.0,0.0,3.5,0.0,6.0,12.0,13.0,74.29,2.0,0.0,0.5,0.5,0.5,0.0,1.5,2.5,1.0,294.5,6.0,1.5,5.0,1.0,84.5
Josh Ward,Hawks,2,10.0,6.5,16.5,4.0,0.5,0.5,1.5,0.0,1.0,0.0,2.5,13.5,9.5,57.58,3.5,0.0,0.0,2.5,1.5,1.0,1.0,0.5,0.0,232.0,2.0,3.5,1.0,0.0,66.5
Hayden Crozier,Bulldogs,2,9.5,4.5,14.0,7.0,0.5,0.0,1.5,0.0,2.0,0.0,3.0,12.0,11.5,82.14,3.5,0.5,0.0,0.5,0.0,0.5,2.0,2.0,0.5,275.5,3.0,3.0,3.5,0.0,58.5
Tom Doedee,Crows,2,9.5,8.5,18.0,6.5,0.0,0.0,1.0,0.0,1.0,0.0,6.0,10.5,15.5,86.11,1.5,1.0,0.0,0.0,0.0,0.0,2.5,5.5,0.0,204.0,2.5,1.5,8.5,0.0,90.5
Zac Fisher,Blues,2,9.5,10.0,19.5,2.0,1.0,0.0,1.0,0.0,2.5,0.0,6.0,13.5,15.0,76.92,2.5,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,235.5,4.0,3.0,1.5,0.5,78.5
Darcy Gardiner,Lions,2,9.5,4.5,14.0,6.0,0.0,0.0,1.5,0.0,1.0,0.0,5.0,9.0,11.0,78.57,2.5,0.0,0.0,0.0,0.0,0.0,4.0,4.5,0.5,230.0,3.0,3.0,7.0,0.0,87.5
Cameron Guthrie,Cats,2,9.5,13.5,23.0,2.5,0.5,0.5,6.0,0.0,3.0,0.5,8.5,13.5,17.5,76.09,2.0,0.0,0.0,2.5,1.5,1.0,2.0,2.0,1.5,237.5,5.0,2.0,2.5,1.0,75.5
Will Hayward,Swans,2,9.5,3.5,13.0,4.5,2.0,1.5,1.5,0.0,1.5,0.0,6.5,6.5,7.5,57.69,3.5,0.5,1.5,0.0,0.0,0.0,0.0,0.5,0.0,199.0,5.0,3.5,2.0,0.5,81.0
Connor Idun,Giants,2,9.5,6.0,15.5,6.0,0.0,0.0,2.0,0.0,1.5,0.0,3.0,12.5,15.0,96.77,2.0,0.5,0.0,0.0,0.0,0.0,2.5,5.0,1.0,222.0,2.5,1.0,3.5,0.0,84.5
Jake Kelly,Bombers,2,9.5,4.0,13.5,5.0,0.0,0.0,2.0,0.0,1.0,0.0,5.5,8.0,11.0,81.48,3.5,1.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,155.5,2.5,2.0,7.5,0.0,91.5
Dylan Moore,Hawks,2,9.5,8.5,18.0,7.0,1.5,1.0,4.0,0.0,4.0,1.0,7.5,11.5,13.5,75.0,4.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,298.5,8.5,3.5,2.0,2.5,86.5
Bailey Scott,Kangaroos,2,9.5,7.0,16.5,3.5,0.0,0.0,1.5,0.0,1.0,0.0,2.5,13.5,13.0,78.79,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,288.5,3.0,1.5,3.0,0.0,89.5
Curtis Taylor,Kangaroos,2,9.5,4.5,14.0,6.0,0.0,0.5,2.5,0.0,2.5,0.5,3.5,10.5,10.0,71.43,1.5,0.0,0.5,0.5,0.0,0.5,0.5,2.0,0.0,227.0,4.0,3.0,1.0,1.0,82.5
Jacob Weitering,Blues,2,9.5,2.0,11.5,7.0,0.0,0.0,1.0,0.0,0.5,0.0,4.0,8.5,9.5,82.61,2.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,235.0,3.5,1.5,5.5,0.0,96.0
Harris Andrews,Lions,2,9.0,2.0,11.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,8.5,10.5,95.45,0.0,0.0,0.0,0.0,0.0,0.0,3.5,9.5,0.0,175.5,2.5,0.5,2.5,0.0,98.5
Jason Castagna,Tigers,2,9.0,3.5,12.5,5.0,0.5,0.5,0.5,0.0,2.5,1.0,4.0,9.0,7.5,60.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,239.5,4.5,4.0,0.5,0.0,86.0
Trent Cotchin,Tigers,2,9.0,7.0,16.0,1.0,0.0,0.0,5.0,0.0,4.0,2.0,9.5,8.0,9.0,56.25,2.0,0.0,0.0,3.5,3.0,0.5,1.5,1.5,0.0,229.5,4.5,3.0,3.0,1.0,76.0
Charlie Curnow,Blues,2,9.0,3.0,12.0,3.0,2.5,1.0,2.0,0.5,3.0,0.5,6.0,6.0,7.5,62.5,3.5,0.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,303.0,7.0,4.0,0.0,0.5,86.0
Jamie Elliott,Magpies,2,9.0,6.0,15.0,2.5,1.0,1.0,4.0,0.0,3.0,0.5,8.0,7.0,9.5,63.33,4.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,223.0,6.0,2.0,0.0,2.5,81.5
Mitchell Hinge,Crows,2,9.0,6.0,15.0,4.0,0.5,0.0,3.0,0.0,2.0,0.0,5.0,9.0,12.0,80.0,3.0,0.0,0.0,1.0,0.0,1.0,2.5,2.0,0.0,203.5,3.5,1.5,4.0,0.0,78.0
Jason Horne-Francis,Kangaroos,2,9.0,7.5,16.5,3.5,0.5,1.0,3.5,0.0,3.0,0.5,9.5,8.0,12.0,72.73,2.0,0.0,0.5,2.5,1.0,1.5,0.5,0.5,0.5,236.0,5.0,2.0,3.0,0.5,76.0
Lachlan Hunter,Bulldogs,2,9.0,6.5,15.5,5.5,0.0,0.0,2.0,0.0,1.5,0.0,2.5,12.5,12.5,80.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,204.5,4.0,1.5,1.0,0.0,88.5
Oscar McDonald,Blues,2,9.0,3.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,8.5,70.83,2.0,0.5,0.0,0.0,0.0,0.0,2.0,4.5,0.0,130.5,2.0,2.5,6.5,0.0,73.0
Harry McKay,Blues,2,9.0,3.0,12.0,8.5,2.5,1.0,1.5,0.0,2.0,0.0,6.0,6.5,9.0,75.0,2.5,2.5,3.0,0.5,0.0,0.5,0.0,1.0,0.0,309.0,6.0,3.5,0.0,1.5,94.5
Tim Membrey,Saints,2,9.0,4.5,13.5,5.5,1.5,2.5,1.0,0.0,2.5,0.0,5.5,7.5,9.0,66.67,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,258.0,5.5,3.0,1.0,0.5,92.5
Nick Murray,Crows,2,9.0,3.0,12.0,4.5,0.0,0.0,2.0,0.0,1.5,0.0,5.5,7.0,8.0,66.67,2.5,1.0,0.0,0.0,0.0,0.0,4.0,3.5,0.0,262.0,0.5,4.5,5.5,0.0,86.5
Jack Silvagni,Blues,2,9.0,4.0,13.0,5.5,1.5,1.5,2.5,1.5,0.5,0.0,4.0,9.0,8.5,65.38,3.5,0.5,2.0,0.5,0.0,0.5,0.0,2.0,0.0,225.0,6.5,2.5,1.5,1.5,81.0
Joel Smith,Demons,2,9.0,2.5,11.5,4.0,0.0,0.0,3.0,0.0,0.5,0.0,3.0,7.5,8.0,69.57,4.5,1.0,0.0,0.0,0.0,0.0,2.5,8.0,0.0,188.0,0.0,2.5,5.0,0.0,85.5
Rhys Stanley,Cats,2,9.0,7.5,16.5,4.5,0.0,0.0,1.5,18.0,5.5,0.0,8.0,6.0,14.0,84.85,4.5,1.5,0.0,4.0,2.0,2.0,0.5,5.0,0.0,261.0,8.0,2.5,5.0,0.0,81.0
Sam Taylor,Giants,2,9.0,4.5,13.5,5.5,0.0,0.0,1.5,0.0,0.5,0.0,6.5,7.0,12.0,88.89,1.0,1.0,0.0,0.5,0.0,0.5,2.0,10.0,0.0,148.5,2.0,1.0,6.5,0.0,93.5
Darcy Tucker,Dockers,2,9.0,6.5,15.5,6.0,0.5,0.5,3.0,0.0,2.0,0.0,4.5,11.0,11.5,74.19,2.0,0.0,0.5,1.0,0.0,1.0,2.0,0.5,0.0,249.5,2.5,2.5,2.0,1.0,76.0
Jimmy Webster,Saints,2,9.0,4.0,13.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,2.0,9.0,9.5,73.08,1.5,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,214.0,1.5,1.5,1.5,0.0,83.5
James Worpel,Hawks,2,9.0,8.0,17.0,3.0,0.0,0.0,1.5,0.0,5.0,0.5,9.0,10.0,12.5,73.53,2.0,0.0,0.0,3.0,0.5,2.5,3.0,1.5,0.5,396.0,4.5,4.5,4.0,0.0,79.0
Charlie Ballard,Suns,2,8.5,1.0,9.5,4.5,0.0,0.0,2.0,0.0,1.5,0.5,3.5,7.0,7.5,78.95,3.0,1.5,0.0,0.0,0.0,0.0,2.5,9.0,0.0,175.5,1.0,2.0,6.0,0.0,86.0
Mark Blicavs,Cats,2,8.5,7.5,16.0,4.0,0.0,0.0,2.0,6.5,2.5,0.0,8.0,8.0,11.0,68.75,3.0,1.0,0.0,0.5,0.0,0.5,2.0,5.0,0.0,289.0,5.0,3.0,8.5,0.0,88.0
Jarrod Brander,Giants,2,8.5,1.5,10.0,4.0,1.0,2.0,1.5,0.0,1.5,0.5,3.0,6.0,5.5,55.0,2.0,0.5,1.5,0.0,0.0,0.0,0.5,0.5,0.0,155.5,5.5,1.5,0.5,0.0,87.5
Levi Casboult,Suns,2,8.5,1.5,10.0,6.0,2.0,1.0,0.5,0.0,2.5,0.0,5.5,4.0,6.0,60.0,3.0,2.0,3.0,0.5,0.0,0.5,0.0,3.0,0.0,221.0,3.0,3.0,0.5,0.5,88.0
Josh Daicos,Magpies,2,8.5,14.5,23.0,4.5,0.5,0.0,3.5,0.0,3.0,0.0,5.5,16.5,17.0,73.91,4.5,0.0,0.5,2.0,0.0,2.0,1.0,0.5,1.5,319.5,4.0,4.5,2.0,0.5,82.5
Luke Davies-Uniacke,Kangaroos,2,8.5,7.0,15.5,2.5,0.0,0.0,5.0,0.0,3.0,0.5,7.5,9.5,9.5,61.29,1.5,0.0,0.0,2.5,0.5,2.0,1.0,0.5,0.0,287.5,4.5,3.5,2.5,0.0,51.0
Tom Hawkins,Cats,2,8.5,3.5,12.0,5.5,2.5,2.0,0.5,4.5,1.0,2.0,5.0,6.5,6.5,54.17,2.0,2.0,5.0,0.5,0.0,0.5,0.0,1.0,0.0,205.5,9.5,2.0,1.5,0.5,96.0
Lachlan Jones,Power,2,8.5,6.0,14.5,3.0,0.0,0.0,3.0,0.0,1.5,0.0,7.0,8.0,9.5,65.52,3.5,0.0,0.0,0.5,0.5,0.0,3.5,8.0,1.0,256.5,2.5,5.0,7.0,0.0,83.5
Josh P. Kennedy,Swans,2,8.5,7.5,16.0,4.0,0.0,0.0,2.0,0.0,1.0,0.5,3.5,12.0,13.0,81.25,2.0,0.0,1.0,1.0,0.0,1.0,1.5,1.0,0.5,211.5,6.5,1.5,3.0,0.0,73.5
Nick Larkey,Kangaroos,2,8.5,4.5,13.0,5.0,4.0,2.0,0.5,0.0,1.5,0.5,5.0,7.0,9.0,69.23,2.0,1.5,3.5,0.0,0.0,0.0,0.5,2.0,0.0,210.5,7.0,2.0,2.0,0.0,94.0
Hugh McCluggage,Lions,2,8.5,8.0,16.5,5.5,1.5,0.5,3.5,0.0,1.5,1.0,7.0,11.5,13.5,81.82,3.5,0.0,1.5,2.5,0.0,2.5,0.5,3.5,1.5,216.5,5.0,3.0,2.5,0.0,85.5
Brody Mihocek,Magpies,2,8.5,4.0,12.5,3.5,2.0,1.5,1.5,0.0,0.5,1.0,5.5,7.0,8.0,64.0,2.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,157.0,5.5,2.0,1.0,1.5,88.0
Sam Powell-Pepper,Power,2,8.5,9.0,17.5,3.5,2.0,1.0,3.5,0.0,3.0,0.0,9.5,9.0,11.5,65.71,2.5,0.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,217.5,4.0,4.5,1.5,1.0,81.5
Isaac Quaynor,Magpies,2,8.5,11.5,20.0,3.5,0.0,0.0,1.0,0.0,2.0,0.0,7.5,12.5,17.0,85.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,3.5,0.0,319.0,3.5,4.0,7.5,0.0,88.5
Dane Rampe,Swans,2,8.5,3.0,11.5,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,6.5,9.5,82.61,2.5,0.0,0.0,0.5,0.0,0.5,6.0,3.5,0.0,264.0,0.5,3.5,4.5,0.0,98.0
Tyson Stengle,Cats,2,8.5,4.5,13.0,2.5,2.0,2.0,2.0,0.0,3.5,0.5,6.0,7.5,9.5,73.08,3.0,0.0,1.0,1.5,0.0,1.5,0.0,1.5,0.5,240.5,6.0,1.5,1.5,1.0,87.5
David Swallow,Suns,2,8.5,5.5,14.0,4.0,0.0,0.0,1.5,0.0,3.5,0.5,5.5,9.0,10.0,71.43,2.5,0.5,0.0,2.0,0.0,2.0,2.5,1.5,0.0,281.0,2.0,3.5,5.0,0.0,81.5
Mason Wood,Saints,2,8.5,5.0,13.5,6.0,0.5,0.0,1.0,0.0,2.5,0.0,5.5,8.5,10.0,74.07,2.5,1.0,0.5,0.5,0.0,0.5,1.5,1.0,0.0,287.0,2.5,3.0,4.0,0.5,74.5
Peter Wright,Bombers,2,8.5,3.0,11.5,8.0,2.5,0.5,0.0,9.0,2.0,1.0,4.5,7.5,10.0,86.96,1.0,2.5,3.5,0.5,0.5,0.0,0.5,3.0,0.5,255.0,6.0,1.0,0.0,0.0,91.0
Cameron Zurhaar,Kangaroos,2,8.5,5.5,14.0,3.5,0.0,1.0,1.5,0.0,5.5,0.0,7.0,8.0,7.5,53.57,2.5,0.5,1.0,0.5,0.0,0.5,0.0,4.5,0.0,265.0,5.0,2.5,1.0,0.0,80.5
Noah Balta,Tigers,2,8.0,2.0,10.0,5.5,3.0,1.0,1.0,0.0,1.0,0.0,4.5,5.5,6.5,65.0,3.0,2.0,2.5,0.0,0.0,0.0,0.5,3.0,0.5,205.5,4.0,2.0,1.5,0.0,86.0
Jye Caldwell,Bombers,2,8.0,14.0,22.0,4.5,1.0,1.0,2.0,0.0,2.5,0.5,10.0,12.0,17.0,77.27,2.0,0.0,2.0,3.0,1.5,1.5,0.5,1.5,0.0,277.0,7.5,3.5,3.0,0.0,83.5
