Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Tom Lynch,Richmond,25,7.92,2.92,10.84,5.04,2.52,1.24,1.48,0.08,1.88,0.64,6.52,4.76,6.48,59.78,3.08,2.24,3.08,0.2,0.0,0.2,0.0,2.12,0.08,211.16,6.4,2.96,0.88,0.84,90.56
Jackson Nelson,West Coast,13,7.92,3.77,11.69,3.62,0.0,0.0,1.77,0.0,0.54,0.0,4.08,8.38,9.31,79.64,1.77,0.23,0.0,0.62,0.0,0.62,1.92,2.31,0.08,173.69,1.23,2.69,3.0,0.0,85.46
Eric Hipwood,Brisbane,23,7.91,2.22,10.13,4.65,1.52,1.26,1.87,0.04,2.13,0.39,3.78,6.26,5.96,58.84,3.22,1.22,2.04,0.04,0.0,0.04,0.22,1.43,0.13,237.65,5.17,2.96,0.65,1.0,84.7
Matthew Scharenberg,Collingwood,7,7.86,6.86,14.71,4.57,0.0,0.0,1.0,0.0,0.14,0.0,3.86,10.57,12.43,84.5,2.86,0.43,0.0,0.14,0.0,0.14,2.86,6.14,0.29,180.57,1.86,2.71,4.43,0.0,75.14
Jed Bews,Geelong,12,7.83,2.92,10.75,2.75,0.25,0.25,2.5,0.0,1.67,0.17,4.75,6.08,7.75,72.09,1.33,0.0,0.25,0.5,0.0,0.5,1.67,2.08,0.0,236.67,1.67,2.08,4.42,0.17,84.08
Cameron McCarthy,Fremantle,12,7.83,3.5,11.33,4.08,1.58,0.58,1.25,0.0,2.17,0.33,4.33,6.67,6.08,53.66,2.42,0.67,1.67,0.25,0.0,0.25,0.08,0.58,0.0,234.75,4.92,3.33,0.75,0.67,88.83
Nick Hind,St Kilda,11,7.82,3.09,10.91,2.0,1.0,0.91,1.91,0.0,2.64,0.45,4.09,7.0,7.27,66.64,1.45,0.0,0.55,0.45,0.09,0.36,0.09,0.45,1.45,233.91,4.82,2.55,1.27,0.45,74.45
Tom Langdon,Collingwood,9,7.78,10.11,17.89,5.0,0.0,0.11,2.0,0.0,0.89,0.0,6.33,11.22,14.89,83.23,1.44,0.67,0.0,0.22,0.0,0.22,2.22,4.11,0.0,136.89,2.67,2.22,7.22,0.11,79.78
Daniel Talia,Adelaide,22,7.77,4.45,12.23,5.45,0.0,0.0,2.18,0.0,0.32,0.0,4.41,7.55,10.18,83.24,1.27,0.86,0.0,0.09,0.05,0.05,3.05,7.45,0.0,163.27,1.27,1.82,5.86,0.0,88.55
Luke McDonald,North Melbourne,13,7.77,7.08,14.85,3.92,0.08,0.0,2.54,0.0,1.23,0.08,4.31,10.46,11.62,78.25,2.23,0.31,0.15,0.23,0.0,0.23,2.54,3.0,0.0,245.69,1.85,2.62,5.0,0.0,86.77
Harris Andrews,Brisbane,21,7.76,5.05,12.81,5.52,0.0,0.0,1.52,0.0,1.0,0.1,5.86,7.05,10.43,81.42,1.9,1.57,0.0,0.05,0.0,0.05,2.48,10.71,0.1,150.86,1.57,1.95,7.1,0.0,95.33
Sydney Stack,Richmond,17,7.76,9.41,17.18,4.88,0.59,0.53,3.0,0.0,2.24,0.47,6.35,10.88,13.88,80.79,1.41,0.47,0.29,0.35,0.12,0.24,1.18,1.94,0.35,222.35,4.29,1.59,5.35,0.41,77.47
Harry Taylor,Geelong,24,7.75,6.04,13.79,4.75,0.12,0.08,1.71,0.08,1.17,0.17,6.12,7.58,10.71,77.66,1.58,0.88,0.17,0.33,0.0,0.33,2.71,5.04,0.08,171.17,2.33,2.0,6.33,0.04,87.83
Jesse Hogan,Fremantle,12,7.75,7.0,14.75,6.0,1.08,0.83,0.83,0.25,1.58,0.33,6.25,8.67,9.25,62.71,2.42,0.92,1.67,0.58,0.17,0.42,0.17,1.58,0.08,157.75,5.33,3.5,1.17,0.42,85.42
Alex Neal-Bullen,Melbourne,14,7.71,5.43,13.14,2.57,0.5,0.64,4.21,0.0,2.86,0.57,4.79,8.71,8.36,63.62,1.64,0.07,0.57,1.07,0.07,1.0,0.29,0.71,0.0,205.29,4.64,2.71,1.07,1.43,76.07
Bailey Dale,Western Bulldogs,10,7.7,5.0,12.7,3.9,2.1,1.1,1.9,0.0,1.9,0.3,4.3,8.4,8.4,66.14,1.7,0.3,1.9,0.3,0.0,0.3,0.1,0.6,0.0,204.7,6.2,2.7,1.9,1.1,80.1
Brent Daniels,GWS,26,7.69,6.96,14.65,3.08,0.42,0.77,3.12,0.0,3.08,0.96,5.62,8.85,10.42,71.13,1.81,0.19,0.5,1.0,0.15,0.85,0.23,0.73,0.31,217.04,5.62,2.23,0.85,0.88,74.88
Mitchell Lewis,Hawthorn,12,7.67,3.83,11.5,4.67,1.67,1.25,1.58,1.58,1.58,0.58,6.42,5.17,7.33,63.74,1.92,2.25,2.5,0.33,0.0,0.33,0.17,2.58,0.0,160.08,5.17,2.25,1.25,0.83,72.42
Matthew Buntine,GWS,9,7.67,4.22,11.89,4.0,0.22,0.22,2.11,0.0,1.44,0.11,4.33,7.78,8.33,70.06,1.56,0.33,0.22,0.44,0.0,0.44,0.89,2.33,0.0,150.44,3.11,3.22,2.78,0.67,84.22
Rhys Mathieson,Brisbane,9,7.67,7.56,15.22,2.56,0.44,0.33,3.11,0.0,2.44,0.11,7.22,8.44,10.22,67.15,3.56,0.22,0.22,2.56,0.67,1.89,0.89,1.11,0.0,206.0,3.78,2.89,1.33,0.78,73.22
Connor Rozee,Port Adelaide,22,7.64,7.73,15.36,3.45,1.32,1.0,4.05,0.0,2.73,0.45,6.86,9.05,10.18,66.28,1.95,0.32,1.05,0.73,0.09,0.64,0.23,1.59,0.14,207.55,5.73,2.82,1.59,1.55,82.0
Tom Cole,West Coast,14,7.64,3.79,11.43,4.79,0.0,0.0,3.36,0.0,0.79,0.14,4.29,7.29,9.0,78.74,2.14,0.14,0.0,0.57,0.07,0.5,2.29,3.21,0.0,123.36,1.71,1.93,4.07,0.07,84.29
Jamie Cripps,West Coast,19,7.63,5.95,13.58,3.11,1.58,0.68,3.42,0.0,3.26,0.84,6.0,7.79,9.79,72.09,2.0,0.05,0.58,1.11,0.11,1.0,0.74,1.05,0.79,245.79,5.89,2.42,1.58,1.26,80.0
Joshua Begley,Essendon,8,7.62,4.0,11.62,3.5,0.75,0.88,1.88,0.0,1.5,0.25,5.5,6.75,7.0,60.24,2.5,0.5,0.75,0.25,0.12,0.12,0.5,1.12,0.0,186.62,3.62,3.38,1.12,0.75,84.5
Jack Henry,Geelong,23,7.61,2.87,10.48,4.22,0.0,0.17,1.48,0.0,1.48,0.17,4.09,6.35,7.96,75.95,1.39,0.91,0.09,0.26,0.0,0.26,2.17,5.43,0.09,192.7,2.35,2.13,4.35,0.04,80.91
Easton Wood,Western Bulldogs,23,7.61,4.0,11.61,4.35,0.0,0.09,1.35,0.0,0.83,0.09,4.35,7.52,9.26,79.76,2.48,0.57,0.0,0.22,0.0,0.22,2.39,6.0,0.17,175.17,1.96,2.26,5.52,0.0,85.26
Rhys Stanley,Geelong,18,7.61,6.22,13.83,2.94,0.39,0.39,2.56,27.83,3.06,0.33,7.06,6.83,9.44,68.26,3.72,0.78,0.61,3.28,1.5,1.78,0.94,5.17,0.06,208.67,4.22,2.78,1.89,0.22,81.78
Dougal Howard,Port Adelaide,15,7.6,4.0,11.6,4.47,0.67,0.4,1.47,0.73,1.13,0.13,5.07,6.53,8.67,74.74,1.67,1.27,0.73,0.53,0.07,0.47,1.93,7.33,0.0,195.2,2.8,2.07,4.33,0.13,84.47
Riley Knight,Adelaide,15,7.6,8.07,15.67,4.87,0.6,0.33,3.93,0.0,2.0,0.33,4.87,10.47,10.93,69.75,2.13,0.07,0.6,1.13,0.07,1.07,0.67,1.27,0.07,172.93,4.33,3.13,2.0,1.13,79.13
Andrew Brayshaw,Fremantle,22,7.59,9.32,16.91,2.09,0.32,0.32,5.14,0.0,2.64,0.27,8.23,9.05,10.73,63.45,2.55,0.18,0.18,2.14,0.55,1.59,1.0,1.23,0.09,190.41,3.55,3.09,2.45,0.55,71.0
Aaron Francis,Essendon,17,7.59,5.65,13.24,4.71,0.18,0.18,1.76,0.0,1.29,0.47,4.94,8.41,9.71,73.34,2.12,0.94,0.24,0.18,0.0,0.18,2.06,4.41,0.0,205.41,2.94,2.65,4.65,0.18,81.88
Callum Sinclair,Sydney,14,7.57,4.43,12.0,2.71,0.36,0.14,3.14,25.07,2.07,0.21,6.93,5.43,7.43,61.92,3.21,0.64,0.43,3.0,1.07,1.93,0.79,3.79,0.07,136.07,3.29,2.36,1.64,0.36,78.21
Scott Lycett,Port Adelaide,18,7.56,8.39,15.94,3.11,0.33,0.28,2.94,25.67,2.89,0.22,10.0,6.94,11.11,69.7,3.83,0.67,0.22,3.94,1.17,2.78,1.33,4.33,0.06,240.22,4.11,3.06,3.56,0.39,81.22
Jackson Trengove,Western Bulldogs,16,7.56,5.0,12.56,3.88,0.06,0.06,2.44,6.06,1.0,0.12,5.06,7.0,9.06,72.13,2.44,0.56,0.06,1.19,0.56,0.62,1.94,5.44,0.0,158.5,2.38,2.31,5.25,0.06,91.31
Oliver Hanrahan,Hawthorn,9,7.56,5.56,13.11,3.0,0.78,0.44,1.0,0.0,2.33,0.33,4.89,8.44,8.56,65.29,1.33,0.11,0.67,0.44,0.11,0.33,0.56,0.33,0.11,209.33,4.56,2.22,1.22,0.33,74.0
Shai Bolton,Richmond,19,7.53,6.47,14.0,3.05,0.79,0.63,3.42,0.0,3.37,1.0,5.47,8.84,10.16,72.57,2.68,0.32,0.53,1.68,0.47,1.21,0.26,1.42,0.74,234.53,5.53,2.53,0.84,0.89,79.89
Lincoln McCarthy,Brisbane,24,7.5,5.62,13.12,2.92,0.83,0.54,3.92,0.0,2.62,0.58,6.79,7.12,8.38,63.87,3.08,0.58,0.88,1.33,0.75,0.58,0.21,1.17,0.5,209.25,4.29,3.21,1.29,1.17,79.33
Luke Breust,Hawthorn,22,7.5,6.23,13.73,2.77,1.55,0.77,3.86,0.0,2.91,0.82,7.68,6.73,9.23,67.23,1.86,0.68,1.05,1.09,0.05,1.05,0.27,1.36,0.27,222.09,5.82,2.27,1.86,1.68,83.5
Jay Lockhart,Melbourne,12,7.5,5.08,12.58,4.33,0.75,0.25,2.0,0.0,2.67,0.33,4.58,8.25,8.67,68.92,2.5,0.17,0.5,0.75,0.0,0.75,0.58,1.17,0.0,181.0,3.17,3.17,1.75,0.42,77.0
James Rowbottom,Sydney,12,7.5,6.08,13.58,2.67,0.33,0.42,4.83,0.0,2.25,0.42,5.67,7.83,9.5,69.96,2.25,0.08,0.33,1.58,0.08,1.5,0.58,0.33,0.0,209.08,3.5,2.67,1.75,0.42,67.0
Jarryd Roughead,Hawthorn,8,7.5,5.0,12.5,3.5,1.88,1.25,2.38,2.38,1.75,0.62,6.62,6.25,8.5,68.0,2.62,1.12,2.0,1.12,0.12,1.0,0.12,2.0,0.12,204.88,6.38,2.12,2.12,1.25,79.75
Jayden Hunt,Melbourne,21,7.48,4.52,12.0,3.67,1.0,0.48,2.19,0.0,2.33,0.86,4.57,7.38,8.38,69.83,2.24,0.33,1.38,0.67,0.24,0.43,0.57,0.9,0.29,222.57,4.52,2.67,1.81,0.57,83.33
Toby McLean,Western Bulldogs,19,7.42,8.21,15.63,3.79,0.74,0.53,3.26,0.0,2.42,0.53,5.74,10.37,12.05,77.1,2.0,0.21,0.84,0.95,0.16,0.79,0.26,1.58,0.16,180.74,5.0,2.68,2.05,1.16,74.79
Marcus Adams,Brisbane,10,7.4,3.1,10.5,5.1,0.0,0.0,1.2,0.0,0.8,0.0,4.8,5.7,7.4,70.48,2.2,1.4,0.1,0.0,0.0,0.0,3.0,3.9,0.0,176.5,1.0,2.0,6.2,0.1,87.4
Aaron Naughton,Western Bulldogs,23,7.39,3.48,10.87,5.74,1.39,1.17,1.83,0.87,2.09,0.48,5.65,5.3,7.43,68.35,1.91,2.3,2.0,0.13,0.0,0.13,0.22,2.26,0.17,188.22,5.78,2.09,1.04,0.52,85.3
Eddie Betts,Adelaide,21,7.38,4.57,11.95,2.29,1.76,1.0,2.48,0.0,1.38,0.86,6.62,4.95,7.52,62.93,2.29,0.67,1.38,1.1,0.14,0.95,0.14,0.52,0.05,163.48,5.62,2.76,0.95,1.19,84.57
Jake Kolodjashnij,Geelong,23,7.3,3.78,11.09,4.74,0.0,0.04,1.43,0.0,1.35,0.04,4.26,6.83,8.65,78.0,1.04,1.04,0.0,0.22,0.04,0.17,2.26,3.78,0.0,160.43,1.26,1.65,4.3,0.04,81.61
Luke Davies-Uniacke,North Melbourne,14,7.29,7.57,14.86,2.79,0.29,0.36,2.14,0.0,2.86,0.71,6.93,8.64,11.86,79.81,1.93,0.07,0.5,2.36,0.71,1.64,0.36,0.71,0.43,198.71,4.93,2.0,1.36,0.21,67.64
David Myers,Essendon,7,7.29,7.57,14.86,2.14,0.14,0.29,3.0,0.0,2.86,0.14,7.57,7.43,9.29,62.52,2.57,0.0,0.14,3.71,1.86,1.86,0.86,0.43,0.0,213.57,3.43,2.86,1.14,0.43,69.57
Mark Blicavs,Geelong,25,7.28,6.16,13.44,5.0,0.0,0.12,3.6,3.68,0.96,0.12,5.96,7.76,11.08,82.44,1.36,0.76,0.12,0.8,0.2,0.6,2.2,6.76,0.12,170.32,2.4,1.84,5.28,0.16,91.04
Callum Brown,Collingwood,22,7.27,7.36,14.64,2.64,0.5,0.59,4.09,0.0,2.86,0.45,5.18,9.91,10.32,70.49,1.55,0.05,0.41,0.59,0.23,0.36,0.36,0.95,0.59,191.18,4.45,2.18,1.55,1.09,76.5
Paddy Dow,Carlton,19,7.26,7.05,14.32,2.11,0.37,0.53,2.63,0.0,2.63,0.53,6.79,7.47,9.26,64.66,2.63,0.21,0.53,2.63,1.0,1.63,0.42,0.63,0.37,214.58,4.26,3.21,1.89,0.53,74.84
Cameron Zurhaar,North Melbourne,19,7.26,5.16,12.42,4.11,1.37,0.63,3.32,0.21,3.26,0.79,4.95,7.84,9.05,72.87,2.89,0.47,1.37,0.74,0.11,0.63,0.11,1.37,0.32,228.74,5.11,2.74,0.95,1.0,80.42
Nick Blakey,Sydney,21,7.24,3.24,10.48,2.38,0.9,0.67,2.29,0.0,2.14,0.57,4.76,5.29,7.0,66.79,1.9,0.62,0.81,0.14,0.0,0.14,0.76,1.14,0.67,183.71,3.9,2.24,1.57,0.67,78.9
Anthony McDonald-Tipungwuti,Essendon,23,7.22,4.22,11.43,2.87,1.39,0.57,4.35,0.0,2.83,0.78,6.0,6.0,8.39,73.4,2.13,0.48,0.83,1.09,0.35,0.74,0.3,1.39,0.91,206.96,5.17,1.91,1.35,1.61,78.09
Mark Hutchings,West Coast,18,7.22,4.72,11.94,2.89,0.06,0.28,2.39,0.0,1.5,0.28,4.83,7.33,8.39,70.27,2.0,0.06,0.11,1.39,0.28,1.11,1.28,1.22,0.11,156.33,2.94,1.94,2.17,0.39,77.94
Daniel Lloyd,GWS,18,7.22,5.44,12.67,2.89,0.89,0.44,2.44,0.0,2.61,0.39,5.0,7.67,8.67,68.43,2.22,0.28,0.61,1.67,0.44,1.22,0.61,1.17,0.0,214.39,3.94,2.61,1.5,0.78,80.56
Samuel Collins,Gold Coast,9,7.22,4.89,12.11,4.78,0.0,0.0,1.33,0.0,0.44,0.0,6.56,5.44,8.78,72.5,2.89,1.67,0.0,0.0,0.0,0.0,3.33,6.22,0.0,156.56,1.11,3.22,8.11,0.0,96.67
David Cuningham,Carlton,9,7.22,8.78,16.0,3.11,0.78,0.56,3.56,0.0,3.33,0.67,6.89,9.89,10.33,64.56,2.56,0.0,0.22,1.67,0.56,1.11,0.67,0.56,0.33,266.11,4.89,3.56,1.11,0.67,75.78
Taylor Garner,North Melbourne,9,7.22,6.0,13.22,3.56,0.56,0.67,3.0,0.0,2.44,0.44,5.89,7.67,8.78,66.41,2.22,0.67,1.11,0.78,0.22,0.56,0.11,2.11,0.22,146.78,3.78,2.56,0.78,0.56,73.67
Zak Butters,Port Adelaide,19,7.21,6.95,14.16,2.68,0.63,0.37,2.53,0.0,1.84,0.74,5.47,8.16,9.89,69.84,2.0,0.05,0.53,0.68,0.0,0.68,0.42,0.89,0.42,153.79,4.21,2.58,2.16,1.16,75.11
Willem Drew,Port Adelaide,10,7.2,8.7,15.9,2.2,0.2,0.1,5.6,0.0,1.9,0.4,6.8,10.2,11.3,71.07,2.0,0.1,0.0,2.3,0.9,1.4,0.5,1.4,0.0,162.5,3.5,2.9,2.2,0.9,80.8
Dylan Grimes,Richmond,24,7.17,5.75,12.92,5.38,0.0,0.0,2.17,0.0,0.62,0.08,5.33,7.33,10.92,84.52,1.54,1.21,0.0,0.12,0.0,0.12,2.88,6.38,0.67,151.88,2.17,1.5,6.92,0.0,93.0
Colin O'Riordan,Sydney,12,7.17,6.92,14.08,4.33,0.08,0.08,2.17,0.0,1.17,0.25,4.58,10.17,10.83,76.92,2.33,0.5,0.17,0.25,0.08,0.17,2.42,3.58,0.0,222.75,2.75,2.67,5.75,0.0,74.92
Jack Petruccelle,West Coast,20,7.15,3.0,10.15,3.5,1.05,0.75,1.95,0.0,2.45,0.6,3.4,7.05,7.35,72.41,1.8,0.25,0.5,0.55,0.05,0.5,0.55,0.95,0.5,221.5,3.85,1.8,1.1,0.4,76.55
Josh Thomas,Collingwood,22,7.14,7.23,14.36,2.91,1.0,0.5,2.36,0.0,2.36,0.45,5.27,9.64,10.32,71.87,1.82,0.05,0.73,0.73,0.05,0.68,0.5,0.77,0.18,165.41,5.0,2.23,0.82,0.59,77.23
Luke Dahlhaus,Geelong,24,7.12,10.92,18.04,2.96,0.58,0.67,4.79,0.0,2.0,0.62,7.54,10.62,13.21,73.23,1.71,0.17,0.88,1.33,0.25,1.08,0.38,1.12,0.08,160.08,5.42,2.75,1.79,1.38,81.0
Harry Morrison,Hawthorn,9,7.11,5.78,12.89,3.0,0.0,0.11,3.22,0.0,2.22,0.11,4.0,9.11,9.67,75.02,1.44,0.22,0.11,0.89,0.11,0.78,0.44,0.78,0.11,201.56,2.89,2.22,1.89,0.56,76.11
Zac Bailey,Brisbane,15,7.07,4.93,12.0,2.53,0.33,0.33,1.93,0.0,2.33,0.2,4.67,7.67,8.53,71.08,2.53,0.13,0.13,0.87,0.07,0.8,1.53,1.47,0.07,225.6,2.6,2.93,2.6,0.2,70.53
Reilly O'Brien,Adelaide,18,7.0,8.33,15.33,3.33,0.11,0.22,4.28,33.33,2.17,0.11,10.28,5.56,9.89,64.51,3.61,1.33,0.22,4.22,1.11,3.11,1.28,2.72,0.0,154.72,4.17,3.06,3.11,0.61,83.94
Matthew Parker,St Kilda,17,7.0,3.59,10.59,2.94,0.94,0.76,3.0,0.0,2.35,0.41,4.29,6.76,7.0,66.1,2.47,0.35,1.0,0.41,0.24,0.18,0.35,1.53,0.12,213.47,4.06,3.24,0.94,1.06,75.24
Kieren Jack,Sydney,8,7.0,3.0,10.0,2.12,0.5,0.38,3.12,0.0,2.12,0.38,3.75,5.75,6.88,68.8,1.62,0.12,0.5,1.0,0.5,0.5,0.75,1.5,0.0,167.0,3.38,1.88,1.38,1.0,71.25
Charlie Spargo,Melbourne,8,7.0,4.25,11.25,3.38,0.25,0.12,2.12,0.0,1.62,0.62,3.88,7.38,7.62,67.73,2.25,0.0,0.38,0.5,0.12,0.38,0.5,0.88,0.12,147.5,3.0,2.75,1.38,0.75,78.38
Braydon Preuss,Melbourne,7,7.0,2.43,9.43,2.14,0.57,0.29,1.0,19.14,1.86,0.0,6.43,3.14,5.57,59.07,3.0,1.0,0.43,2.14,0.57,1.57,1.0,2.29,0.0,191.86,3.29,2.43,1.86,0.43,76.71
Jordan Roughead,Collingwood,24,6.96,4.83,11.79,5.17,0.04,0.0,1.79,0.71,0.67,0.0,3.92,7.38,9.58,81.26,1.33,0.71,0.17,0.25,0.04,0.21,2.67,6.83,0.0,139.46,1.67,1.75,4.83,0.17,87.92
Ed Richards,Western Bulldogs,20,6.9,4.75,11.65,2.8,0.45,0.65,2.35,0.0,2.35,0.5,4.25,7.35,8.2,70.39,1.65,0.1,0.3,0.4,0.1,0.3,0.7,1.45,0.2,193.1,3.75,1.95,1.9,0.5,75.05
Nathan Broad,Richmond,24,6.88,4.42,11.29,3.58,0.04,0.0,1.83,0.12,0.75,0.04,3.42,7.83,8.42,74.58,1.96,0.17,0.08,0.04,0.0,0.04,2.04,4.96,0.5,160.83,1.67,2.04,4.42,0.04,83.04
Sean Lemmens,Gold Coast,8,6.88,3.62,10.5,1.88,0.5,0.12,4.5,0.0,2.5,0.25,6.38,4.62,5.38,51.24,2.88,0.0,0.38,2.5,1.88,0.62,0.38,0.62,0.0,159.88,1.75,3.25,1.12,1.12,68.62
Josh Bruce,St Kilda,22,6.86,4.95,11.82,4.36,1.64,0.91,1.77,1.59,1.5,0.45,7.27,4.95,7.82,66.16,2.95,1.95,1.82,0.86,0.27,0.59,0.27,1.59,0.05,168.73,5.0,2.95,1.05,0.82,87.91
Will Hayward,Sydney,13,6.85,4.46,11.31,3.31,0.92,1.23,2.69,0.0,2.0,0.46,5.15,5.85,6.77,59.86,2.0,0.54,1.46,0.77,0.08,0.69,0.31,1.15,0.0,200.69,4.15,2.54,1.77,0.69,77.69
Todd Marshall,Port Adelaide,10,6.8,2.6,9.4,3.5,1.0,0.4,2.3,0.1,1.9,0.7,4.2,5.1,6.2,65.96,1.5,0.8,1.4,0.0,0.0,0.0,0.1,1.3,0.0,183.3,4.6,2.4,1.3,1.5,74.3
Charlie Dixon,Port Adelaide,9,6.78,4.44,11.22,3.22,1.44,1.22,2.11,2.56,1.44,0.44,7.44,4.22,6.67,59.45,3.78,1.56,1.56,0.89,0.0,0.89,0.22,2.44,0.11,172.0,4.67,3.44,0.78,1.22,87.33
Wil Powell,Gold Coast,13,6.77,5.38,12.15,3.54,0.54,0.38,2.69,0.0,1.77,0.08,4.77,7.85,8.69,71.52,2.08,0.15,0.08,0.92,0.0,0.92,1.31,1.77,0.08,187.62,2.46,2.62,2.77,0.23,77.69
Harrison Himmelberg,GWS,25,6.76,5.12,11.88,4.2,1.52,0.48,1.88,0.2,2.04,1.08,5.6,6.84,9.48,79.8,2.24,1.04,1.6,0.48,0.12,0.36,0.08,3.16,0.2,157.08,5.56,2.04,0.88,0.84,88.76
Timothy English,Western Bulldogs,20,6.75,6.45,13.2,4.05,0.4,0.5,3.4,19.15,2.2,0.1,5.9,7.7,10.05,76.14,2.3,1.05,0.65,2.1,1.05,1.05,0.55,5.05,0.15,161.6,5.2,2.0,2.45,0.3,83.75
Orazio Fantasia,Essendon,15,6.73,4.8,11.53,3.07,1.33,0.8,2.07,0.0,1.73,0.4,4.13,7.53,8.07,69.99,1.67,0.13,0.67,0.73,0.0,0.73,0.53,1.13,0.47,217.87,4.93,2.13,1.07,1.07,80.73
Jeff Garlett,Melbourne,7,6.71,3.0,9.71,2.71,1.29,1.29,3.14,0.0,1.0,0.57,4.29,5.29,5.29,54.48,2.14,0.0,1.86,0.71,0.0,0.71,0.14,1.14,0.0,144.86,4.43,1.86,1.0,2.29,84.71
Daniel Menzel,Sydney,7,6.71,3.14,9.86,3.86,1.0,1.14,1.29,0.0,1.57,0.29,4.57,5.43,5.57,56.49,2.0,1.0,0.71,0.14,0.0,0.14,0.29,0.71,0.0,186.86,3.86,2.71,1.57,0.43,74.14
Noah Balta,Richmond,13,6.69,2.62,9.31,2.38,0.46,0.31,2.23,6.92,2.92,0.46,6.0,4.0,5.54,59.51,3.85,0.69,0.38,1.92,0.38,1.54,1.0,2.0,0.85,237.0,3.15,3.15,2.23,0.46,70.38
Liam Jones,Carlton,13,6.69,2.23,8.92,4.77,0.0,0.0,2.15,0.0,0.54,0.0,5.54,4.0,7.23,81.05,1.85,1.92,0.0,0.46,0.0,0.46,2.77,8.31,0.0,119.54,0.69,1.62,6.31,0.0,91.85
Tom McCartin,Sydney,19,6.68,3.37,10.05,4.16,0.58,0.53,1.47,0.0,1.42,0.21,5.05,5.32,6.21,61.79,1.95,1.37,0.84,0.21,0.0,0.21,0.95,2.58,0.11,142.47,2.89,2.32,2.47,0.47,83.79
Lachie Young,Western Bulldogs,6,6.67,4.33,11.0,4.0,0.0,0.0,1.67,0.0,1.17,0.33,2.5,8.5,7.0,63.64,2.0,0.33,0.0,0.17,0.0,0.17,2.33,4.83,0.17,223.67,1.33,3.0,2.5,0.17,78.0
Ben Ronke,Sydney,13,6.62,3.77,10.38,2.85,0.69,0.62,2.08,0.0,2.85,0.38,3.69,6.69,5.69,54.82,1.77,0.08,0.77,0.23,0.0,0.23,0.08,0.23,0.31,195.23,3.31,2.46,0.92,0.62,72.0
Jayden Laverde,Essendon,10,6.6,4.8,11.4,3.9,1.1,1.3,2.1,0.0,1.8,0.7,5.4,6.3,8.0,70.18,1.7,0.8,1.4,0.5,0.0,0.5,0.0,1.3,0.1,155.7,5.2,2.4,0.9,1.1,86.3
Griffin Logue,Fremantle,10,6.6,5.4,12.0,4.5,0.0,0.0,2.0,0.0,0.6,0.0,5.1,7.3,9.2,76.67,1.8,1.0,0.0,0.0,0.0,0.0,2.8,6.7,0.2,164.8,2.2,2.4,6.3,0.0,93.5
Gary Rohan,Geelong,19,6.58,1.95,8.53,3.42,1.32,0.58,1.79,0.05,2.21,0.79,4.37,4.42,6.16,72.22,1.84,1.05,1.42,0.16,0.0,0.16,0.11,1.37,0.0,184.47,4.53,2.21,1.26,0.95,77.11
Lachlan Schultz,Fremantle,7,6.57,5.14,11.71,2.14,0.57,0.43,2.43,0.0,1.43,0.14,5.86,6.0,6.0,51.24,3.29,0.29,0.71,0.86,0.0,0.86,1.0,1.14,0.0,148.43,4.14,2.86,1.14,0.57,72.14
Tom Bellchambers,Essendon,16,6.56,4.69,11.25,3.25,0.38,0.25,1.88,25.62,1.44,0.31,7.38,4.62,7.69,68.36,3.0,0.94,0.56,3.69,1.12,2.56,1.44,3.44,0.0,115.06,4.25,2.69,2.0,0.12,80.31
Corey Wagner,Melbourne,11,6.55,4.55,11.09,2.45,0.55,0.45,4.09,0.0,1.64,0.27,5.09,6.36,7.64,68.89,2.27,0.09,0.45,0.55,0.18,0.36,0.55,1.27,0.36,155.0,3.64,3.18,1.91,1.18,78.45
Sam Reid,Sydney,22,6.5,4.95,11.45,5.0,1.27,0.59,2.82,5.73,1.64,0.32,5.91,5.86,8.14,71.09,1.5,1.64,1.77,0.55,0.23,0.32,0.27,2.86,0.0,170.82,4.68,1.77,1.45,1.41,86.18
Matthew De Boer,GWS,19,6.42,10.32,16.74,2.42,0.21,0.37,5.26,0.05,1.47,0.42,7.74,9.26,12.26,73.24,2.47,0.05,0.16,3.53,1.74,1.79,0.42,1.11,0.05,141.79,4.42,1.63,2.11,0.95,82.95
Tory Dickson,Western Bulldogs,17,6.41,5.06,11.47,3.53,1.41,0.47,2.41,0.0,1.35,0.41,4.47,6.82,8.18,71.32,1.29,0.41,1.29,0.29,0.12,0.18,0.47,0.94,0.24,153.12,4.41,2.29,1.59,1.0,77.24
Lewis Melican,Sydney,17,6.41,3.88,10.29,3.29,0.0,0.0,2.12,0.0,0.41,0.0,3.71,6.47,7.88,76.58,2.18,0.47,0.0,0.12,0.0,0.12,2.18,6.06,0.0,131.0,1.71,1.53,4.35,0.0,88.71
Oscar Allen,West Coast,21,6.38,3.76,10.14,3.57,0.95,0.52,2.76,2.81,2.14,0.71,5.24,5.24,7.29,71.89,1.67,0.86,1.0,0.81,0.24,0.57,0.57,3.33,0.19,166.19,4.52,1.71,1.9,0.48,77.1
