Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Edward Phillips,St Kilda,7,10.0,9.43,19.43,4.29,0.0,0.0,2.86,0.0,1.86,0.14,4.14,15.57,13.86,71.33,2.14,0.0,0.0,0.71,0.0,0.71,1.71,1.57,0.0,237.29,4.14,3.71,2.71,0.14,84.0
Jamie Cripps,West Coast,25,9.96,5.96,15.92,4.88,1.52,0.72,3.88,0.0,3.4,0.88,5.64,10.48,10.68,67.09,2.08,0.08,1.08,1.28,0.4,0.88,0.52,1.0,0.52,282.04,6.32,2.96,1.96,1.96,84.84
Tom Langdon,Collingwood,23,9.96,9.96,19.91,5.65,0.04,0.04,2.52,0.0,1.35,0.13,7.61,12.39,15.96,80.16,3.04,0.83,0.0,0.39,0.0,0.39,3.04,5.35,0.0,203.91,2.48,3.22,7.96,0.0,87.65
Jed Lamb,Carlton,18,9.94,4.61,14.56,2.94,0.39,0.17,2.17,0.0,1.44,0.28,4.06,9.67,11.11,76.3,2.56,0.06,0.17,0.33,0.06,0.28,2.83,1.72,0.28,281.94,2.72,3.44,2.44,0.56,82.44
Brandon Matera,Fremantle,18,9.94,5.5,15.44,3.17,0.72,0.5,2.33,0.0,2.89,0.28,5.17,10.94,9.72,62.95,2.56,0.06,0.5,1.0,0.33,0.67,0.67,1.06,0.56,250.28,4.0,3.78,1.67,0.5,80.06
Brett Deledio,GWS,11,9.91,10.27,20.18,5.36,0.36,0.09,2.82,0.18,2.73,0.45,7.45,12.91,15.18,75.22,1.82,0.36,0.27,1.27,0.18,1.09,1.55,1.27,0.09,262.73,4.18,2.36,4.55,0.45,72.0
Jack Steele,St Kilda,21,9.86,13.62,23.48,3.95,0.33,0.1,6.67,0.14,2.52,0.43,10.14,14.0,18.52,78.88,2.81,0.57,0.19,3.38,1.48,1.9,1.57,1.86,0.1,247.05,5.19,3.38,3.14,0.57,79.33
Alex Neal-Bullen,Melbourne,25,9.84,7.04,16.88,3.12,1.08,0.76,4.72,0.0,2.44,0.8,6.48,11.0,10.8,63.98,2.84,0.04,1.0,1.52,0.36,1.16,0.64,0.84,0.04,249.36,5.92,3.56,2.0,1.2,79.24
Josh Caddy,Richmond,22,9.82,6.68,16.5,3.64,2.09,0.68,3.14,0.41,3.09,0.36,7.55,8.91,10.86,65.82,2.59,0.95,1.36,2.09,0.5,1.59,0.5,1.23,0.14,275.95,5.68,3.36,1.68,1.27,87.45
Jake Carlisle,St Kilda,17,9.82,6.82,16.65,7.82,0.06,0.18,1.18,0.82,0.94,0.06,5.65,10.59,13.29,79.82,2.18,1.47,0.06,0.41,0.06,0.35,2.24,3.47,0.06,172.59,3.24,2.47,7.24,0.18,90.18
Samuel Wright,North Melbourne,16,9.81,7.75,17.56,5.12,0.12,0.0,1.31,0.0,1.94,0.06,4.75,12.06,13.75,78.3,1.94,0.44,0.0,0.44,0.19,0.25,2.69,1.31,0.5,268.12,3.5,3.25,6.12,0.06,82.38
Matthew Taberner,Fremantle,9,9.78,5.22,15.0,5.33,1.11,0.78,1.33,4.44,2.44,0.22,7.33,7.11,10.44,69.6,3.44,2.22,0.89,0.67,0.11,0.56,0.22,1.33,0.0,232.44,4.67,4.56,2.33,0.22,83.56
Lewis Taylor,Brisbane,22,9.77,7.95,17.73,4.45,0.95,0.32,1.95,0.0,2.09,0.64,5.23,12.86,13.41,75.63,1.64,0.0,0.55,0.59,0.09,0.5,0.82,0.64,0.32,228.82,5.23,3.05,1.82,0.73,81.55
Shaun Burgoyne,Hawthorn,17,9.71,8.88,18.59,3.76,0.41,0.76,4.18,0.0,2.76,0.35,8.71,10.12,14.06,75.63,1.94,0.29,0.59,3.59,1.12,2.47,1.12,2.0,0.18,242.82,5.47,2.18,3.24,0.65,72.88
Daniel Howe,Hawthorn,17,9.71,8.12,17.82,4.71,0.24,0.12,4.82,0.0,2.0,0.35,7.35,11.18,13.65,76.6,3.59,0.24,0.29,2.47,0.94,1.53,1.24,2.0,0.12,194.24,3.82,3.24,3.35,0.65,81.18
Jackson Thurlow,Geelong,7,9.71,5.86,15.57,4.43,0.43,0.0,2.0,0.0,3.29,0.43,5.14,11.0,10.86,69.75,1.71,0.14,0.29,1.29,0.0,1.29,1.57,0.86,0.0,272.43,3.43,2.86,2.43,0.0,74.29
Jack Newnes,St Kilda,22,9.68,6.0,15.68,4.59,0.82,0.77,2.14,0.0,3.18,0.32,4.82,11.45,11.18,71.3,2.55,0.36,0.68,1.32,0.23,1.09,1.41,1.82,0.45,259.05,4.73,3.59,2.18,0.36,82.64
Jarryn Geary,St Kilda,20,9.65,10.4,20.05,3.9,0.15,0.05,2.4,0.0,1.85,0.2,6.55,13.5,15.7,78.3,1.9,0.15,0.1,0.85,0.2,0.65,2.3,2.85,0.1,234.2,2.95,2.95,6.1,0.2,83.75
Kieren Jack,Sydney,19,9.63,5.16,14.79,1.63,0.42,0.47,3.63,0.0,3.32,0.63,5.58,8.84,8.42,56.93,2.74,0.0,0.16,1.79,0.53,1.26,0.58,0.58,0.0,249.68,3.79,3.89,2.0,0.53,70.05
Scott Thompson,North Melbourne,22,9.59,5.5,15.09,5.64,0.0,0.0,2.23,0.05,1.41,0.09,5.55,9.32,11.27,74.69,2.32,0.73,0.0,0.09,0.0,0.09,3.0,4.95,0.45,260.5,2.64,3.59,7.55,0.0,92.95
Ciaran Byrne,Carlton,7,9.57,7.0,16.57,3.71,0.0,0.14,2.86,0.0,2.14,0.0,4.71,11.71,12.14,73.26,2.43,0.14,0.0,0.14,0.0,0.14,2.0,2.57,0.14,234.43,2.43,2.71,5.14,0.0,79.43
Jake Stringer,Essendon,20,9.55,5.0,14.55,3.7,1.5,1.15,2.65,0.6,3.15,0.8,7.75,7.0,8.75,60.14,2.9,1.0,1.65,2.25,1.1,1.15,0.75,1.4,0.0,281.6,6.0,3.1,1.45,0.65,82.0
Bailey Rice,St Kilda,11,9.55,4.18,13.73,3.82,0.0,0.09,1.55,0.0,0.45,0.0,3.82,9.45,10.27,74.8,2.45,0.27,0.0,0.18,0.0,0.18,2.73,3.73,0.09,220.55,2.55,2.0,4.45,0.0,76.18
Tom Clurey,Port Adelaide,19,9.53,2.89,12.42,5.11,0.0,0.0,1.89,0.0,1.0,0.11,3.47,8.63,9.79,78.82,1.68,0.32,0.0,0.16,0.0,0.16,3.21,6.11,0.26,217.0,1.79,2.0,5.37,0.0,91.79
Shaun McKernan,Essendon,10,9.5,3.8,13.3,5.6,1.6,1.1,2.1,8.1,2.3,0.3,6.0,7.5,8.4,63.16,4.1,1.5,2.0,1.3,0.2,1.1,0.7,2.3,0.2,234.1,6.5,3.7,0.7,1.0,84.4
Nicholas Robertson,Brisbane,21,9.48,7.86,17.33,5.14,0.14,0.0,2.05,0.0,1.52,0.1,4.48,12.95,13.81,79.69,2.86,0.29,0.0,0.9,0.24,0.67,3.0,2.52,0.05,231.19,2.43,2.95,3.86,0.1,85.1
Tom McDonald,Melbourne,20,9.45,6.05,15.5,6.7,2.65,1.0,2.3,3.0,2.75,0.75,6.8,9.2,11.45,73.87,1.65,1.7,2.95,0.75,0.2,0.55,0.35,2.85,0.2,250.7,7.35,2.5,2.2,1.05,86.05
Charlie Cameron,Brisbane,11,9.45,3.36,12.82,4.27,1.55,0.36,2.45,0.0,3.0,0.91,5.45,7.91,9.64,75.2,2.18,0.55,1.36,1.27,0.55,0.73,0.91,1.18,0.27,240.36,5.64,2.73,1.55,0.64,78.82
Kamdyn Mcintosh,Richmond,21,9.43,4.48,13.9,3.14,0.43,0.14,2.05,0.05,2.95,0.19,4.33,9.43,9.71,69.86,3.0,0.1,0.52,0.76,0.29,0.48,1.81,2.38,0.67,327.81,4.24,3.1,3.14,0.14,74.67
Darcy Parish,Essendon,15,9.4,10.93,20.33,3.0,0.33,0.6,3.47,0.0,2.93,0.53,8.13,12.93,15.33,75.41,1.73,0.07,0.33,3.4,1.73,1.67,0.93,0.67,0.2,245.33,5.73,2.6,1.8,0.6,79.6
Oliver Florent,Sydney,23,9.39,7.3,16.7,2.87,0.39,0.3,2.43,0.0,2.43,0.35,6.87,9.65,10.78,64.55,2.65,0.39,0.26,1.87,0.3,1.57,1.48,1.22,0.48,280.22,3.65,3.74,3.13,0.17,79.83
Callum Sinclair,Sydney,23,9.39,5.22,14.61,3.74,0.52,0.35,3.04,29.0,2.87,0.39,8.7,5.96,9.22,63.11,3.26,1.22,0.61,3.0,1.26,1.74,1.13,4.35,0.0,215.26,3.78,3.39,3.09,0.39,87.7
Jake Kelly,Adelaide,19,9.37,7.21,16.58,5.05,0.05,0.0,2.0,0.0,1.11,0.05,4.79,11.32,14.11,85.1,1.63,0.42,0.0,0.26,0.0,0.26,2.42,3.16,0.21,195.84,2.58,2.11,4.84,0.0,86.21
Hugh Greenwood,Adelaide,22,9.36,8.09,17.45,2.45,0.73,0.77,6.59,0.05,2.14,0.41,12.18,5.14,10.95,62.75,2.32,1.0,0.45,4.45,1.32,3.14,0.45,0.95,0.0,192.73,4.86,2.77,3.14,1.27,74.59
Sam Petrevski-Seton,Carlton,22,9.36,6.73,16.09,3.59,0.23,0.36,4.27,0.0,1.55,0.18,5.59,10.68,10.86,67.5,2.05,0.18,0.36,1.27,0.5,0.77,1.32,0.73,0.09,157.91,3.64,2.5,1.95,0.82,75.36
Taylor Duryea,Hawthorn,17,9.35,5.88,15.24,4.65,0.06,0.41,1.94,0.0,2.47,0.47,4.82,10.53,11.29,74.08,2.24,0.29,0.29,0.24,0.12,0.12,1.65,1.41,0.0,212.53,3.47,3.82,4.41,0.24,82.29
Harris Andrews,Brisbane,18,9.33,6.28,15.61,6.61,0.06,0.06,2.17,0.11,0.72,0.06,5.78,9.89,13.28,85.07,2.11,1.39,0.0,0.22,0.0,0.22,2.89,11.39,0.06,180.44,2.56,2.0,6.67,0.06,92.67
Lochie O'Brien,Carlton,18,9.33,4.61,13.94,4.39,0.11,0.06,1.44,0.0,1.94,0.39,3.33,10.83,9.94,71.31,2.39,0.0,0.22,0.78,0.11,0.67,2.11,0.78,0.33,216.94,2.33,3.11,1.94,0.06,76.5
Alex Keath,Adelaide,6,9.33,5.17,14.5,4.5,0.0,0.0,1.5,0.0,1.5,0.0,7.0,8.0,11.33,78.14,2.0,1.5,0.0,0.5,0.0,0.5,3.0,5.17,0.0,240.33,1.83,2.67,7.5,0.17,88.83
Kane Lambert,Richmond,22,9.32,13.23,22.55,3.64,0.68,0.55,3.0,0.0,3.91,0.73,8.95,14.14,16.86,74.77,2.95,0.09,0.45,2.82,0.55,2.27,1.36,1.45,0.18,306.5,6.68,4.18,3.09,0.41,84.91
James Frawley,Hawthorn,20,9.25,4.3,13.55,4.55,0.0,0.0,1.5,0.0,1.0,0.0,4.65,8.95,10.9,80.44,1.95,0.5,0.0,0.0,0.0,0.0,2.75,6.55,0.05,207.85,2.05,2.45,5.55,0.1,89.25
Jack Sinclair,St Kilda,20,9.25,10.5,19.75,3.5,0.3,0.45,3.55,0.0,2.95,0.55,7.35,12.7,14.1,71.39,2.7,0.1,0.1,1.75,0.2,1.55,1.65,1.6,1.1,272.9,5.0,3.6,3.25,0.55,84.25
Andy Otten,Adelaide,8,9.25,6.62,15.88,6.88,0.0,0.0,1.5,0.5,0.5,0.0,5.12,10.75,12.88,81.11,1.75,0.75,0.12,0.0,0.0,0.0,2.62,4.38,0.0,159.75,1.62,2.5,6.38,0.0,87.12
Aaron Young,Gold Coast,22,9.23,5.59,14.82,3.09,0.91,0.64,3.59,0.0,2.59,0.41,5.64,8.91,8.64,58.3,3.41,0.32,0.55,0.82,0.23,0.59,0.36,1.23,0.05,238.95,3.86,3.68,1.95,1.18,82.55
Luke Breust,Hawthorn,24,9.21,6.54,15.75,4.12,2.25,1.0,4.12,0.0,3.08,0.83,7.92,8.5,10.96,69.59,2.29,0.58,2.08,1.42,0.29,1.12,0.42,1.0,0.12,247.38,7.33,2.88,1.38,1.71,83.17
Robbie Gray,Port Adelaide,21,9.19,11.71,20.9,3.52,1.71,0.86,3.24,0.0,2.57,0.43,10.48,10.67,14.71,70.38,2.38,0.76,1.48,4.1,2.0,2.1,0.67,1.81,0.52,226.1,6.67,3.29,2.24,0.76,90.43
Jordan Murdoch,Geelong,16,9.19,5.69,14.88,4.25,0.56,0.5,3.62,0.0,3.12,0.44,5.12,10.12,11.31,76.01,2.0,0.56,0.31,0.56,0.0,0.56,1.56,1.06,0.19,286.19,4.12,2.38,3.25,0.81,78.94
Alex Sexton,Gold Coast,22,9.18,4.45,13.64,3.27,1.27,0.86,2.32,0.0,4.27,0.41,4.23,9.68,8.5,62.32,3.05,0.23,0.55,0.68,0.23,0.45,0.73,1.23,1.32,347.86,4.59,4.18,1.41,0.59,85.55
Marcus Adams,Western Bulldogs,6,9.17,5.83,15.0,6.17,0.0,0.0,2.0,0.5,2.0,0.0,4.67,10.17,11.33,75.53,2.83,0.5,0.0,0.17,0.0,0.17,3.0,7.0,0.0,253.67,1.33,3.67,6.67,0.0,94.33
Blake Hardwick,Hawthorn,24,9.12,7.29,16.42,4.46,0.12,0.04,2.38,0.0,1.54,0.04,5.58,10.88,13.46,81.97,2.12,0.42,0.12,0.29,0.08,0.21,2.08,4.75,0.0,186.0,3.79,2.54,5.96,0.04,84.67
Jordan Gallucci,Adelaide,16,9.12,2.5,11.62,2.62,0.94,0.69,2.44,0.0,3.0,0.5,3.94,7.94,7.12,61.27,1.69,0.19,0.5,1.31,0.5,0.81,0.56,0.75,0.44,269.5,3.94,2.94,1.19,0.62,80.38
Toby Nankervis,Richmond,23,9.09,7.52,16.61,3.87,0.3,0.13,3.52,24.96,2.26,0.22,9.17,7.09,10.39,62.55,4.13,1.04,0.3,3.48,1.61,1.87,1.35,4.78,0.0,193.91,4.43,3.3,3.43,0.39,83.26
Josh Jenkins,Adelaide,22,9.09,3.77,12.86,5.05,2.09,1.23,2.77,4.41,2.59,0.64,5.64,7.32,8.32,64.7,2.23,1.23,2.23,0.55,0.23,0.32,0.14,2.73,0.09,214.14,6.5,2.64,0.86,1.23,90.32
Michael Johnson,Fremantle,13,9.08,5.54,14.62,6.23,0.23,0.0,1.54,0.54,1.08,0.31,4.69,10.15,11.62,79.48,2.31,0.77,0.08,0.38,0.08,0.31,2.46,2.92,0.23,211.38,2.23,2.46,4.77,0.08,86.69
Callum Ah Chee,Gold Coast,14,9.07,5.5,14.57,3.64,0.21,0.43,2.64,0.0,2.21,0.36,4.71,10.14,10.0,68.63,3.07,0.36,0.5,0.57,0.29,0.29,1.79,1.86,0.0,265.71,2.64,3.21,3.07,0.36,81.29
Joshua Walker,Brisbane,14,9.07,5.14,14.21,6.71,0.14,0.36,1.21,1.29,1.0,0.07,5.29,8.86,11.43,80.44,1.57,1.43,0.36,0.64,0.0,0.64,1.5,5.71,0.43,164.29,3.0,1.86,4.93,0.07,88.86
Jacob Weitering,Carlton,14,9.07,4.43,13.5,5.86,0.07,0.0,1.57,0.0,0.5,0.0,3.93,9.43,10.43,77.26,3.0,0.93,0.0,0.07,0.0,0.07,1.5,4.93,0.07,163.07,2.14,2.14,4.79,0.0,81.93
Heath Grundy,Sydney,18,9.06,7.89,16.94,6.33,0.06,0.0,1.06,0.0,0.89,0.0,5.28,11.22,14.33,84.59,1.94,1.5,0.06,0.11,0.0,0.11,3.78,3.78,0.11,237.06,2.28,2.5,6.89,0.0,87.33
Levi Greenwood,Collingwood,16,9.06,4.38,13.44,2.94,0.06,0.31,3.44,0.0,1.69,0.19,4.31,9.56,8.75,65.1,2.56,0.38,0.12,0.62,0.38,0.25,1.69,2.75,0.25,199.12,2.62,3.31,2.94,0.5,78.44
Adam Saad,Essendon,22,9.05,8.09,17.14,2.55,0.0,0.14,2.5,0.0,2.0,0.27,4.59,12.32,14.36,83.78,2.27,0.05,0.05,0.23,0.14,0.09,3.41,3.36,4.32,333.32,3.23,2.86,4.5,0.0,80.55
Touk Miller,Gold Coast,22,9.0,13.05,22.05,3.5,0.27,0.32,5.59,0.0,2.59,0.23,11.36,11.14,14.77,66.98,3.5,0.14,0.32,4.5,1.32,3.18,2.59,1.95,0.05,271.18,3.86,3.32,3.68,1.05,84.5
Jack Lonie,St Kilda,11,9.0,5.55,14.55,4.09,1.45,0.91,2.09,0.0,2.55,1.0,4.27,10.27,10.45,71.82,2.27,0.09,1.09,0.64,0.09,0.55,0.45,0.36,0.0,224.27,6.27,2.18,1.27,1.0,81.73
Jed Anderson,North Melbourne,21,8.95,10.71,19.67,2.19,0.33,0.38,5.14,0.0,2.86,0.38,10.81,8.62,13.0,66.09,3.19,0.29,0.1,4.52,1.9,2.62,0.62,1.71,0.05,227.24,4.76,3.19,2.0,0.71,70.0
Cameron Ellis-Yolmen,Adelaide,15,8.93,11.2,20.13,3.07,0.4,0.2,5.47,0.13,2.6,0.2,11.07,8.67,14.33,71.19,2.67,0.4,0.33,5.13,2.0,3.13,0.67,1.4,0.07,244.47,4.33,3.73,2.0,0.6,73.93
Jack Darling,West Coast,21,8.9,4.19,13.1,6.14,2.29,1.24,2.38,0.1,2.29,0.81,7.29,5.9,8.9,67.94,1.76,2.57,2.71,0.1,0.0,0.1,0.05,2.48,0.0,237.0,6.86,2.95,0.86,1.05,84.33
Bailey Dale,Western Bulldogs,10,8.9,6.6,15.5,3.9,0.6,1.0,1.0,0.0,1.5,0.4,4.7,10.6,10.2,65.81,2.5,0.3,0.9,1.0,0.1,0.9,1.1,1.3,0.0,220.2,4.7,2.9,1.9,0.2,79.6
Tom Lynch,Gold Coast,10,8.9,3.8,12.7,4.7,2.0,1.0,2.3,0.0,2.3,0.7,6.5,6.8,7.9,62.2,3.2,1.5,2.3,0.0,0.0,0.0,0.2,3.0,0.2,236.0,4.7,4.3,1.4,0.7,90.9
Ryan Lester,Brisbane,15,8.87,7.13,16.0,4.6,0.0,0.13,2.67,0.0,1.33,0.13,6.13,10.13,12.33,77.06,2.2,0.0,0.2,1.07,0.33,0.73,2.33,3.6,0.0,182.47,3.33,2.4,4.53,0.27,80.0
Mitchell Brown,Essendon,14,8.86,4.57,13.43,6.57,1.29,0.5,1.57,0.07,1.86,0.5,5.0,8.71,11.0,81.91,2.07,0.86,1.14,0.14,0.0,0.14,0.93,2.71,0.07,204.29,4.79,2.86,2.14,0.79,93.57
Stefan Martin,Brisbane,22,8.82,9.91,18.73,4.05,0.05,0.09,2.55,33.86,2.55,0.5,9.86,9.18,13.09,69.89,3.09,0.5,0.14,4.95,1.91,3.05,1.36,2.09,0.05,172.91,5.55,3.36,2.77,0.23,88.68
Nicholas Graham,Carlton,10,8.8,7.9,16.7,3.7,0.1,0.5,2.9,0.0,2.8,0.3,5.7,10.9,11.2,67.07,2.3,0.1,0.5,2.2,0.9,1.3,0.6,0.5,0.1,236.1,4.2,2.8,0.7,0.4,73.7
Harry Morrison,Hawthorn,21,8.76,5.76,14.52,4.76,0.24,0.38,3.1,0.0,2.05,0.43,4.9,9.71,10.57,72.8,1.76,0.19,0.43,0.9,0.29,0.62,0.9,1.48,0.19,209.33,3.71,3.1,2.48,0.62,75.57
Dom Tyson,Melbourne,17,8.71,11.29,20.0,3.82,0.12,0.35,2.76,0.0,3.12,0.65,8.41,12.29,14.24,71.2,2.71,0.0,0.24,2.82,0.71,2.12,0.88,1.0,0.06,253.71,5.18,3.71,3.71,0.24,72.35
Aaron Vandenberg,Melbourne,7,8.71,7.14,15.86,4.29,0.71,0.86,3.14,0.0,4.71,0.29,6.86,9.43,10.86,68.47,3.0,0.57,0.86,1.57,0.71,0.86,0.86,1.71,0.14,298.14,4.43,3.43,2.43,0.71,80.14
Josh Daicos,Collingwood,10,8.7,6.8,15.5,3.4,0.5,0.2,3.7,0.0,1.9,0.4,4.8,10.6,11.8,76.13,2.5,0.1,0.5,1.2,0.3,0.9,0.9,0.8,0.3,231.6,3.6,3.7,1.5,0.8,73.7
Jack Viney,Melbourne,10,8.7,15.8,24.5,2.5,0.2,0.2,5.9,0.0,4.9,0.5,13.5,11.7,17.6,71.84,3.8,0.1,0.1,7.2,3.9,3.3,0.7,0.9,0.1,324.4,6.0,3.6,2.0,0.7,75.2
Will Hoskin-Elliott,Collingwood,26,8.69,4.5,13.19,5.19,1.62,0.62,1.73,0.04,1.96,0.73,4.58,8.88,9.92,75.21,1.27,0.65,1.85,0.38,0.08,0.31,0.62,1.58,0.23,212.85,5.38,2.23,1.38,0.58,83.04
Liam Ryan,West Coast,13,8.69,2.85,11.54,2.85,1.54,1.15,1.92,0.0,2.54,0.69,6.31,4.85,6.54,56.67,2.46,1.08,1.31,0.46,0.31,0.15,0.31,1.08,1.23,235.31,5.46,3.23,1.54,1.0,74.69
Cale Hooker,Essendon,22,8.68,8.23,16.91,7.05,0.59,0.41,1.23,0.0,1.23,0.05,7.0,9.59,13.14,77.71,2.64,1.77,0.68,0.36,0.0,0.36,2.64,4.68,0.23,209.0,3.55,3.05,6.68,0.23,92.64
Jesse Joyce,Gold Coast,19,8.68,5.53,14.21,4.63,0.0,0.0,1.53,0.0,1.0,0.05,4.84,9.58,10.47,73.68,2.84,0.16,0.0,0.42,0.11,0.32,2.89,3.53,0.0,209.68,1.16,2.89,5.79,0.0,84.95
Ben Reid,Collingwood,6,8.67,2.83,11.5,5.67,1.33,1.0,1.17,0.33,2.67,0.5,4.17,7.83,8.17,71.04,1.67,1.17,1.5,0.0,0.0,0.0,0.0,1.17,0.17,270.5,4.67,2.0,0.67,0.5,79.83
James Worpel,Hawthorn,11,8.64,8.91,17.55,2.09,0.45,0.45,3.91,0.0,3.45,0.55,7.18,10.55,12.09,68.89,3.27,0.18,0.55,2.36,1.09,1.27,0.45,0.64,0.27,205.82,5.0,3.55,2.09,0.73,73.27
Brandan Parfitt,Geelong,19,8.63,9.37,18.0,2.63,0.79,0.37,4.47,0.0,2.58,0.84,7.53,10.84,12.58,69.89,2.37,0.05,0.68,1.42,0.21,1.21,0.53,0.53,0.05,213.79,6.37,3.16,1.95,1.16,80.53
Ryan Nyhuis,Fremantle,8,8.62,3.25,11.88,3.75,0.0,0.12,1.5,0.0,0.75,0.0,4.25,7.75,9.0,75.76,1.25,0.12,0.0,0.0,0.0,0.0,1.62,2.38,0.0,168.0,1.88,2.25,4.88,0.12,84.75
Darcy Gardiner,Brisbane,20,8.6,6.3,14.9,5.65,0.0,0.0,1.95,0.0,0.6,0.0,4.85,9.95,12.8,85.91,2.5,0.4,0.0,0.1,0.0,0.1,3.2,6.45,0.05,164.95,2.35,2.2,5.7,0.0,84.6
Matt Guelfi,Essendon,15,8.6,6.53,15.13,3.33,0.33,0.4,3.07,0.0,2.47,0.13,6.13,9.07,9.93,65.63,2.27,0.27,0.33,1.0,0.07,0.93,1.87,2.4,0.0,244.13,3.47,3.33,3.73,0.53,76.73
Nicholas Coffield,St Kilda,10,8.6,6.2,14.8,4.6,0.1,0.0,1.4,0.0,1.1,0.0,3.2,11.6,12.6,85.14,1.7,0.2,0.1,0.1,0.0,0.1,2.0,1.4,0.0,187.8,2.2,1.8,3.8,0.0,77.8
Jarryd Roughead,Hawthorn,22,8.59,6.68,15.27,4.0,1.55,1.09,2.64,3.09,2.27,0.73,8.09,7.55,10.68,69.94,2.36,1.27,1.77,1.68,0.45,1.23,0.23,2.36,0.05,205.86,6.45,2.95,1.82,1.14,87.09
Josh Thomas,Collingwood,26,8.58,8.0,16.58,3.31,1.46,0.5,3.08,0.0,3.15,0.5,6.73,10.12,11.85,71.47,2.23,0.15,0.81,1.62,0.81,0.81,0.19,0.85,0.08,229.96,5.88,2.81,1.42,0.92,78.46
Sam Powell-Pepper,Port Adelaide,16,8.56,10.5,19.06,2.25,0.31,0.81,6.06,0.0,4.06,0.62,8.88,11.19,12.25,64.27,4.44,0.12,0.25,3.44,1.19,2.25,0.69,1.75,0.31,296.62,4.0,4.12,2.0,1.25,74.56
Darcy Lang,Carlton,11,8.55,5.27,13.82,4.0,0.55,0.18,3.64,0.0,2.18,0.0,4.91,9.27,9.64,69.75,2.09,0.09,0.36,1.64,0.55,1.09,0.73,0.91,0.09,203.0,3.36,2.45,1.73,0.45,73.73
Matthew Wright,Carlton,21,8.52,4.95,13.48,3.86,1.0,0.57,2.19,0.0,1.9,0.67,5.62,7.71,8.95,66.39,1.67,0.29,1.33,0.9,0.29,0.62,0.62,0.81,0.1,201.0,4.71,2.19,1.86,0.95,84.38
Ryan Griffen,GWS,16,8.5,6.5,15.0,2.94,1.0,0.69,2.19,0.0,2.44,0.5,6.62,8.81,9.44,62.93,2.69,0.69,0.62,0.62,0.06,0.56,0.56,1.38,0.19,260.94,4.88,3.38,2.31,0.75,75.75
Lynden Dunn,Collingwood,14,8.5,4.29,12.79,4.07,0.0,0.0,2.0,0.0,1.07,0.0,4.14,7.79,10.14,79.28,2.43,0.29,0.0,0.07,0.0,0.07,3.57,5.21,0.21,221.07,2.0,2.14,5.07,0.0,87.14
Sam Mayes,Brisbane,6,8.5,7.67,16.17,4.0,0.0,0.17,1.5,0.0,2.33,0.67,3.83,11.5,12.33,76.25,2.17,0.17,0.17,1.0,0.0,1.0,1.67,1.0,0.17,244.17,2.17,3.33,2.83,0.33,80.33
Thomas Sheridan,Fremantle,13,8.46,8.38,16.85,3.92,0.69,0.31,3.38,0.0,1.62,0.38,4.31,12.69,13.08,77.63,1.77,0.08,0.69,0.92,0.15,0.77,1.38,1.08,0.0,215.31,3.31,3.0,1.92,0.46,75.15
Ben Brown,North Melbourne,22,8.45,2.73,11.18,4.55,2.77,1.09,1.09,1.32,1.55,0.68,6.59,4.77,7.68,68.69,1.86,1.64,2.5,0.23,0.0,0.23,0.41,2.05,0.0,203.59,5.95,2.41,1.41,0.59,96.59
Tom Papley,Sydney,20,8.45,5.2,13.65,3.25,1.2,1.15,2.9,0.0,2.65,0.6,6.35,7.8,9.45,69.23,2.15,0.3,0.7,1.7,0.85,0.85,0.85,1.3,0.7,219.95,5.1,2.25,1.2,0.65,80.65
Easton Wood,Western Bulldogs,12,8.42,5.33,13.75,5.25,0.0,0.0,1.42,0.0,1.83,0.08,4.33,8.33,11.33,82.4,1.67,1.17,0.0,0.17,0.0,0.17,2.08,3.25,0.0,202.58,1.92,2.25,6.08,0.0,83.08
Tom Doedee,Adelaide,20,8.4,9.65,18.05,5.55,0.1,0.0,3.0,0.0,1.35,0.15,6.8,11.3,14.6,80.89,1.8,0.7,0.0,0.25,0.0,0.25,3.15,4.95,0.15,264.3,2.25,3.55,7.45,0.1,84.05
Orazio Fantasia,Essendon,13,8.38,7.08,15.46,4.15,1.54,1.23,4.92,0.0,3.85,0.77,6.62,8.92,11.08,71.67,2.92,0.08,1.85,1.46,0.38,1.08,0.46,1.31,0.92,287.08,6.62,2.62,1.69,1.69,76.31
Billy Hartung,North Melbourne,13,8.38,9.0,17.38,3.69,0.46,0.31,2.69,0.0,2.54,0.31,5.46,11.62,11.85,68.18,2.92,0.08,0.15,1.23,0.31,0.92,1.31,0.54,2.0,267.31,3.0,3.23,2.85,0.77,76.08
David Astbury,Richmond,22,8.36,6.27,14.64,5.68,0.0,0.0,1.05,0.05,1.05,0.0,5.23,9.59,11.91,81.35,2.23,0.91,0.0,0.09,0.0,0.09,3.14,4.68,0.09,251.18,2.68,2.68,6.64,0.0,94.64
