Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Dominic Sheed,West Coast,17,10.12,9.65,19.76,3.24,0.47,0.18,2.35,0.0,2.76,0.12,9.71,11.06,12.88,65.18,3.41,0.12,0.18,5.0,1.82,3.18,1.76,1.24,0.24,255.12,3.65,4.41,2.0,0.41,80.24
James Aish,Fremantle,16,10.12,6.44,16.56,3.94,0.0,0.12,1.56,0.0,2.44,0.44,4.06,12.0,12.38,74.76,1.62,0.06,0.19,0.88,0.12,0.75,1.56,0.81,0.06,279.38,2.12,3.12,3.25,0.12,83.0
Matt Crouch,Adelaide,16,10.12,16.0,26.12,2.75,0.12,0.19,4.56,0.0,2.19,0.06,9.69,16.38,18.62,71.29,2.56,0.0,0.06,4.25,1.56,2.69,1.81,0.69,0.06,245.94,4.12,3.94,2.5,0.12,77.06
Liam Shiels,Hawthorn,16,10.12,7.75,17.88,2.88,0.38,0.0,3.44,0.0,2.62,0.12,6.38,11.12,12.25,68.51,3.31,0.12,0.31,2.75,1.0,1.75,1.38,1.06,0.06,289.12,3.12,4.88,2.06,0.31,79.0
Rowan Marshall,St Kilda,19,10.11,3.89,14.0,4.37,0.68,0.58,2.16,14.58,3.05,0.32,8.37,5.74,9.42,67.29,2.84,1.58,0.84,2.68,0.84,1.84,0.53,1.58,0.0,264.05,3.79,2.84,2.42,0.32,85.47
Jade Gresham,St Kilda,11,10.09,7.55,17.64,2.27,0.64,0.55,1.91,0.0,3.27,0.45,9.18,7.55,10.36,58.73,3.36,0.18,0.45,4.73,2.36,2.36,0.45,0.91,0.82,273.55,4.0,3.27,1.27,0.18,76.64
Bachar Houli,Richmond,13,10.08,8.54,18.62,3.69,0.0,0.08,2.15,0.0,2.0,0.15,4.08,13.15,14.46,77.66,2.08,0.15,0.08,0.77,0.54,0.23,3.62,1.38,0.54,291.0,2.92,3.77,4.23,0.0,80.0
Nicholas Coffield,St Kilda,18,10.06,5.17,15.22,6.5,0.0,0.0,1.0,0.0,0.89,0.0,4.11,11.17,12.61,82.85,1.61,0.44,0.0,0.44,0.06,0.39,2.94,2.0,0.06,218.56,2.5,2.61,5.67,0.0,85.0
Jy Simpkin,North Melbourne,17,10.06,10.18,20.24,2.18,0.35,0.29,3.71,0.0,2.53,0.18,9.65,10.82,13.76,67.98,3.94,0.12,0.24,4.35,2.0,2.35,1.12,1.0,0.24,237.65,3.76,3.88,2.24,0.53,77.41
Jackson Nelson,West Coast,15,10.0,3.6,13.6,4.07,0.0,0.0,2.07,0.0,0.93,0.13,3.47,8.8,10.53,77.43,1.07,0.07,0.07,0.67,0.2,0.47,2.6,1.8,0.0,225.67,1.47,2.67,3.2,0.0,83.33
Reece Conca,Fremantle,14,10.0,4.21,14.21,3.43,0.0,0.0,2.71,0.0,0.36,0.21,3.64,10.29,10.29,72.41,2.43,0.14,0.07,0.57,0.07,0.5,3.21,2.07,0.21,206.29,1.64,3.71,3.71,0.14,84.29
Isaac Smith,Hawthorn,10,10.0,7.3,17.3,3.5,0.5,0.2,2.1,0.0,3.2,0.0,4.5,12.5,11.4,65.9,3.0,0.1,0.3,1.0,0.1,0.9,1.9,1.0,0.2,337.6,3.5,4.5,3.0,0.5,82.2
James Cousins,Hawthorn,6,10.0,9.5,19.5,3.33,0.17,0.5,2.67,0.0,4.83,0.33,6.33,13.5,16.0,82.05,2.33,0.17,0.0,3.5,1.83,1.67,1.17,1.5,0.83,316.67,5.17,3.17,2.17,0.17,77.67
Trent McKenzie,Port Adelaide,17,9.94,1.65,11.59,4.41,0.0,0.12,1.06,0.0,0.88,0.0,3.71,6.35,9.35,80.67,1.71,0.82,0.0,0.12,0.0,0.12,3.65,3.59,0.0,281.94,1.41,2.88,5.06,0.0,89.76
Devon Smith,Essendon,16,9.88,8.31,18.19,2.5,0.44,0.44,3.81,0.0,2.5,0.19,6.31,10.62,12.25,67.34,2.75,0.06,0.06,1.56,0.44,1.12,1.5,0.75,0.12,300.44,3.56,3.38,2.31,0.75,84.81
Zak Jones,St Kilda,16,9.81,9.19,19.0,2.94,0.31,0.5,3.56,0.0,2.88,0.44,9.06,10.0,12.25,64.47,3.62,0.0,0.25,3.88,1.94,1.94,1.19,0.69,0.5,286.5,4.0,3.56,1.75,0.25,78.31
Lachlan Henderson,Geelong,14,9.79,3.29,13.07,6.43,0.07,0.0,1.21,0.0,0.93,0.0,3.29,8.93,10.93,83.63,2.0,0.79,0.07,0.29,0.0,0.29,2.86,3.64,0.0,258.36,1.86,2.29,3.71,0.07,93.5
Jason Johannisen,Western Bulldogs,17,9.71,6.0,15.71,3.88,0.35,0.29,1.71,0.0,2.06,0.53,3.59,11.71,12.24,77.91,1.59,0.12,0.29,0.35,0.0,0.35,2.18,1.76,0.35,278.0,3.53,2.53,3.65,0.0,81.94
Sam Petrevski-Seton,Carlton,16,9.69,3.88,13.56,3.06,0.0,0.0,2.25,0.0,0.88,0.12,5.88,7.56,10.06,74.19,1.75,0.06,0.0,0.94,0.19,0.75,2.38,0.94,0.0,167.19,1.94,2.25,5.31,0.0,78.5
Michael Hibberd,Melbourne,14,9.64,5.64,15.29,4.43,0.07,0.0,1.0,0.0,1.57,0.07,4.0,10.36,11.36,74.3,2.07,0.43,0.07,0.29,0.0,0.29,2.93,2.14,0.0,296.14,1.71,3.07,4.64,0.0,81.5
Michael Gibbons,Carlton,15,9.6,4.2,13.8,3.4,0.73,0.4,2.8,0.0,3.27,0.67,4.53,9.47,8.53,61.81,2.53,0.07,0.8,1.53,0.2,1.33,0.47,1.07,0.27,293.33,4.33,3.33,0.87,0.8,80.53
Mitch Robinson,Brisbane,19,9.58,4.16,13.74,3.47,0.26,0.16,2.32,0.0,2.84,0.47,5.11,8.53,9.16,66.67,2.37,0.21,0.32,1.68,0.37,1.32,1.89,1.32,0.05,292.32,3.05,3.42,3.16,0.26,79.32
Jasper Pittard,North Melbourne,11,9.55,4.55,14.09,3.0,0.36,0.0,1.55,0.0,1.82,0.27,3.64,8.82,9.36,66.43,2.64,0.0,0.09,0.0,0.0,0.0,3.18,3.27,0.27,289.09,1.82,3.64,3.18,0.09,87.36
Dane Rampe,Sydney,11,9.55,5.09,14.64,3.82,0.0,0.0,1.36,0.0,0.45,0.0,4.64,9.0,12.0,81.97,2.36,0.45,0.0,0.27,0.0,0.27,5.45,5.91,0.27,299.0,2.09,3.18,5.73,0.0,94.36
Shai Bolton,Richmond,19,9.53,6.32,15.84,3.05,0.79,0.58,2.84,0.0,4.26,0.63,6.84,9.42,11.32,71.46,3.26,0.05,0.53,3.37,1.32,2.05,0.84,1.0,0.89,350.11,5.11,3.37,1.58,0.53,82.74
Heath Shaw,GWS,17,9.53,2.76,12.29,4.59,0.18,0.06,2.24,0.06,0.88,0.0,3.41,8.35,9.41,76.57,2.29,0.24,0.12,0.35,0.06,0.29,3.0,3.35,0.24,211.94,1.71,2.29,4.0,0.0,87.94
Aidan Corr,GWS,15,9.53,2.47,12.0,3.93,0.0,0.07,1.47,0.0,0.67,0.0,2.73,5.93,9.27,77.25,1.73,0.47,0.0,0.13,0.0,0.13,4.53,4.93,0.13,293.33,1.13,2.0,3.27,0.0,80.47
Jeremy McGovern,West Coast,12,9.5,3.58,13.08,6.0,0.0,0.0,1.17,0.0,0.58,0.0,5.67,7.83,10.67,81.57,1.5,1.67,0.0,0.08,0.0,0.08,2.67,5.5,0.0,177.33,1.25,2.17,7.42,0.0,78.42
John Noble,Collingwood,17,9.47,6.82,16.29,3.29,0.12,0.0,1.71,0.0,1.24,0.06,3.59,12.53,12.82,78.7,2.29,0.0,0.0,0.35,0.06,0.29,2.41,0.88,0.24,217.24,1.82,3.35,3.65,0.06,81.35
Lachlan Weller,Gold Coast,17,9.47,7.41,16.88,2.29,0.71,0.18,2.82,0.0,3.06,0.12,6.35,9.88,11.06,65.52,2.59,0.06,0.06,3.18,1.06,2.12,2.12,0.76,0.94,311.47,3.71,3.88,2.0,0.35,82.65
Dion Prestia,Richmond,9,9.44,10.11,19.56,1.33,0.44,0.0,3.89,0.0,3.33,0.33,7.78,11.89,12.56,64.21,4.0,0.0,0.0,3.44,1.78,1.67,1.22,1.11,0.0,301.56,3.78,5.33,2.11,0.22,78.78
Tom Phillips,Collingwood,15,9.4,6.93,16.33,3.07,0.33,0.47,2.27,0.0,2.4,0.13,5.6,10.47,11.07,67.79,2.0,0.07,0.33,0.73,0.13,0.6,1.33,0.27,0.0,254.2,2.67,3.47,3.0,0.8,85.53
Josh Daicos,Collingwood,18,9.39,7.94,17.33,3.78,0.56,0.17,2.33,0.0,2.17,0.17,5.78,11.72,12.83,74.03,1.72,0.17,0.22,1.78,0.17,1.61,1.39,0.61,0.06,258.83,3.06,2.89,2.78,0.17,84.61
Grant Birchall,Brisbane,16,9.38,3.31,12.69,4.31,0.0,0.0,1.0,0.0,1.69,0.06,2.38,9.25,10.19,80.3,0.88,0.12,0.0,0.62,0.12,0.5,2.62,1.31,0.19,231.31,2.56,1.75,2.19,0.0,72.38
Thomas Liberatore,Western Bulldogs,16,9.38,11.38,20.75,1.94,0.31,0.19,3.56,0.0,2.56,0.31,11.38,10.06,14.38,69.3,2.38,0.12,0.25,4.56,1.62,2.94,1.25,1.25,0.0,241.25,5.12,3.44,2.5,0.5,79.81
Toby Greene,GWS,13,9.38,6.46,15.85,4.0,1.31,0.85,1.46,0.0,2.54,0.77,6.69,8.85,8.77,55.33,2.77,0.92,1.38,1.15,0.38,0.77,0.46,0.85,0.0,292.46,4.85,3.08,0.77,0.54,84.0
Callum Wilkie,St Kilda,19,9.37,3.26,12.63,3.21,0.0,0.0,1.16,0.0,0.47,0.0,4.0,6.32,10.58,83.77,1.53,0.63,0.0,0.21,0.0,0.21,3.74,3.47,0.0,219.63,1.16,2.0,4.37,0.0,88.26
Brad Ebert,Port Adelaide,14,9.36,5.43,14.79,3.71,0.79,1.0,3.79,0.0,3.14,0.57,6.14,8.79,9.0,60.85,2.86,0.43,0.71,0.93,0.07,0.86,0.5,1.79,0.07,247.21,4.36,3.79,2.14,0.93,81.86
Noah Anderson,Gold Coast,17,9.35,7.18,16.53,2.82,0.24,0.24,1.88,0.0,3.0,0.24,7.12,9.35,10.53,63.7,2.47,0.12,0.29,2.29,0.65,1.65,1.0,1.18,0.18,274.59,3.35,4.06,2.47,0.18,76.06
Jacob Hopper,GWS,17,9.35,9.88,19.24,2.35,0.06,0.41,4.18,0.0,2.41,0.24,9.76,9.53,12.12,62.99,2.53,0.06,0.18,3.76,2.0,1.76,1.71,0.24,0.06,241.29,3.65,3.76,1.94,0.35,75.59
Jack Steven,Geelong,9,9.33,7.11,16.44,3.67,0.11,0.22,3.89,0.0,2.33,0.11,4.56,11.44,11.22,68.25,1.78,0.0,0.11,2.67,0.44,2.22,0.78,0.56,0.22,201.44,3.56,2.22,0.78,1.11,68.33
Jack Scrimshaw,Hawthorn,13,9.31,6.31,15.62,3.92,0.0,0.0,1.77,0.0,1.46,0.08,4.31,10.0,10.77,68.95,2.31,0.54,0.0,0.38,0.15,0.23,3.08,2.15,0.08,267.31,2.69,3.77,5.38,0.0,76.0
Ryan Burton,Port Adelaide,8,9.25,3.38,12.62,3.75,0.0,0.12,1.0,0.0,1.0,0.12,3.38,8.38,9.12,72.27,1.75,0.38,0.0,0.5,0.12,0.38,2.38,2.0,0.25,209.5,2.25,1.75,2.5,0.0,63.88
Harry Cunningham,Sydney,17,9.24,5.65,14.88,3.47,0.0,0.06,2.24,0.0,1.65,0.12,4.12,9.76,11.76,79.03,1.59,0.12,0.0,0.53,0.06,0.47,3.29,1.18,0.06,285.35,1.94,3.29,3.82,0.18,84.59
Nathan Fyfe,Fremantle,14,9.21,12.14,21.36,3.07,0.71,0.43,3.0,0.0,2.29,0.5,12.43,9.14,15.93,74.58,3.21,1.14,0.79,4.64,1.57,3.07,1.14,2.43,0.0,207.07,4.43,2.64,3.57,0.36,82.07
Joel Selwood,Geelong,15,9.2,8.0,17.2,2.47,0.27,0.27,4.2,0.0,2.4,0.2,8.33,9.13,11.67,67.85,3.07,0.0,0.07,4.2,1.93,2.27,0.87,1.93,0.0,217.2,4.27,2.4,2.0,0.2,73.33
Ben Ainsworth,Gold Coast,16,9.19,5.0,14.19,4.38,0.75,0.81,1.69,0.0,3.69,0.38,5.0,9.5,9.0,63.42,2.12,0.31,0.81,0.62,0.06,0.56,0.69,0.56,0.25,278.06,4.5,3.75,1.5,0.56,82.19
Ben Keays,Adelaide,16,9.19,7.38,16.56,2.94,0.19,0.31,3.31,0.0,2.5,0.19,6.81,9.69,11.88,71.74,2.19,0.06,0.06,2.94,0.81,2.12,1.56,0.88,0.0,229.25,3.19,3.56,2.25,0.31,86.25
Kamdyn Mcintosh,Richmond,18,9.17,4.39,13.56,3.78,0.33,0.22,1.67,0.0,3.28,0.33,4.72,9.06,9.06,66.81,2.44,0.33,0.17,0.67,0.11,0.56,1.33,2.22,0.5,306.28,2.78,3.11,3.28,0.0,82.06
Conor McKenna,Essendon,6,9.17,4.17,13.33,3.0,0.17,0.0,1.67,0.0,2.83,0.67,3.0,9.17,9.17,68.79,3.83,0.0,0.17,0.5,0.0,0.5,1.67,2.0,1.83,289.33,2.83,3.33,3.5,0.0,83.17
Hamish Hartlett,Port Adelaide,19,9.16,5.63,14.79,3.63,0.11,0.05,2.79,0.0,1.95,0.16,4.63,9.58,11.26,76.13,1.95,0.05,0.0,0.95,0.21,0.74,2.37,1.79,0.0,245.84,2.74,2.21,4.95,0.0,82.53
Jarrod Berry,Brisbane,17,9.12,6.82,15.94,4.12,0.41,0.59,3.76,0.0,2.53,0.53,7.0,9.29,11.06,69.39,2.29,0.12,0.47,2.18,0.76,1.41,1.0,1.94,0.06,238.47,4.18,2.94,1.71,0.94,77.47
Kyle Langford,Essendon,16,9.12,8.88,18.0,4.06,0.69,0.56,1.88,0.0,2.19,0.31,6.56,11.31,11.94,66.33,2.56,0.5,0.94,1.56,0.38,1.19,0.69,0.69,0.38,236.44,3.81,4.06,2.62,0.25,83.25
Sebastian Ross,St Kilda,16,9.12,8.81,17.94,1.81,0.12,0.12,2.81,0.0,2.31,0.31,6.75,11.0,12.12,67.56,2.62,0.0,0.0,3.06,1.5,1.56,1.44,0.94,0.19,202.94,4.62,3.12,2.38,0.5,80.56
Will Setterfield,Carlton,16,9.12,6.12,15.25,1.81,0.25,0.06,5.19,0.0,2.81,0.44,7.19,7.94,9.5,62.3,1.75,0.06,0.06,3.19,1.06,2.12,1.12,0.81,0.0,215.31,3.38,2.88,2.12,0.75,78.81
Will Day,Hawthorn,11,9.09,6.55,15.64,4.36,0.09,0.09,1.36,0.0,1.64,0.0,4.09,10.45,11.55,73.85,1.73,0.36,0.18,0.45,0.0,0.45,2.55,2.36,0.0,269.64,2.45,2.73,4.82,0.09,82.73
Jarrod Harbrow,Gold Coast,13,9.08,3.31,12.38,3.08,0.0,0.0,1.0,0.0,1.08,0.08,2.85,9.08,9.23,74.56,2.38,0.15,0.0,0.31,0.0,0.31,2.15,1.69,0.15,186.77,1.15,2.46,3.77,0.0,83.54
Caleb Serong,Fremantle,14,9.07,7.79,16.86,2.29,0.14,0.07,4.14,0.0,3.29,0.29,7.57,9.86,11.36,67.38,2.64,0.14,0.21,3.43,1.14,2.29,0.86,0.86,0.07,269.29,2.5,4.14,2.07,0.21,70.14
Josh Rotham,West Coast,10,9.0,1.7,10.7,5.2,0.0,0.0,1.3,0.0,1.0,0.0,1.5,9.2,8.8,82.24,1.2,0.2,0.0,0.1,0.0,0.1,2.9,4.5,0.0,193.2,1.2,1.7,2.7,0.0,81.4
Lachlan Sholl,Adelaide,8,9.0,4.12,13.12,3.0,0.25,0.12,0.88,0.0,1.62,0.12,3.62,9.88,9.25,70.5,1.38,0.0,0.12,1.25,0.38,0.88,1.88,1.12,0.0,256.25,2.38,2.12,2.12,0.0,83.25
Matthew Kennedy,Carlton,7,9.0,7.14,16.14,3.71,0.29,0.14,2.86,0.0,2.57,0.43,7.43,8.29,11.14,69.02,2.71,0.71,0.14,2.57,0.57,2.0,1.43,0.43,0.14,253.86,2.71,4.0,3.0,0.43,68.86
Gryan Miers,Geelong,21,8.95,4.62,13.57,4.43,0.9,0.29,1.57,0.0,2.38,0.33,3.52,10.29,9.38,69.12,1.9,0.05,0.52,0.71,0.0,0.71,0.62,0.62,0.05,216.43,3.9,2.14,1.19,0.48,87.86
Nick Vlastuin,Richmond,20,8.95,4.7,13.65,4.75,0.05,0.0,2.1,0.0,0.9,0.15,4.8,7.75,11.3,82.78,2.15,0.75,0.0,0.05,0.0,0.05,3.8,2.95,0.55,258.55,2.0,2.0,7.0,0.0,84.7
Patrick Cripps,Carlton,17,8.94,10.71,19.65,2.35,0.41,0.65,4.76,0.0,3.12,0.06,11.88,8.0,13.24,67.38,3.59,0.65,0.59,5.94,3.18,2.76,0.59,1.41,0.18,227.65,4.94,3.24,1.47,0.47,85.35
Aaron Hall,North Melbourne,15,8.93,5.67,14.6,3.13,0.67,0.93,2.47,0.0,3.27,0.53,5.13,9.67,9.8,67.12,2.13,0.33,0.67,1.4,0.53,0.87,0.6,0.33,0.27,264.47,3.67,3.13,1.93,0.8,80.93
Jack Higgins,Richmond,10,8.9,5.6,14.5,3.6,0.5,0.7,1.7,0.0,2.8,0.4,6.0,9.0,10.1,69.66,2.2,0.1,1.0,1.1,0.2,0.9,0.6,0.7,0.0,231.6,4.4,3.0,1.9,0.7,82.3
Derek Eggmolesse-Smith,Richmond,6,8.83,4.0,12.83,2.5,0.0,0.0,2.17,0.0,1.5,0.0,2.83,8.83,9.5,74.05,2.83,0.17,0.0,0.0,0.0,0.0,2.5,0.67,0.17,269.0,1.83,3.0,3.33,0.0,70.5
Isaac Heeney,Sydney,6,8.83,5.5,14.33,4.83,1.17,1.17,2.5,0.0,2.17,0.33,8.0,6.33,9.67,67.48,1.83,1.17,1.17,0.83,0.0,0.83,0.67,0.83,0.0,202.67,4.33,2.33,2.17,1.0,87.67
Paul Seedsman,Adelaide,9,8.78,7.22,16.0,2.67,0.44,0.56,3.11,0.0,2.44,0.0,4.33,11.44,11.56,72.25,2.22,0.22,0.11,1.33,0.11,1.22,1.89,0.78,1.11,319.56,3.33,2.67,2.56,0.44,86.89
Zac Bailey,Brisbane,19,8.74,4.68,13.42,4.0,0.68,0.47,2.47,0.0,2.89,0.26,4.84,8.84,10.0,74.52,2.16,0.11,0.32,0.68,0.21,0.47,1.21,0.89,0.0,258.47,3.63,2.68,2.37,0.63,78.05
Tom Papley,Sydney,17,8.71,3.06,11.76,3.35,1.53,1.59,1.71,0.0,2.76,0.53,5.47,7.0,6.82,57.99,2.47,0.18,1.29,1.24,0.18,1.06,0.18,1.0,0.53,247.12,5.12,3.41,0.76,1.0,88.76
Blake Hardwick,Hawthorn,16,8.69,4.19,12.88,2.81,0.06,0.0,1.31,0.0,1.12,0.12,3.75,7.5,10.81,83.93,1.38,0.12,0.06,0.44,0.0,0.44,3.69,2.94,0.0,260.38,2.06,2.0,3.75,0.06,82.75
Lachlan Fogarty,Geelong,6,8.67,4.83,13.5,2.83,0.17,0.17,3.17,0.0,2.67,0.67,5.33,8.5,8.83,65.41,1.67,0.0,0.17,1.67,1.0,0.67,0.33,0.17,0.0,154.83,4.0,3.0,1.33,1.0,74.5
Andrew Brayshaw,Fremantle,17,8.65,11.24,19.88,2.88,0.0,0.18,4.88,0.0,2.24,0.29,8.12,12.06,15.06,75.75,1.82,0.06,0.12,3.12,0.53,2.59,1.47,1.71,0.41,202.06,3.0,2.76,2.24,0.65,75.35
Marley Williams,North Melbourne,8,8.62,3.62,12.25,2.75,0.0,0.12,1.62,0.0,1.25,0.12,4.38,7.88,9.25,75.51,1.88,0.38,0.0,0.38,0.0,0.38,3.12,1.62,0.0,195.5,1.75,2.25,4.12,0.0,77.5
Ryan Clarke,Sydney,10,8.6,7.9,16.5,2.5,0.2,0.1,2.5,0.0,2.9,0.0,6.5,9.9,11.3,68.48,2.2,0.0,0.1,1.8,0.6,1.2,1.5,1.0,0.1,220.3,2.3,3.5,3.5,0.1,89.3
Jordan De Goey,Collingwood,10,8.6,4.9,13.5,2.6,1.4,1.2,1.2,0.0,2.8,0.4,6.5,7.1,7.9,58.52,1.9,0.4,1.0,1.6,0.9,0.7,0.5,1.0,0.2,265.5,4.7,2.9,1.4,0.6,87.0
Darcy Parish,Essendon,17,8.59,10.59,19.18,1.59,0.41,0.24,3.06,0.0,3.29,0.35,9.18,10.18,12.59,65.64,3.06,0.06,0.24,4.24,1.59,2.65,0.71,0.65,0.0,246.41,3.71,3.59,2.29,0.82,78.06
Jacob Weitering,Carlton,17,8.59,2.47,11.06,4.35,0.0,0.06,1.0,0.0,1.06,0.06,5.12,5.71,8.06,72.88,2.12,0.88,0.0,0.29,0.0,0.29,3.71,7.53,0.06,216.76,2.06,2.47,5.59,0.0,96.65
Chad Wingard,Hawthorn,17,8.53,6.24,14.76,2.88,1.06,0.65,3.59,0.0,3.18,0.47,5.47,8.71,8.94,60.57,1.94,0.29,0.88,0.94,0.24,0.71,0.29,1.41,0.41,265.76,5.06,2.65,1.35,0.94,85.65
Dylan Stephens,Sydney,8,8.5,4.0,12.5,3.38,0.25,0.38,3.25,0.0,1.62,0.12,4.62,9.0,7.62,60.96,2.75,0.0,0.38,0.5,0.0,0.5,0.88,1.25,0.38,206.12,2.75,3.25,3.25,0.0,80.38
Darcy Tucker,Fremantle,8,8.5,5.5,14.0,2.62,0.5,0.25,3.25,0.0,2.38,0.25,5.12,9.5,9.38,67.0,2.75,0.0,0.38,2.38,0.75,1.62,1.12,0.25,0.0,240.5,2.88,2.75,1.5,0.38,69.88
Adam Cerra,Fremantle,17,8.41,8.94,17.35,3.0,0.12,0.18,3.76,0.0,2.06,0.29,7.18,10.59,12.47,71.87,2.12,0.18,0.06,2.06,0.65,1.41,1.12,1.47,0.06,215.65,2.59,2.47,3.18,0.35,79.82
Jarrod Brander,West Coast,8,8.38,2.75,11.12,4.5,0.0,0.12,1.5,0.0,2.0,0.38,2.88,8.5,7.25,65.2,1.88,0.62,0.25,0.38,0.0,0.38,1.75,1.5,0.0,222.0,2.38,3.12,2.12,0.12,80.5
Pearce Hanley,Gold Coast,8,8.38,3.25,11.62,3.75,0.0,0.12,1.5,0.0,2.0,0.12,3.75,7.75,8.25,71.0,2.62,0.38,0.12,0.5,0.0,0.5,2.25,0.75,0.62,276.12,1.88,3.25,4.88,0.12,74.88
Daniel Hannebery,St Kilda,8,8.38,9.38,17.75,2.38,0.12,0.25,1.62,0.0,3.12,0.12,5.75,11.88,11.38,64.11,2.38,0.0,0.12,2.75,0.88,1.88,1.0,0.5,0.0,247.38,3.25,3.88,1.25,0.5,68.75
Dougal Howard,St Kilda,19,8.37,2.0,10.37,4.0,0.05,0.05,1.16,0.16,0.53,0.05,2.95,6.0,8.68,83.7,2.26,0.42,0.0,0.11,0.0,0.11,3.47,7.37,0.0,191.21,1.47,1.89,4.37,0.05,92.21
Harry Morrison,Hawthorn,11,8.36,5.82,14.18,3.45,0.0,0.09,1.73,0.0,1.91,0.18,4.55,9.91,10.64,75.04,1.91,0.0,0.09,1.09,0.27,0.82,1.82,1.45,0.0,206.18,2.82,2.64,3.27,0.09,80.27
Brett Bewley,Fremantle,12,8.33,6.17,14.5,3.33,0.42,0.0,1.75,0.0,2.08,0.25,4.42,10.0,11.25,77.59,0.92,0.0,0.0,1.0,0.0,1.0,1.17,0.5,0.25,236.33,2.67,2.33,2.58,0.67,83.83
Tom Doedee,Adelaide,9,8.33,6.0,14.33,5.22,0.0,0.0,1.67,0.0,0.56,0.0,4.89,8.22,11.78,82.21,1.89,1.22,0.11,0.33,0.0,0.33,3.44,3.56,0.22,222.67,1.56,2.89,6.89,0.0,83.56
Trent Rivers,Melbourne,9,8.33,5.33,13.67,3.11,0.22,0.22,1.44,0.0,1.22,0.11,4.78,8.11,10.22,74.76,2.0,0.56,0.0,0.56,0.11,0.44,2.33,1.22,0.11,193.22,1.78,3.22,4.78,0.0,79.0
Sam Mayes,Port Adelaide,6,8.33,5.33,13.67,3.33,0.17,0.33,2.83,0.0,2.5,0.17,3.67,9.0,10.67,78.05,1.5,0.33,0.0,0.67,0.17,0.5,2.17,1.67,0.0,298.67,2.83,2.17,3.17,0.0,83.33
Jack Gunston,Hawthorn,16,8.31,3.0,11.31,4.25,1.94,1.31,1.38,0.0,1.94,0.56,4.62,6.38,7.25,64.1,1.56,0.75,1.94,0.19,0.0,0.19,0.56,1.12,0.0,235.19,5.44,2.12,1.25,0.88,88.56
Liam Baker,Richmond,20,8.3,6.55,14.85,3.65,0.05,0.05,1.95,0.0,1.35,0.2,5.65,9.2,10.9,73.4,1.95,0.05,0.0,0.5,0.05,0.45,2.7,1.9,0.15,223.35,2.25,2.8,5.65,0.1,77.3
Luke Brown,Adelaide,17,8.29,3.29,11.59,2.71,0.0,0.06,2.06,0.0,0.88,0.12,3.59,5.65,9.94,85.76,1.41,0.12,0.0,0.41,0.06,0.35,3.94,2.18,0.06,256.47,1.47,2.41,4.06,0.0,84.71
Angus Brayshaw,Melbourne,14,8.29,8.36,16.64,2.86,0.36,0.43,2.93,0.0,2.64,0.14,6.5,10.64,11.36,68.27,2.0,0.07,0.36,2.14,0.86,1.29,1.07,1.36,0.0,227.29,3.21,3.07,3.14,0.07,74.71
James Rowbottom,Sydney,16,8.25,6.56,14.81,1.38,0.25,0.25,3.62,0.0,2.44,0.31,8.0,7.31,9.94,67.12,2.75,0.12,0.06,3.38,0.88,2.5,1.56,0.94,0.0,231.56,2.31,3.38,2.19,0.44,76.88
Tom Cutler,Essendon,8,8.25,5.5,13.75,3.12,0.25,0.62,1.25,0.0,1.75,0.38,4.38,8.88,9.12,66.33,2.0,0.0,0.38,0.62,0.0,0.62,1.0,0.75,0.75,237.5,2.38,3.5,2.62,0.38,85.0
Ethan Hughes,Fremantle,17,8.24,4.53,12.76,4.65,0.0,0.0,1.18,0.0,0.88,0.0,4.24,8.35,10.0,78.37,1.53,0.47,0.06,0.24,0.0,0.24,2.0,2.94,0.12,167.53,1.41,1.65,4.76,0.0,84.24
Jake Carlisle,St Kilda,13,8.23,3.0,11.23,5.62,0.0,0.0,1.31,0.69,0.46,0.08,3.85,7.23,8.69,77.38,1.0,0.92,0.0,0.08,0.0,0.08,2.38,4.31,0.0,125.54,1.31,1.69,4.46,0.0,90.23
Brandan Parfitt,Geelong,18,8.22,7.28,15.5,1.72,0.44,0.33,5.94,0.0,2.5,0.28,7.33,8.56,9.67,62.39,3.17,0.11,0.28,2.78,1.0,1.78,0.78,0.89,0.0,200.22,3.78,3.5,2.17,0.78,71.33
Daniel Butler,St Kilda,19,8.21,2.68,10.89,1.95,1.53,0.63,3.89,0.0,2.79,0.53,3.63,6.58,7.0,64.28,2.05,0.11,0.74,0.26,0.05,0.21,0.37,0.53,0.63,245.68,4.26,2.47,1.37,1.95,87.16
Tom Hawkins,Geelong,21,8.19,4.14,12.33,5.43,2.33,1.71,1.9,2.14,1.29,1.1,6.38,6.05,7.57,61.39,2.1,1.52,3.57,1.05,0.0,1.05,0.1,1.05,0.1,186.62,7.1,2.05,0.43,1.43,95.57
David Mundy,Fremantle,16,8.19,10.0,18.19,2.06,0.25,0.06,3.75,0.0,2.5,0.19,8.88,10.0,13.12,72.13,1.81,0.0,0.19,4.56,1.94,2.62,1.19,1.12,0.06,199.56,3.12,2.69,1.56,0.5,71.0
