Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Scott Thompson,Adelaide,22,11.64,12.32,23.95,3.27,0.18,0.14,7.18,0.14,3.68,0.41,10.86,12.86,15.77,65.85,3.73,0.14,0.14,5.77,2.36,3.41,0.68,0.64,0.0,281.23,5.77,4.73,2.41,1.32,79.59
Caleb Daniel,Western Bulldogs,24,11.62,9.96,21.58,3.71,0.46,0.38,3.29,0.0,2.71,0.67,6.54,14.96,16.08,74.51,2.25,0.04,0.12,1.92,0.54,1.38,1.08,1.17,0.71,273.62,5.79,3.29,2.38,0.67,81.38
Taylor Duryea,Hawthorn,23,11.61,5.17,16.78,5.52,0.09,0.17,1.91,0.0,2.35,0.26,4.04,12.65,13.96,83.19,2.0,0.09,0.04,0.43,0.22,0.22,3.17,1.91,0.17,298.26,3.74,3.22,4.52,0.0,78.48
Steve Johnson,GWS,22,11.59,6.91,18.5,4.23,1.95,1.18,2.86,0.09,3.36,0.82,7.18,11.32,11.14,60.22,2.86,0.18,1.27,2.14,0.23,1.91,0.55,1.27,0.18,308.73,8.0,3.82,1.18,1.18,85.27
Marcus Bontempelli,Western Bulldogs,26,11.58,12.77,24.35,3.81,1.0,0.65,4.73,2.54,4.31,0.77,10.96,14.08,17.35,71.25,2.81,0.5,0.85,4.15,1.77,2.38,1.15,2.19,0.15,339.08,6.69,3.62,2.62,1.12,83.96
Liam Picken,Western Bulldogs,26,11.54,11.31,22.85,4.65,0.65,0.42,4.12,0.08,3.46,0.77,8.85,13.77,15.5,67.83,3.0,0.54,0.77,2.46,0.46,2.0,1.23,1.35,0.31,294.23,5.15,4.15,2.88,0.77,83.85
Travis Boak,Port Adelaide,22,11.45,12.45,23.91,3.09,0.77,0.45,4.68,0.05,4.0,0.55,9.68,14.14,17.05,71.31,3.32,0.09,0.41,4.45,1.77,2.68,0.95,1.5,0.18,313.86,6.05,4.14,2.23,0.82,80.73
Marc Murphy,Carlton,10,11.4,9.1,20.5,3.8,0.7,0.3,3.0,0.1,3.4,0.5,5.8,14.5,14.6,71.22,3.1,0.0,0.4,2.0,0.5,1.5,1.6,0.4,0.7,345.9,4.5,3.9,2.4,0.2,68.0
Jarrod Harbrow,Gold Coast,21,11.38,7.24,18.62,4.19,0.14,0.1,2.95,0.0,1.71,0.29,5.0,12.76,14.24,76.48,3.0,0.24,0.0,0.71,0.05,0.67,4.33,1.76,1.52,303.14,3.48,2.9,4.86,0.0,87.14
Sam Mayes,Brisbane,21,11.38,6.29,17.67,4.19,0.05,0.05,2.14,0.1,1.38,0.1,3.71,12.24,14.14,80.02,2.14,0.1,0.0,0.76,0.19,0.57,3.86,2.76,0.24,328.57,3.29,3.9,3.14,0.24,82.81
Oleg Markov,Richmond,8,11.38,4.0,15.38,6.25,0.12,0.12,1.62,0.0,2.12,0.12,2.88,13.12,12.5,81.27,2.5,0.25,0.12,0.38,0.0,0.38,3.38,1.38,1.25,301.88,2.75,3.38,3.75,0.0,74.5
Matt Crouch,Adelaide,22,11.36,16.32,27.68,3.41,0.23,0.14,4.55,0.0,2.55,0.18,11.41,16.14,20.09,72.58,3.5,0.05,0.14,4.82,1.95,2.86,1.68,0.91,0.32,249.14,6.36,4.23,3.09,0.36,71.59
Courtenay Dempsey,Essendon,14,11.36,4.5,15.86,4.5,0.29,0.43,1.71,0.0,2.36,0.36,4.64,11.29,11.64,73.39,3.14,0.36,0.29,0.93,0.14,0.79,2.43,2.0,0.07,301.36,3.86,3.29,5.0,0.0,80.86
Jamie MacMillan,North Melbourne,23,11.35,7.04,18.39,4.91,0.35,0.13,2.0,0.0,2.78,0.09,4.96,13.09,14.57,79.23,1.91,0.35,0.04,0.65,0.04,0.61,3.3,2.57,1.48,401.96,3.0,4.26,4.48,0.0,83.74
Callan Ward,GWS,24,11.33,11.96,23.29,3.42,0.67,0.5,4.54,2.04,3.75,0.88,11.38,12.29,17.21,73.89,2.17,0.29,0.21,5.58,1.88,3.71,1.33,1.12,0.62,305.21,6.5,2.29,2.92,0.79,79.96
Nick Dal Santo,North Melbourne,22,11.32,13.45,24.77,3.59,0.27,0.23,3.27,0.41,2.82,0.45,8.23,16.5,18.55,74.89,1.95,0.14,0.27,3.09,1.09,2.0,1.73,1.55,0.32,275.45,5.5,2.64,3.14,0.27,82.18
Brett Deledio,Richmond,11,11.27,11.82,23.09,5.27,0.82,0.64,3.55,0.09,2.45,0.64,7.82,14.73,16.73,72.46,2.09,0.45,1.09,1.36,0.18,1.18,2.27,1.18,1.0,324.45,5.45,3.73,3.09,0.73,81.91
Jared Polec,Port Adelaide,17,11.24,8.18,19.41,3.0,0.41,0.24,3.65,0.0,3.35,0.24,6.12,13.47,13.88,71.51,2.47,0.18,0.18,1.71,0.12,1.59,1.76,1.53,0.59,341.18,4.94,3.24,3.94,0.29,83.12
Dylan Roberton,St Kilda,18,11.22,7.67,18.89,4.83,0.17,0.17,1.44,0.17,1.44,0.39,4.83,12.39,15.17,80.31,1.94,0.67,0.11,0.17,0.0,0.17,3.89,2.78,0.67,298.89,3.44,3.28,5.94,0.06,83.83
Dale Thomas,Carlton,18,11.22,7.28,18.5,4.28,0.33,0.28,3.06,0.11,2.44,0.5,5.72,12.67,13.89,75.08,1.83,0.17,0.22,1.39,0.28,1.11,1.78,0.72,0.33,254.44,4.11,2.94,2.72,0.44,77.78
Sam Menegola,Geelong,8,11.12,12.88,24.0,4.12,0.75,0.25,3.75,0.5,4.62,0.5,10.38,13.88,17.25,71.88,2.88,0.25,0.38,3.0,1.25,1.75,0.75,1.0,0.0,350.38,6.38,3.75,3.25,0.5,71.0
Lee Spurr,Fremantle,22,11.09,7.0,18.09,6.68,0.0,0.05,2.77,0.0,1.0,0.09,4.41,13.32,14.82,81.92,2.23,0.68,0.0,0.5,0.14,0.36,3.18,1.86,0.14,255.0,2.82,2.68,5.0,0.05,90.73
Michael Walters,Fremantle,22,11.09,7.14,18.23,4.14,1.64,0.95,3.0,0.0,3.91,0.64,6.68,11.91,12.68,69.56,3.23,0.55,1.5,1.77,0.64,1.14,0.73,0.82,0.77,328.73,6.27,3.91,1.64,0.59,86.0
Aaron Mullett,North Melbourne,15,11.07,4.93,16.0,3.13,0.07,0.4,1.87,0.0,2.0,0.07,4.07,11.2,11.4,71.25,1.4,0.13,0.07,0.8,0.27,0.53,2.73,1.47,0.47,314.4,2.8,3.33,3.2,0.13,76.6
Billy Hartung,Hawthorn,18,11.06,8.39,19.44,3.67,0.44,0.28,2.17,0.0,2.78,0.56,3.67,15.67,14.83,76.29,1.83,0.0,0.06,0.94,0.22,0.72,1.78,0.28,0.83,332.94,4.28,2.94,2.56,0.44,75.72
Kade Kolodjashnij,Gold Coast,19,11.05,6.47,17.53,6.0,0.0,0.05,2.37,0.0,1.63,0.05,3.74,13.63,13.53,77.18,2.16,0.37,0.05,0.42,0.11,0.32,3.05,2.95,0.68,294.16,2.84,3.84,4.53,0.11,85.58
Chris Masten,West Coast,21,11.0,11.29,22.29,3.95,0.19,0.19,1.81,0.0,3.19,0.71,6.43,16.19,16.67,74.79,2.43,0.05,0.14,1.81,0.33,1.48,1.76,0.52,0.0,318.57,5.1,3.76,3.0,0.24,86.14
Bradley Hill,Hawthorn,20,11.0,6.4,17.4,3.05,0.55,0.65,2.85,0.0,3.9,0.75,3.5,13.65,12.55,72.13,2.5,0.05,0.4,1.0,0.25,0.75,1.05,1.25,0.3,329.95,5.75,3.75,1.9,0.6,77.85
Josh Smith,Collingwood,18,11.0,9.78,20.78,4.72,0.22,0.11,2.39,0.0,1.56,0.06,5.0,15.78,16.67,80.22,2.28,0.0,0.17,1.28,0.39,0.89,2.67,2.22,0.0,244.39,4.39,3.28,3.89,0.0,82.33
Dom Tyson,Melbourne,21,10.95,14.24,25.19,4.14,0.52,0.52,4.29,0.43,3.38,0.52,10.43,14.86,18.1,71.85,3.24,0.19,0.24,4.19,1.43,2.76,1.76,0.67,0.24,319.62,5.29,4.1,2.81,0.48,75.29
Rory Atkins,Adelaide,24,10.92,9.58,20.5,4.29,0.46,0.5,1.62,0.25,3.67,0.67,6.54,14.17,15.29,74.59,2.29,0.38,0.5,2.0,0.17,1.83,1.75,1.0,0.79,354.83,6.12,3.71,3.46,0.25,79.62
Shaun Burgoyne,Hawthorn,24,10.92,9.0,19.92,3.88,0.62,0.5,5.58,0.0,3.58,0.42,8.21,10.96,15.67,78.66,2.33,0.21,0.33,3.21,1.21,2.0,1.79,2.33,0.21,325.83,5.08,3.46,4.21,0.79,81.96
Christian Salem,Melbourne,8,10.88,7.38,18.25,2.12,0.12,0.0,3.62,0.0,1.75,0.12,5.5,11.75,13.5,73.97,2.12,0.25,0.0,1.38,0.38,1.0,3.0,0.88,0.62,364.5,3.12,4.12,3.75,0.25,80.0
Jeremy McGovern,West Coast,22,10.86,4.55,15.41,6.23,0.14,0.23,1.45,0.55,1.45,0.05,6.36,8.77,12.32,79.95,1.32,2.23,0.09,0.18,0.09,0.09,3.55,6.32,0.09,292.09,3.14,3.45,8.23,0.0,83.27
Luke Dahlhaus,Western Bulldogs,21,10.86,15.14,26.0,3.19,0.43,0.38,5.38,0.0,3.95,0.38,10.86,15.33,17.9,68.85,3.05,0.1,0.33,3.43,1.24,2.19,0.62,1.05,0.43,272.86,6.24,4.1,1.9,1.0,75.81
Bradley McKenzie,North Melbourne,14,10.86,4.29,15.14,3.71,0.07,0.07,2.36,0.0,1.79,0.29,3.21,10.36,12.43,82.1,1.93,0.21,0.07,0.43,0.07,0.36,3.5,1.57,0.0,310.5,3.36,3.57,3.71,0.07,81.57
Tom Mitchell,Sydney,26,10.85,17.04,27.88,3.88,0.58,0.5,6.15,0.0,3.77,0.65,12.0,16.35,19.0,68.15,2.96,0.04,0.27,3.58,1.27,2.31,1.42,0.85,0.27,319.08,6.23,4.58,3.08,1.04,80.42
Anthony Miles,Richmond,19,10.84,11.89,22.74,3.32,0.53,0.05,4.47,0.0,2.58,0.32,10.95,12.05,16.63,73.13,2.32,0.05,0.21,4.84,1.74,3.11,1.26,0.84,0.0,270.37,4.84,3.74,2.37,0.37,74.63
Jack Gunston,Hawthorn,24,10.83,5.21,16.04,6.42,2.12,1.38,2.96,0.21,2.67,0.58,5.96,10.33,11.79,73.5,1.83,1.25,2.33,0.5,0.04,0.46,0.79,1.88,0.08,259.5,7.04,2.54,1.79,1.25,92.25
Garrick Ibbotson,Fremantle,16,10.81,5.0,15.81,5.88,0.0,0.06,1.75,0.06,1.0,0.12,4.75,11.38,12.38,78.3,2.12,0.62,0.0,0.56,0.0,0.56,3.12,2.31,0.06,216.94,1.62,3.25,6.0,0.12,92.19
Brayden Maynard,Collingwood,20,10.75,4.75,15.5,4.45,0.2,0.35,3.55,0.0,2.1,0.15,4.5,11.35,11.55,74.52,2.35,0.05,0.2,0.3,0.05,0.25,2.85,2.8,0.2,303.45,3.35,3.05,4.9,0.05,83.95
Adam Oxley,Collingwood,12,10.75,6.17,16.92,4.92,0.33,0.17,2.33,0.08,2.33,0.25,4.33,11.17,13.75,81.26,1.75,0.58,0.17,0.5,0.25,0.25,2.75,1.33,0.42,313.58,4.0,3.17,3.33,0.25,82.5
Thomas Sheridan,Fremantle,21,10.71,8.05,18.76,3.67,0.29,0.1,2.14,0.05,2.0,0.24,4.05,14.19,14.52,77.4,1.9,0.24,0.1,1.24,0.24,1.0,2.57,1.76,0.19,302.67,3.86,4.05,2.62,0.29,83.24
Robbie Tarrant,North Melbourne,23,10.7,5.57,16.26,6.3,0.0,0.04,1.87,0.35,1.35,0.04,5.39,10.96,12.96,79.7,2.43,0.87,0.0,0.35,0.0,0.35,4.13,7.17,0.0,293.74,1.87,3.0,6.52,0.04,90.22
Travis Cloke,Collingwood,13,10.69,1.92,12.62,6.69,1.31,1.23,2.23,1.38,3.85,0.54,5.15,7.77,7.54,59.75,2.31,1.92,2.08,0.38,0.08,0.31,0.31,1.31,0.08,321.69,5.15,3.69,0.77,1.54,92.08
Jack Viney,Melbourne,21,10.67,15.43,26.1,3.43,0.38,0.1,7.05,0.0,3.67,0.43,12.86,13.76,17.38,66.59,3.9,0.43,0.48,5.95,3.0,2.95,1.05,0.86,0.38,328.71,5.86,5.24,2.14,0.9,80.71
Jack Billings,St Kilda,17,10.65,9.53,20.18,4.24,0.35,0.71,3.29,0.18,3.0,0.59,5.59,14.59,14.35,71.11,2.24,0.41,0.76,1.35,0.47,0.88,1.65,0.76,0.18,263.94,5.71,3.29,2.76,0.71,77.35
Liam Shiels,Hawthorn,18,10.61,6.89,17.5,2.28,0.22,0.44,8.5,0.11,3.78,0.44,7.17,9.33,10.11,57.77,3.5,0.0,0.22,3.56,0.89,2.67,1.11,0.83,0.22,278.67,4.28,4.0,2.44,1.0,79.67
Alex Rance,Richmond,20,10.6,8.05,18.65,7.75,0.0,0.0,2.15,0.05,0.55,0.15,7.6,11.4,16.0,85.79,2.85,1.2,0.0,0.15,0.0,0.15,3.4,8.4,0.25,209.25,2.7,2.6,9.3,0.0,98.85
Luke Brown,Adelaide,22,10.55,6.05,16.59,4.09,0.23,0.09,2.86,0.0,1.68,0.36,4.82,11.64,12.95,78.06,1.59,0.23,0.14,0.32,0.05,0.27,3.14,1.55,0.14,283.36,4.36,3.05,5.41,0.0,84.91
Nathan Krakouer,Port Adelaide,15,10.53,3.33,13.87,3.6,0.27,0.07,2.4,0.0,2.2,0.13,5.67,8.53,9.93,71.59,2.2,0.53,0.13,0.4,0.07,0.33,2.6,3.6,0.0,275.47,2.67,3.13,6.07,0.2,77.4
Ryan Bastinac,Brisbane,22,10.5,10.45,20.95,3.09,0.27,0.27,3.95,0.05,2.82,0.73,8.86,12.27,14.73,70.31,2.91,0.18,0.14,3.59,1.23,2.36,1.91,0.95,0.45,290.5,4.86,3.73,2.68,0.55,78.09
Callum Mills,Sydney,22,10.5,8.05,18.55,4.77,0.05,0.14,2.27,0.0,1.59,0.23,6.09,12.32,14.36,77.41,2.32,0.86,0.05,0.41,0.05,0.36,3.41,2.36,0.0,293.68,3.68,4.0,6.68,0.14,79.14
Mitch Robinson,Brisbane,21,10.48,11.48,21.95,2.81,0.14,0.19,6.1,0.86,2.9,0.33,10.67,11.57,14.95,68.11,4.0,0.29,0.14,5.05,2.52,2.52,2.14,1.48,0.0,311.29,5.05,4.19,2.71,0.48,78.05
Tom Ruggles,Geelong,18,10.44,5.28,15.72,4.67,0.0,0.11,1.94,0.11,1.56,0.11,4.83,10.78,11.78,74.94,2.0,0.33,0.11,0.78,0.06,0.72,2.39,2.0,0.17,271.61,3.39,2.61,4.44,0.0,78.0
Steven May,Gold Coast,17,10.41,6.12,16.53,6.47,0.12,0.0,1.88,0.12,1.29,0.0,4.88,10.18,13.59,82.21,2.18,0.94,0.06,0.24,0.0,0.24,3.94,9.06,0.47,269.35,2.88,3.18,6.59,0.0,93.47
Matthew Dea,Essendon,21,10.38,6.62,17.0,6.29,0.0,0.05,2.29,0.0,0.95,0.1,5.71,11.19,13.95,82.06,1.38,0.9,0.0,0.24,0.0,0.24,3.19,2.9,0.14,217.0,2.57,2.71,5.86,0.05,86.67
David MacKay,Adelaide,19,10.37,9.42,19.79,2.58,0.11,0.63,4.32,0.0,3.47,0.37,6.68,13.32,14.26,72.06,2.0,0.11,0.16,2.26,0.32,1.95,1.68,1.21,0.89,366.11,6.05,3.68,2.42,0.26,77.37
Elliot Yeo,West Coast,20,10.35,6.3,16.65,4.15,0.8,0.85,4.95,0.8,3.9,0.55,7.35,9.5,11.05,66.37,3.25,0.75,0.65,2.4,0.8,1.6,0.5,1.2,0.25,300.05,5.2,3.75,1.95,0.65,80.5
Jake Lever,Adelaide,24,10.33,5.42,15.75,5.17,0.08,0.12,1.0,0.0,1.38,0.12,5.58,10.08,12.08,76.7,2.21,0.79,0.12,0.08,0.04,0.04,2.75,5.08,0.17,246.0,3.58,3.0,7.29,0.0,84.04
Hamish Hartlett,Port Adelaide,15,10.33,7.87,18.2,4.13,0.27,0.4,4.47,0.07,2.47,0.27,6.73,11.4,12.8,70.33,2.4,0.53,0.27,1.6,0.47,1.13,2.53,1.8,0.13,313.2,3.93,4.0,4.27,0.53,76.8
Jack Riewoldt,Richmond,22,10.32,4.05,14.36,6.41,2.18,1.55,1.91,0.41,2.68,0.82,7.18,7.36,9.59,66.78,2.64,1.95,3.09,0.36,0.05,0.32,0.09,0.95,0.05,253.5,7.41,3.0,0.95,0.77,95.0
Matt Shaw,Gold Coast,13,10.31,8.08,18.38,5.08,0.08,0.0,1.77,0.23,2.38,0.23,4.92,13.54,14.15,76.99,1.54,0.38,0.08,0.92,0.08,0.85,2.08,1.15,0.23,246.38,3.15,2.46,3.0,0.08,83.31
Mark Baguley,Essendon,10,10.3,7.2,17.5,6.3,0.1,0.3,3.5,0.0,1.6,0.5,5.1,12.1,13.6,77.71,2.3,0.6,0.4,0.2,0.2,0.0,2.8,3.1,0.0,221.9,3.7,2.1,4.9,0.5,86.8
Jack Watts,Melbourne,22,10.27,5.68,15.95,6.32,1.73,0.82,1.77,1.91,2.5,0.82,5.73,10.45,12.5,78.37,2.09,1.0,1.73,0.68,0.09,0.59,0.68,1.77,0.05,246.77,6.59,2.27,1.95,0.55,83.91
Michael Barlow,Fremantle,13,10.23,14.23,24.46,3.46,0.46,0.15,6.08,0.62,2.54,0.46,11.38,12.62,17.31,70.77,2.15,0.69,0.15,3.54,1.08,2.46,1.85,0.62,0.23,251.38,4.85,4.38,3.31,0.69,76.85
Taylor Walker,Adelaide,23,10.22,4.22,14.43,6.74,2.04,1.61,1.48,0.0,3.57,1.17,6.39,8.39,10.22,70.82,2.48,1.87,2.17,0.0,0.0,0.0,0.09,1.26,0.04,301.65,8.39,3.17,0.96,0.74,87.96
Richard Douglas,Adelaide,24,10.21,7.46,17.67,3.21,0.79,0.67,3.83,0.0,3.29,0.58,7.08,10.75,12.79,72.38,1.96,0.38,0.71,2.83,1.17,1.67,0.79,1.46,0.25,273.83,6.67,3.5,2.08,0.67,78.08
Cameron Sutcliffe,Fremantle,19,10.21,6.0,16.21,5.68,0.11,0.21,3.74,0.0,1.68,0.26,3.32,12.68,12.58,77.61,2.47,0.05,0.16,0.32,0.05,0.26,3.11,4.0,0.21,264.11,2.47,3.21,3.58,0.16,88.58
Heath Grundy,Sydney,26,10.15,6.19,16.35,4.85,0.0,0.0,1.88,0.0,0.69,0.08,6.0,10.31,13.0,79.51,1.69,1.35,0.04,0.12,0.04,0.08,3.42,5.42,0.27,236.81,2.5,2.38,7.54,0.0,95.38
Sharrod Wellingham,West Coast,19,10.11,6.58,16.68,3.63,0.05,0.11,2.16,0.0,1.79,0.32,5.32,10.95,11.79,70.68,2.79,0.26,0.0,0.26,0.05,0.21,2.89,2.89,0.26,271.26,2.53,3.47,5.95,0.0,80.26
Brad Ebert,Port Adelaide,21,10.1,8.29,18.38,3.9,0.81,0.38,5.95,0.71,2.67,0.33,7.48,11.24,12.05,65.56,4.14,0.86,0.38,1.76,0.52,1.24,1.43,1.52,0.0,277.81,4.95,3.76,2.81,0.62,80.86
Paul Seedsman,Adelaide,15,10.07,6.93,17.0,4.33,0.6,0.33,4.0,0.0,3.2,0.2,4.13,13.07,13.0,76.47,2.07,0.07,0.13,1.33,0.13,1.2,2.0,0.6,0.53,364.53,4.6,3.2,2.0,0.4,73.87
Rohan Bewick,Brisbane,14,10.07,4.86,14.93,3.93,0.5,0.5,3.29,0.14,2.14,0.36,5.14,9.71,10.14,67.92,2.14,0.21,0.36,1.29,0.14,1.14,2.79,1.07,0.07,289.0,4.14,3.21,3.36,0.43,79.79
Chad Wingard,Port Adelaide,18,10.06,5.39,15.44,2.89,2.11,1.33,2.17,0.0,3.0,0.83,6.5,9.33,9.83,63.67,2.22,0.28,1.28,1.17,0.39,0.78,0.17,1.94,0.56,267.5,6.89,2.78,1.33,0.89,88.89
Sam Kerridge,Carlton,21,10.0,11.33,21.33,4.71,0.29,0.67,3.33,0.29,3.14,0.43,7.0,14.33,15.67,73.46,2.9,0.29,0.48,2.29,0.33,1.95,1.48,0.95,0.38,298.67,4.43,3.29,2.48,0.76,86.19
Blake Acres,St Kilda,16,10.0,7.75,17.75,3.56,0.44,0.38,3.12,0.88,2.94,0.81,6.44,11.69,12.62,71.1,2.12,0.38,0.62,2.12,0.56,1.56,1.81,0.88,0.56,287.19,5.25,3.25,2.12,0.38,74.12
Joshua Kennedy,West Coast,23,9.96,3.09,13.04,6.43,3.57,1.61,3.0,0.04,1.96,0.65,6.57,6.83,8.48,65.03,2.26,1.83,3.78,0.17,0.04,0.13,0.13,1.3,0.04,244.65,7.91,2.78,0.96,1.61,92.26
Tom Lynch,Gold Coast,22,9.95,5.45,15.41,6.95,3.0,1.55,1.68,0.55,2.55,1.09,8.09,7.59,10.59,68.72,2.59,2.82,3.45,0.18,0.09,0.09,0.14,1.64,0.23,232.45,8.05,2.95,1.23,0.86,96.27
Alex Sexton,Gold Coast,18,9.94,5.83,15.78,3.22,0.72,0.44,2.61,0.11,3.78,0.56,5.11,10.61,11.39,72.18,2.61,0.11,0.56,1.5,0.44,1.06,1.56,1.44,0.72,352.0,4.94,3.39,2.06,0.22,81.39
Matthew Rosa,Gold Coast,15,9.93,11.13,21.07,3.87,0.27,0.2,2.87,0.93,2.47,0.33,6.6,14.93,15.13,71.81,2.8,0.07,0.27,1.53,0.33,1.2,1.53,1.0,0.2,251.27,3.93,4.07,2.8,0.27,75.13
Tom Bell,Brisbane,14,9.93,6.79,16.71,3.57,1.07,0.57,2.71,0.29,3.14,0.36,6.43,10.57,10.79,64.57,3.21,0.36,1.07,1.36,0.43,0.93,0.79,0.86,0.29,311.64,5.21,4.93,2.43,0.79,79.0
Justin Westhoff,Port Adelaide,22,9.91,6.59,16.5,5.68,1.05,0.73,3.23,2.73,2.45,0.86,6.41,10.05,12.09,73.27,2.41,1.32,1.23,1.27,0.41,0.86,1.45,3.14,0.23,253.23,5.36,2.95,2.73,0.86,89.0
Matt Jones,Melbourne,10,9.9,10.6,20.5,4.5,0.1,0.0,3.5,0.0,2.5,0.4,6.4,14.0,15.9,77.56,1.8,0.1,0.3,2.2,0.3,1.9,1.5,0.5,1.1,250.0,4.2,2.7,2.8,0.8,79.2
Josh Gibson,Hawthorn,23,9.87,10.26,20.13,6.52,0.13,0.0,2.83,0.0,1.43,0.35,5.48,14.52,16.87,83.81,1.74,0.39,0.0,0.52,0.09,0.43,2.22,8.17,0.17,194.17,4.09,2.04,6.35,0.0,98.3
Nick Vlastuin,Richmond,19,9.84,5.89,15.74,5.63,0.21,0.05,2.37,0.11,1.26,0.11,5.0,10.58,12.89,81.89,2.21,0.47,0.16,0.89,0.26,0.63,2.58,2.89,0.11,227.26,3.0,3.37,5.74,0.16,78.95
Cameron Guthrie,Geelong,23,9.83,13.09,22.91,3.26,0.52,0.3,3.35,0.13,2.22,0.3,7.96,14.61,17.78,77.61,2.65,0.3,0.04,2.74,0.83,1.91,2.04,1.48,0.78,254.48,5.17,2.48,2.48,0.57,76.35
Nicholas Graham,Carlton,12,9.83,8.5,18.33,4.67,0.17,0.75,4.92,0.08,2.5,0.17,6.08,12.5,12.75,69.56,2.92,0.08,0.5,1.75,0.33,1.42,1.25,0.5,0.0,222.25,3.58,4.0,2.08,0.92,80.33
Sam Gray,Port Adelaide,17,9.82,11.53,21.35,2.94,0.24,0.47,6.24,0.0,2.41,0.29,8.47,13.47,14.59,68.34,2.71,0.24,0.47,2.65,0.88,1.76,1.35,0.76,0.18,267.82,5.12,3.65,3.12,0.88,74.59
Jesse Hogan,Melbourne,21,9.81,4.95,14.76,7.1,1.95,1.57,1.38,0.19,2.24,0.57,5.86,9.0,9.62,65.18,1.86,2.05,3.0,0.05,0.0,0.05,0.38,1.14,0.14,217.24,6.67,2.71,1.29,0.67,90.0
Brandon Matera,Gold Coast,17,9.76,4.59,14.35,3.53,1.41,0.88,2.0,0.0,2.35,0.41,3.71,10.71,9.35,65.16,1.53,0.06,0.88,0.88,0.12,0.76,0.76,0.88,0.76,239.18,4.76,2.06,0.94,0.59,79.29
Samuel Wright,North Melbourne,8,9.75,5.5,15.25,4.12,0.0,0.0,2.38,0.0,1.5,0.12,4.62,10.88,11.0,72.13,2.0,0.12,0.0,0.5,0.12,0.38,3.12,2.0,0.0,273.0,2.75,4.12,4.75,0.0,82.25
David Armitage,St Kilda,22,9.73,12.0,21.73,3.55,0.5,0.09,5.68,0.05,3.23,0.68,9.73,12.95,16.5,75.93,3.55,0.23,0.41,4.77,2.09,2.68,1.32,1.45,0.36,271.55,5.64,3.41,2.45,0.95,78.27
Matthew Priddis,West Coast,22,9.73,17.41,27.14,1.82,0.18,0.18,8.55,0.0,2.95,0.41,16.09,11.95,18.68,68.83,3.32,0.14,0.09,6.73,2.59,4.14,1.14,1.0,0.0,272.45,5.64,4.18,2.68,0.86,83.91
Mathew Stokes,Essendon,11,9.73,9.36,19.09,5.27,0.55,0.45,2.73,0.0,2.36,0.36,5.27,14.0,14.55,76.22,1.91,0.09,1.0,1.09,0.09,1.0,1.18,0.45,0.0,254.18,4.45,3.09,1.82,0.55,84.36
Levi Greenwood,Collingwood,21,9.71,7.67,17.38,2.33,0.86,0.43,6.43,0.1,3.1,0.29,7.33,9.95,11.0,63.29,3.38,0.29,0.43,2.29,0.9,1.38,0.76,0.86,0.1,249.57,3.9,3.81,1.48,1.24,81.14
Brad Crouch,Adelaide,16,9.69,13.31,23.0,1.62,0.25,0.06,6.38,0.0,2.75,0.44,10.88,11.88,15.38,66.87,3.38,0.06,0.0,4.69,2.38,2.31,1.19,0.81,0.19,233.31,4.88,3.62,2.38,0.5,70.88
Touk Miller,Gold Coast,18,9.67,11.72,21.39,2.83,0.22,0.33,4.89,0.11,3.11,0.33,9.44,12.11,13.22,61.8,2.72,0.06,0.11,3.06,1.39,1.67,0.94,1.06,0.06,282.94,4.78,4.39,2.56,0.61,80.67
Joshua Wagner,Melbourne,14,9.64,8.0,17.64,3.36,0.0,0.0,3.64,0.0,1.29,0.21,5.36,12.64,12.86,72.9,2.43,0.21,0.0,0.64,0.21,0.43,1.86,2.93,0.29,217.79,2.57,3.21,4.71,0.14,82.71
Jarrad Waite,North Melbourne,14,9.64,5.29,14.93,5.64,2.07,1.07,4.0,0.0,1.93,0.86,7.86,7.43,9.71,65.04,2.79,1.71,2.43,0.57,0.21,0.36,0.36,0.86,0.07,174.93,6.86,2.57,2.79,1.64,85.57
Eddie Betts,Adelaide,24,9.62,3.71,13.33,3.29,3.12,1.29,3.54,0.0,1.96,1.0,6.83,6.12,9.21,69.09,2.04,0.83,2.21,1.29,0.29,1.0,0.33,0.79,0.42,219.83,7.83,2.33,1.17,1.92,86.71
Darcy Byrne-Jones,Port Adelaide,20,9.6,6.0,15.6,3.15,0.15,0.05,2.35,0.05,1.9,0.15,4.95,10.55,11.6,74.36,2.2,0.15,0.0,0.45,0.0,0.45,2.1,2.8,0.65,287.65,2.3,3.5,4.85,0.05,82.7
Taylor Hunt,Richmond,17,9.59,8.88,18.47,5.82,0.06,0.0,2.0,0.0,1.12,0.24,4.24,14.35,15.71,85.06,1.76,0.24,0.0,0.76,0.06,0.71,2.06,1.47,0.0,215.71,2.41,2.18,3.24,0.06,84.24
