"away.stats.totals.behinds","away.stats.totals.bounces","away.stats.totals.clangers","away.stats.totals.clearances.centreClearances","away.stats.totals.clearances.stoppageClearances","away.stats.totals.clearances.totalClearances","away.stats.totals.contestedMarks","away.stats.totals.contestedPossessions","away.stats.totals.disposalEfficiency","away.stats.totals.disposals","away.stats.totals.dreamTeamPoints","away.stats.totals.extendedStats","away.stats.totals.freesAgainst","away.stats.totals.freesFor","away.stats.totals.goalAccuracy","away.stats.totals.goalAssists","away.stats.totals.goalEfficiency","away.stats.totals.goals","away.stats.totals.handballs","away.stats.totals.hitouts","away.stats.totals.inside50s","away.stats.totals.intercepts","away.stats.totals.interchangeCounts.interchangeCap","away.stats.totals.interchangeCounts.interchangeCountQ1","away.stats.totals.interchangeCounts.interchangeCountQ2","away.stats.totals.interchangeCounts.interchangeCountQ3","away.stats.totals.interchangeCounts.interchangeCountQ4","away.stats.totals.interchangeCounts.totalInterchangeCount","away.stats.totals.kicks","away.stats.totals.lastUpdated","away.stats.totals.marks","away.stats.totals.marksInside50","away.stats.totals.metresGained","away.stats.totals.onePercenters","away.stats.totals.ranking","away.stats.totals.ratingPoints","away.stats.totals.rebound50s","away.stats.totals.scoreInvolvements","away.stats.totals.shotEfficiency","away.stats.totals.shotsAtGoal","away.stats.totals.superGoals","away.stats.totals.tackles","away.stats.totals.tacklesInside50","away.stats.totals.totalPossessions","away.stats.totals.turnovers","away.stats.totals.uncontestedPossessions","away.team.teamAbbr","away.team.teamId","away.team.teamName","away.team.teamNickname","home.stats.totals.behinds","home.stats.totals.bounces","home.stats.totals.clangers","home.stats.totals.clearances.centreClearances","home.stats.totals.clearances.stoppageClearances","home.stats.totals.clearances.totalClearances","home.stats.totals.contestedMarks","home.stats.totals.contestedPossessions","home.stats.totals.disposalEfficiency","home.stats.totals.disposals","home.stats.totals.dreamTeamPoints","home.stats.totals.extendedStats","home.stats.totals.freesAgainst","home.stats.totals.freesFor","home.stats.totals.goalAccuracy","home.stats.totals.goalAssists","home.stats.totals.goalEfficiency","home.stats.totals.goals","home.stats.totals.handballs","home.stats.totals.hitouts","home.stats.totals.inside50s","home.stats.totals.intercepts","home.stats.totals.interchangeCounts.interchangeCap","home.stats.totals.interchangeCounts.interchangeCountQ1","home.stats.totals.interchangeCounts.interchangeCountQ2","home.stats.totals.interchangeCounts.interchangeCountQ3","home.stats.totals.interchangeCounts.interchangeCountQ4","home.stats.totals.interchangeCounts.totalInterchangeCount","home.stats.totals.kicks","home.stats.totals.lastUpdated","home.stats.totals.marks","home.stats.totals.marksInside50","home.stats.totals.metresGained","home.stats.totals.onePercenters","home.stats.totals.ranking","home.stats.totals.ratingPoints","home.stats.totals.rebound50s","home.stats.totals.scoreInvolvements","home.stats.totals.shotEfficiency","home.stats.totals.shotsAtGoal","home.stats.totals.superGoals","home.stats.totals.tackles","home.stats.totals.tacklesInside50","home.stats.totals.totalPossessions","home.stats.totals.turnovers","home.stats.totals.uncontestedPossessions","home.team.teamAbbr","home.team.teamId","home.team.teamName","home.team.teamNickname"
12,2,53,12,28,40,5,140,71.4,384,1539,NA,32,25,38.9,5,13.2,7,173,50,53,67,90,31,32,23,20,106,211,2018-01-24 05:34:07,93,10,NA,36,NA,NA,35,NA,34,18,NA,62,11,385,68,245,"BL","CD_T20","Brisbane Lions","Lions",10,18,51,14,30,44,12,159,74.1,394,1741,NA,25,32,66.7,13,34,18,175,30,53,69,90,27,34,28,20,109,219,2018-01-24 05:34:07,87,6,NA,50,NA,NA,46,NA,50.9,27,NA,92,21,399,67,240,"GCFC","CD_T1000","Gold Coast Suns","Suns"
16,12,34,18,24,42,6,123,77.5,409,1775,NA,15,14,52.8,15,31.7,19,159,37,60,53,90,30,23,30,32,115,250,2018-01-24 05:34:15,125,19,NA,44,NA,NA,30,NA,60,36,NA,49,14,408,48,285,"HAW","CD_T80","Hawthorn","Hawks",10,8,33,11,27,38,9,127,74.4,359,1472,NA,14,15,52.6,6,25,10,176,45,40,48,90,33,20,28,28,109,183,2018-01-24 05:34:15,93,8,NA,28,NA,NA,41,NA,47.5,19,NA,51,9,363,52,236,"NMFC","CD_T100","North Melbourne","Kangaroos"
9,22,57,7,27,34,5,112,73.7,373,1498,NA,26,22,26.7,4,10.8,4,176,30,37,55,90,26,23,21,25,95,197,2018-01-24 05:32:22,92,7,NA,48,NA,NA,38,NA,40.5,15,NA,68,11,369,69,257,"GWS","CD_T1010","GWS Giants","Giants",12,15,46,11,22,33,8,132,78.5,409,1780,NA,22,26,56.3,13,31.6,18,167,41,57,69,90,29,22,30,18,99,242,2018-01-24 05:32:22,117,16,NA,42,NA,NA,32,NA,56.1,32,NA,62,15,409,55,277,"WCE","CD_T150","West Coast Eagles","Eagles"
10,19,45,19,25,44,17,122,81.7,416,1829,NA,19,14,58.1,12,30.5,18,178,40,59,54,90,33,28,18,20,99,238,2018-01-24 05:32:30,136,17,NA,39,NA,NA,33,NA,52.5,31,NA,59,23,417,54,295,"FRE","CD_T60","Fremantle","Freo",14,4,44,5,21,26,15,113,73.9,303,1356,NA,14,19,31.6,3,15.4,6,122,34,39,55,90,28,29,24,28,109,181,2018-01-24 05:32:30,92,7,NA,43,NA,NA,40,NA,48.7,19,NA,58,9,308,54,195,"MELB","CD_T90","Melbourne","Demons"
16,10,48,9,27,36,5,133,76.2,374,1526,NA,26,25,39.3,6,19.3,11,169,30,57,68,90,31,26,27,28,112,205,2018-01-24 05:32:35,86,8,NA,37,NA,NA,34,NA,49.1,28,NA,64,17,371,61,238,"ESS","CD_T50","Essendon","Bombers",14,21,57,13,19,32,12,144,74.2,399,1616,NA,25,26,42.3,9,23.9,11,195,50,46,62,90,30,30,29,29,118,204,2018-01-24 05:32:35,87,11,NA,56,NA,NA,46,NA,56.5,26,NA,68,9,398,68,254,"STK","CD_T130","St Kilda","Saints"
7,6,43,11,23,34,13,138,74.4,394,1712,NA,16,19,64.3,12,42.9,18,173,63,42,68,90,25,21,28,28,102,221,2018-01-24 05:34:28,102,12,NA,43,NA,NA,58,NA,66.7,28,NA,62,6,387,63,249,"PORT","CD_T110","Port Adelaide","Power",13,8,51,15,32,47,2,140,71.6,342,1451,NA,19,16,40.6,9,18.3,13,142,39,71,63,90,26,25,32,28,111,200,2018-01-24 05:34:28,66,10,NA,37,NA,NA,24,NA,45.1,32,NA,70,16,348,68,208,"ADEL","CD_T10","Adelaide Crows","Crows"
10,7,44,16,19,35,7,143,76,425,1859,NA,17,13,55.6,13,28.3,15,195,21,53,76,90,30,24,23,25,102,230,2018-01-24 05:32:44,120,16,NA,34,NA,NA,40,NA,50.9,27,NA,84,9,432,66,289,"GEEL","CD_T70","Geelong Cats","Cats",11,4,48,8,26,34,9,132,68.1,339,1478,NA,13,17,38.1,6,16.7,8,145,46,48,66,90,30,25,26,27,108,194,2018-01-24 05:32:44,85,13,NA,43,NA,NA,38,NA,43.8,21,NA,67,10,339,76,207,"COLL","CD_T40","Collingwood","Magpies"
14,4,45,12,25,37,14,124,73.3,356,1390,NA,17,26,40,4,20,10,178,30,50,59,90,30,27,28,19,104,178,2018-01-24 05:34:36,71,14,NA,35,NA,NA,25,NA,50,25,NA,52,16,356,65,232,"RICH","CD_T120","Richmond","Tigers",13,4,54,9,16,25,11,114,73.8,324,1432,NA,26,17,59.3,12,39,16,136,39,41,66,90,26,23,29,30,108,188,2018-01-24 05:34:36,95,15,NA,32,NA,NA,40,NA,65.9,27,NA,56,5,322,56,208,"NMFC","CD_T100","North Melbourne","Kangaroos"
10,16,48,10,24,34,10,136,73.1,401,1704,NA,19,16,50,7,29.8,14,178,48,47,62,90,26,28,28,31,113,223,2018-01-24 05:32:52,114,16,NA,40,NA,NA,49,NA,59.6,28,NA,59,6,396,53,260,"STK","CD_T130","St Kilda","Saints",9,8,48,16,27,43,14,138,72.4,323,1363,NA,16,19,52,7,21,13,149,28,62,53,90,27,26,26,22,101,174,2018-01-24 05:32:52,67,14,NA,33,NA,NA,32,NA,40.3,25,NA,64,27,322,61,184,"WB","CD_T140","Western Bulldogs","Bulldogs"
14,8,56,11,34,45,5,137,72.9,413,1720,NA,22,18,45.2,12,25,14,193,45,56,67,90,30,31,30,23,114,220,2018-01-24 05:32:56,101,11,NA,42,NA,NA,36,NA,55.4,31,NA,69,11,409,67,272,"HAW","CD_T80","Hawthorn","Hawks",12,9,51,16,21,37,10,132,72.7,348,1554,NA,18,22,53.3,11,30.2,16,156,43,53,67,90,25,27,34,30,116,192,2018-01-24 05:32:56,81,9,NA,39,NA,NA,41,NA,56.6,30,NA,76,9,336,67,204,"GWS","CD_T1010","GWS Giants","Giants"
11,8,48,14,16,30,15,123,76.2,382,1801,NA,20,16,58.1,15,30,18,136,30,60,61,90,23,25,29,30,107,246,2018-01-24 05:34:50,146,21,NA,40,NA,NA,28,NA,51.7,31,NA,62,11,384,57,261,"ADEL","CD_T10","Adelaide Crows","Crows",12,16,51,17,13,30,13,128,73.6,345,1477,NA,16,20,52.4,4,27.5,11,157,29,40,57,90,25,26,25,23,99,188,2018-01-24 05:34:50,92,10,NA,33,NA,NA,41,NA,52.5,21,NA,61,13,343,61,215,"GCFC","CD_T1000","Gold Coast Suns","Suns"
16,10,49,10,28,38,8,131,73.1,375,1707,NA,17,14,42.9,8,19.7,12,158,59,61,57,90,29,28,26,32,115,217,2018-01-24 05:34:58,94,14,NA,35,NA,NA,24,NA,45.9,28,NA,87,20,373,53,242,"SYD","CD_T160","Sydney Swans","Swans",8,7,39,10,28,38,7,123,68.8,337,1478,NA,14,17,43.8,3,22.6,7,148,37,31,53,90,31,28,27,27,113,189,2018-01-24 05:34:58,87,8,NA,35,NA,NA,48,NA,51.6,16,NA,73,3,332,57,209,"MELB","CD_T90","Melbourne","Demons"
10,6,51,10,26,36,3,137,72.4,359,1473,NA,20,8,46.7,5,15.6,7,155,30,45,78,90,30,30,26,25,111,204,2018-01-24 05:33:05,87,7,NA,44,NA,NA,30,NA,33.3,15,NA,65,4,355,77,218,"ESS","CD_T50","Essendon","Bombers",8,8,37,10,25,35,16,147,75.9,390,1683,NA,8,20,54.5,6,27.9,12,167,47,43,77,90,32,28,24,24,108,223,2018-01-24 05:33:05,107,10,NA,41,NA,NA,37,NA,51.2,22,NA,59,11,391,78,244,"FRE","CD_T60","Fremantle","Freo"
12,4,40,9,35,44,12,112,74.6,295,1318,NA,19,8,48,9,27.9,12,124,50,43,56,90,26,26,28,27,107,171,2018-01-24 05:33:14,72,12,NA,47,NA,NA,37,NA,58.1,25,NA,64,6,292,53,180,"BL","CD_T20","Brisbane Lions","Lions",9,6,41,14,34,48,8,135,72,332,1427,NA,8,19,52.4,8,22.4,11,148,53,49,53,90,33,31,27,28,119,184,2018-01-24 05:33:14,68,16,NA,63,NA,NA,30,NA,42.9,21,NA,63,7,336,56,201,"CARL","CD_T30","Carlton","Blues"
12,11,39,9,24,33,12,134,69.4,363,1564,NA,13,15,45.8,8,20.4,11,155,58,54,71,90,29,27,27,21,104,208,2018-01-24 05:35:09,94,13,NA,46,NA,NA,36,NA,44.4,24,NA,59,13,353,62,219,"WCE","CD_T150","West Coast Eagles","Eagles",8,10,53,11,27,38,10,131,73.3,363,1650,NA,15,13,47.6,8,21.3,10,171,36,47,62,90,27,21,21,34,103,192,2018-01-24 05:35:09,92,12,NA,60,NA,NA,42,NA,44.7,21,NA,96,13,369,71,238,"PORT","CD_T110","Port Adelaide","Power"
15,11,42,14,30,44,13,141,73.1,372,1663,NA,16,22,46.4,10,25.5,13,140,44,51,73,90,29,24,24,27,104,232,2018-01-24 05:33:24,116,15,NA,32,NA,NA,42,NA,54.9,28,NA,57,10,370,69,229,"NMFC","CD_T100","North Melbourne","Kangaroos",10,3,49,12,20,32,15,128,74.1,316,1420,NA,22,16,50,8,22.2,12,128,35,54,69,90,29,29,26,28,112,188,2018-01-24 05:33:24,83,8,NA,50,NA,NA,37,NA,44.4,24,NA,71,16,320,73,192,"ESS","CD_T50","Essendon","Bombers"
13,14,50,10,18,28,13,118,72.2,356,1538,NA,16,20,38.5,5,17.9,10,158,35,56,62,90,28,22,27,22,99,198,2018-01-24 05:35:17,100,15,NA,49,NA,NA,33,NA,46.4,26,NA,62,13,354,58,236,"STK","CD_T130","St Kilda","Saints",11,7,59,16,27,43,10,145,70.8,418,1750,NA,20,16,60,11,34.6,18,193,46,52,59,90,28,30,30,25,113,225,2018-01-24 05:35:17,108,14,NA,27,NA,NA,46,NA,57.7,30,NA,61,12,417,63,272,"ADEL","CD_T10","Adelaide Crows","Crows"
8,3,38,11,20,31,13,109,73.6,314,1380,NA,14,14,38.9,6,19.4,7,133,29,36,51,90,27,24,32,28,111,181,2018-01-24 05:33:33,88,10,NA,38,NA,NA,34,NA,50,18,NA,64,4,312,55,203,"MELB","CD_T90","Melbourne","Demons",11,16,34,12,33,45,9,128,77.4,380,1734,NA,14,14,60,18,41.4,24,170,59,58,55,90,31,24,29,33,117,210,2018-01-24 05:33:33,94,23,NA,55,NA,NA,28,NA,69,40,NA,74,7,382,51,254,"HAW","CD_T80","Hawthorn","Hawks"
21,27,34,14,21,35,19,130,76.8,418,1753,NA,12,10,38.8,10,23.8,19,196,50,80,72,90,28,25,34,25,112,222,2018-01-24 05:35:25,116,21,NA,31,NA,NA,23,NA,61.3,49,NA,47,14,417,50,287,"GWS","CD_T1010","GWS Giants","Giants",3,8,40,14,25,39,5,104,73,345,1395,NA,10,12,81.8,6,28.1,9,147,37,32,51,90,27,32,26,22,107,198,2018-01-24 05:35:25,89,8,NA,36,NA,NA,60,NA,34.4,11,NA,41,2,331,72,227,"CARL","CD_T30","Carlton","Blues"
11,5,41,16,24,40,8,120,70.4,321,1423,NA,17,20,45.8,6,22.9,11,127,35,48,58,90,31,26,28,26,111,194,2018-01-24 05:35:34,94,8,NA,34,NA,NA,42,NA,50,24,NA,56,9,320,70,200,"GEEL","CD_T70","Geelong Cats","Cats",12,3,45,12,21,33,10,140,74.2,426,1682,NA,20,17,60,12,29.5,18,218,41,61,70,90,37,28,27,27,119,208,2018-01-24 05:35:34,96,19,NA,32,NA,NA,37,NA,49.2,30,NA,54,7,421,58,281,"SYD","CD_T160","Sydney Swans","Swans"
7,3,62,15,39,54,1,143,62.8,309,1389,NA,19,8,54.5,3,25,6,132,45,24,63,90,24,26,31,18,99,177,2018-01-24 05:33:41,45,2,NA,61,NA,NA,46,NA,45.8,11,NA,105,13,302,82,159,"GCFC","CD_T1000","Gold Coast Suns","Suns",9,2,33,10,23,33,12,151,74.1,448,2003,NA,8,19,75,14,31.3,21,200,55,67,83,90,26,26,34,18,104,248,2018-01-24 05:33:41,118,14,NA,36,NA,NA,18,NA,41.8,28,NA,80,22,439,63,288,"WCE","CD_T150","West Coast Eagles","Eagles"
11,2,49,14,24,38,17,145,78,387,1671,NA,25,11,51.7,14,23.8,15,161,69,63,66,90,28,26,25,25,104,226,2018-01-24 05:33:49,115,15,NA,39,NA,NA,31,NA,46,29,NA,55,18,385,59,240,"FRE","CD_T60","Fremantle","Freo",4,2,41,10,23,33,10,114,77.2,329,1592,NA,11,25,73.7,11,30.4,14,124,13,46,60,90,25,23,31,33,112,205,2018-01-24 05:33:49,108,10,NA,44,NA,NA,47,NA,41.3,19,NA,78,19,325,65,211,"WB","CD_T140","Western Bulldogs","Bulldogs"
10,4,45,13,27,40,9,123,72.9,328,1341,NA,21,13,57.7,11,28.3,15,156,33,53,52,90,30,31,30,27,118,172,2018-01-24 05:35:42,70,18,NA,29,NA,NA,30,NA,49.1,26,NA,55,9,328,53,205,"COLL","CD_T40","Collingwood","Magpies",9,3,34,18,17,35,11,124,75.2,367,1636,NA,13,21,61.5,15,34.8,16,153,43,46,52,90,32,31,27,21,111,214,2018-01-24 05:35:42,102,11,NA,37,NA,NA,36,NA,56.5,26,NA,63,3,364,52,240,"RICH","CD_T120","Richmond","Tigers"
17,5,49,9,38,47,10,146,67.4,334,1560,NA,14,17,28.6,7,15.1,8,133,62,53,58,90,32,30,31,23,116,201,2018-01-24 05:33:58,79,14,NA,60,NA,NA,38,NA,52.8,28,NA,88,20,340,65,194,"PORT","CD_T110","Port Adelaide","Power",12,5,45,13,39,52,10,142,68.2,336,1384,NA,17,14,55.6,11,28.3,15,135,51,53,65,90,29,30,32,24,115,201,2018-01-24 05:33:58,57,9,NA,60,NA,NA,44,NA,50.9,27,NA,56,8,317,57,175,"BL","CD_T20","Brisbane Lions","Lions"
9,18,56,14,19,33,10,129,69.3,329,1308,NA,21,19,45,5,20.5,9,133,40,44,60,90,29,30,34,23,116,196,2018-01-24 05:35:51,85,6,NA,40,NA,NA,36,NA,45.5,20,NA,35,2,328,61,199,"CARL","CD_T30","Carlton","Blues",8,8,43,17,22,39,16,125,77.7,381,1697,NA,19,21,68.8,17,37.9,22,156,36,58,61,90,33,30,36,19,118,225,2018-01-24 05:35:51,110,16,NA,25,NA,NA,34,NA,55.2,32,NA,60,18,380,59,255,"GEEL","CD_T70","Geelong Cats","Cats"
11,6,36,19,25,44,11,142,73.9,353,1565,NA,12,20,58.8,13,31.7,20,172,59,63,66,90,33,27,37,23,120,181,2018-01-24 05:34:06,76,16,NA,38,NA,NA,33,NA,54,34,NA,69,29,354,58,212,"WCE","CD_T150","West Coast Eagles","Eagles",6,13,52,12,29,41,7,125,75.3,368,1605,NA,20,12,70.6,11,25.5,12,182,36,47,58,90,31,26,29,29,115,186,2018-01-24 05:34:06,91,12,NA,38,NA,NA,43,NA,36.2,17,NA,86,11,370,66,245,"STK","CD_T130","St Kilda","Saints"
12,4,41,11,30,41,11,126,73.3,337,1362,NA,12,15,60,9,29.3,12,153,31,41,51,90,31,24,30,19,104,184,2018-01-24 05:35:59,82,11,NA,23,NA,NA,33,NA,48.8,20,NA,41,3,334,55,208,"ADEL","CD_T10","Adelaide Crows","Crows",12,19,41,16,18,34,8,111,79.6,393,1677,NA,15,12,50,11,32,16,196,53,50,55,90,32,28,32,22,114,197,2018-01-24 05:35:59,98,17,NA,42,NA,NA,28,NA,64,32,NA,68,7,385,51,274,"GWS","CD_T1010","GWS Giants","Giants"
12,7,44,16,27,43,14,144,77.8,446,1781,NA,13,9,62.5,16,34.5,20,213,42,58,60,90,30,32,26,30,118,233,2018-01-24 05:34:15,104,19,NA,30,NA,NA,33,NA,55.2,32,NA,50,4,442,55,298,"COLL","CD_T40","Collingwood","Magpies",9,3,30,14,19,33,9,113,72.9,339,1476,NA,9,13,47.4,7,20.5,9,145,36,44,56,90,24,26,22,32,104,194,2018-01-24 05:34:15,97,9,NA,36,NA,NA,36,NA,43.2,19,NA,57,8,332,60,219,"GCFC","CD_T1000","Gold Coast Suns","Suns"
7,3,49,7,22,29,18,144,74.2,372,1617,NA,23,16,64.7,7,29.7,11,159,34,37,69,90,32,25,28,21,106,213,2018-01-24 05:34:23,102,8,NA,39,NA,NA,45,NA,45.9,17,NA,75,8,374,67,230,"SYD","CD_T160","Sydney Swans","Swans",15,13,47,11,35,46,8,146,70.4,368,1580,NA,16,23,37.5,6,16.7,9,165,56,54,67,90,23,27,25,25,100,203,2018-01-24 05:34:23,83,14,NA,54,NA,NA,25,NA,44.4,24,NA,73,24,369,69,223,"HAW","CD_T80","Hawthorn","Hawks"
12,0,56,15,14,29,7,125,72.5,335,1439,NA,16,22,26.3,1,10.9,5,157,36,46,64,90,29,23,24,24,100,178,2018-01-24 05:36:08,85,10,NA,38,NA,NA,26,NA,41.3,19,NA,71,14,338,67,213,"NMFC","CD_T100","North Melbourne","Kangaroos",13,4,45,7,31,38,6,147,74.8,425,1711,NA,22,16,53.1,10,37.8,17,204,47,45,67,90,27,28,26,24,105,221,2018-01-24 05:36:08,104,8,NA,36,NA,NA,39,NA,71.1,32,NA,54,14,434,64,287,"FRE","CD_T60","Fremantle","Freo"
6,1,46,18,23,41,8,114,75,276,1204,NA,25,24,63.2,6,25,12,108,34,48,57,90,34,28,27,20,109,168,2018-01-24 05:36:16,69,8,NA,44,NA,NA,29,NA,39.6,19,NA,54,6,275,72,161,"BL","CD_T20","Brisbane Lions","Lions",10,10,57,14,22,36,18,145,74.4,383,1709,NA,24,25,65.6,15,41.2,21,164,45,51,72,90,32,29,30,23,114,219,2018-01-24 05:36:16,106,17,NA,44,NA,NA,36,NA,62.7,32,NA,68,10,382,57,237,"ESS","CD_T50","Essendon","Bombers"
10,13,51,7,28,35,8,135,68.8,327,1418,NA,20,16,40.9,3,17.6,9,158,50,51,63,90,29,25,25,23,102,169,2018-01-24 05:34:31,63,9,NA,51,NA,NA,36,NA,43.1,22,NA,84,7,326,64,191,"WB","CD_T140","Western Bulldogs","Bulldogs",13,1,41,11,30,41,14,152,73,382,1775,NA,16,20,53.6,11,28.3,15,159,52,53,64,90,33,30,27,21,111,223,2018-01-24 05:34:31,103,17,NA,34,NA,NA,42,NA,52.8,28,NA,88,13,379,63,227,"MELB","CD_T90","Melbourne","Demons"
10,2,51,6,38,44,7,150,67.6,349,1539,NA,18,18,45.8,5,25.6,11,143,31,43,72,90,28,29,24,31,112,206,2018-01-24 05:36:24,72,14,NA,40,NA,NA,48,NA,55.8,24,NA,87,11,344,60,194,"RICH","CD_T120","Richmond","Tigers",13,3,56,13,36,49,14,146,67.5,366,1507,NA,18,18,31.3,5,9.4,5,182,61,53,60,90,29,24,24,25,102,184,2018-01-24 05:36:24,81,6,NA,55,NA,NA,30,NA,30.2,16,NA,70,10,367,72,221,"PORT","CD_T110","Port Adelaide","Power"
8,5,42,15,33,48,5,132,69,336,1431,NA,16,12,45,5,20,9,140,34,45,48,90,26,27,32,27,112,196,2018-01-24 05:34:39,81,8,NA,34,NA,NA,42,NA,44.4,20,NA,65,11,325,57,193,"CARL","CD_T30","Carlton","Blues",8,5,40,10,34,44,9,137,73.7,399,1838,NA,12,16,67.9,14,30.6,19,171,70,62,58,90,31,28,34,26,119,228,2018-01-24 05:34:39,104,14,NA,39,NA,NA,34,NA,45.2,28,NA,82,11,394,48,257,"SYD","CD_T160","Sydney Swans","Swans"
4,10,59,10,28,38,12,148,62.2,307,1280,NA,18,21,50,4,15.4,6,136,40,39,82,90,31,33,21,25,110,171,2018-01-24 05:34:48,52,6,NA,43,NA,NA,50,NA,30.8,12,NA,73,3,309,91,161,"GCFC","CD_T1000","Gold Coast Suns","Suns",9,9,56,11,31,42,10,151,76.8,474,1983,NA,21,18,58.3,11,21.5,14,217,48,65,91,90,28,26,22,20,96,257,2018-01-24 05:34:48,114,11,NA,67,NA,NA,31,NA,36.9,24,NA,85,15,468,82,317,"HAW","CD_T80","Hawthorn","Hawks"
7,9,41,15,33,48,12,133,75.8,359,1745,NA,18,15,69.2,12,36,18,133,56,50,56,90,28,35,33,22,118,226,2018-01-24 05:36:33,123,13,NA,45,NA,NA,32,NA,52,26,NA,75,14,366,58,233,"PORT","CD_T110","Port Adelaide","Power",6,7,29,9,31,40,7,121,71.9,306,1302,NA,15,18,47.1,4,20,8,131,44,40,58,90,34,30,28,28,120,175,2018-01-24 05:36:33,72,6,NA,26,NA,NA,31,NA,42.5,17,NA,57,7,303,56,182,"MELB","CD_T90","Melbourne","Demons"
2,15,57,13,26,39,5,113,74.2,330,1468,NA,23,14,84.6,9,26.8,11,147,49,41,43,90,29,27,22,24,102,183,2018-01-24 05:36:41,89,6,NA,41,NA,NA,46,NA,31.7,13,NA,74,7,323,57,210,"GWS","CD_T1010","GWS Giants","Giants",17,14,44,11,34,45,15,161,73.5,396,1716,NA,14,23,43.2,11,25.4,16,161,48,63,56,90,33,31,24,27,115,235,2018-01-24 05:36:41,105,12,NA,29,NA,NA,28,NA,58.7,37,NA,58,12,396,42,235,"WB","CD_T140","Western Bulldogs","Bulldogs"
11,1,46,6,27,33,15,126,74.2,361,1495,NA,21,16,40,4,17.8,8,153,40,45,71,90,26,25,28,25,104,208,2018-01-24 05:35:00,103,10,NA,47,NA,NA,38,NA,44.4,20,NA,51,11,362,70,236,"ESS","CD_T50","Essendon","Bombers",12,10,37,12,23,35,14,137,74.9,351,1499,NA,16,21,45.5,7,20.8,10,129,30,48,70,90,27,30,26,32,115,222,2018-01-24 05:35:00,108,12,NA,41,NA,NA,37,NA,45.8,22,NA,44,5,345,71,208,"RICH","CD_T120","Richmond","Tigers"
8,1,45,8,45,53,10,151,67.7,341,1473,NA,20,13,58.8,7,17.9,10,137,86,56,70,90,30,27,34,24,115,204,2018-01-24 05:36:45,64,5,NA,40,NA,NA,47,NA,30.4,17,NA,72,15,332,80,181,"FRE","CD_T60","Fremantle","Freo",15,3,47,10,37,47,12,188,58.5,366,1588,NA,13,20,28,3,12.7,7,128,27,55,81,90,26,30,28,27,111,238,2018-01-24 05:36:45,67,9,NA,65,NA,NA,46,NA,45.5,25,NA,88,6,361,70,173,"ADEL","CD_T10","Adelaide Crows","Crows"
12,8,44,13,31,44,15,136,75.5,363,1552,NA,16,23,55.2,8,28.1,16,148,40,57,62,90,31,29,24,24,108,215,2018-01-24 05:36:53,88,12,NA,44,NA,NA,31,NA,50.9,29,NA,56,11,358,64,222,"STK","CD_T130","St Kilda","Saints",8,6,55,16,18,34,7,129,76.7,378,1507,NA,23,16,50,12,29.5,13,176,44,44,64,90,33,31,19,17,100,202,2018-01-24 05:36:53,104,16,NA,51,NA,NA,40,NA,59.1,26,NA,40,5,393,62,264,"BL","CD_T20","Brisbane Lions","Lions"
11,3,50,16,21,37,13,146,69.1,353,1589,NA,14,16,48.3,10,26.4,14,164,53,53,67,90,24,32,25,29,110,189,2018-01-24 05:37:03,72,16,NA,42,NA,NA,33,NA,54.7,29,NA,89,4,349,64,203,"NMFC","CD_T100","North Melbourne","Kangaroos",10,3,46,13,33,46,6,144,64.8,347,1632,NA,16,14,70.8,13,33.3,17,138,44,51,64,90,28,34,26,32,120,209,2018-01-24 05:37:03,81,11,NA,53,NA,NA,39,NA,47.1,24,NA,91,28,336,67,192,"COLL","CD_T40","Collingwood","Magpies"
4,5,53,8,24,32,14,116,74.2,322,1376,NA,25,11,66.7,9,29.4,10,161,39,34,47,90,27,28,24,20,99,161,2018-01-24 05:35:09,72,9,NA,41,NA,NA,45,NA,44.1,15,NA,79,13,328,61,212,"GEEL","CD_T70","Geelong Cats","Cats",24,11,30,15,32,47,11,147,76.2,395,1703,NA,11,25,38.1,11,26.2,16,176,56,61,62,90,27,27,28,30,112,219,2018-01-24 05:35:09,102,20,NA,33,NA,NA,24,NA,68.9,42,NA,55,14,397,46,250,"WCE","CD_T150","West Coast Eagles","Eagles"
7,8,43,6,30,36,9,127,73.4,349,1531,NA,20,22,60,11,41.7,15,139,30,36,62,90,31,29,32,25,117,210,2018-01-24 05:35:18,94,14,NA,48,NA,NA,35,NA,69.4,25,NA,63,0,345,53,218,"RICH","CD_T120","Richmond","Tigers",10,3,45,18,33,51,6,144,67.1,304,1257,NA,22,20,52.6,6,22.2,10,132,72,45,53,90,30,25,26,25,106,172,2018-01-24 05:35:18,51,7,NA,41,NA,NA,21,NA,42.2,19,NA,57,7,302,60,158,"FRE","CD_T60","Fremantle","Freo"
15,4,47,15,27,42,16,137,70.8,322,1464,NA,15,13,48.3,9,25,14,127,44,56,61,90,32,29,23,32,116,195,2018-01-24 05:37:11,82,15,NA,42,NA,NA,41,NA,51.8,29,NA,67,9,321,63,184,"ADEL","CD_T10","Adelaide Crows","Crows",6,12,49,15,22,37,17,140,73.4,410,1647,NA,13,15,60.9,11,25.5,14,190,31,55,63,90,32,33,26,27,118,220,2018-01-24 05:37:11,102,14,NA,40,NA,NA,40,NA,41.8,23,NA,51,10,409,61,269,"CARL","CD_T30","Carlton","Blues"
