"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.club.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","team.name"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",25,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/291533.png?i10c=img.resize(scale_height:0.6)","FPL","CD_I291533",FALSE,25,"Tom","McDonald","CD_T90",NA,73,3,2,NA,6,5,11,2,0,1,11,0,11,0,2,2,2,0,63.6,1,3,0,63,0,0,60,13.3,NA,NA,0,0,1,5,NA,NA,NA,7,96,0,0,0,3,50,1.2,7,0,0,100,1,28.6,50,6,4,1,11,0,0,7,0,0,0,7,3,42.9,0,0,0,"CD_I291533",FALSE,25,"Tom","McDonald","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",29,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/994385.png?i10c=img.resize(scale_height:0.6)","BPL","CD_I994385",FALSE,29,"Jayden","Hunt","CD_T90",NA,80,0,0,NA,5,0,5,0,0,3,2,1,3,1,0,0,0,3,80,1,0,0,27,4,0,0,5.7,NA,NA,2,3,0,0,NA,NA,NA,1,238,0,0,0,4,80,5,4,0,0,66.7,0,0,0,2,0,1,3,1,1,0,0,0,0,0,0,0,0,1,1,"CD_I994385",FALSE,29,"Jayden","Hunt","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",50,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/291867.png?i10c=img.resize(scale_height:0.6)","CHF","CD_I291867",FALSE,50,"Ben","Brown","CD_T90",NA,79,0,2,NA,6,2,8,3,0,1,5,3,8,1,1,2,0,1,50,2,1,1,35,0,2,0,3.6,NA,NA,3,0,1,2,NA,NA,NA,4,144,0,0,0,2,33.3,3,4,1,0,62.5,0,0,0,2,1,0,7,0,1,2,0,0,0,7,1,14.3,0,0,0,"CD_I291867",FALSE,50,"Ben","Brown","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",17,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1012825.png?i10c=img.resize(scale_height:0.6)","WL","CD_I1012825",FALSE,17,"Jake","Bowey","CD_T90",NA,78,0,0,NA,8,4,12,4,0,0,4,8,12,0,1,0,0,2,83.3,2,0,1,41,0,0,0,5.7,NA,NA,1,4,0,1,NA,NA,NA,3,130,0,2,2,6,75,2,10,0,2,33.3,0,0,0,4,1,1,6,4,1,0,0,0,0,0,0,0,0,0,0,"CD_I1012825",FALSE,17,"Jake","Bowey","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",12,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1008139.png?i10c=img.resize(scale_height:0.6)","SUB","CD_I1008139",FALSE,12,"Toby","Bedford","CD_T90",NA,49,1,1,NA,5,2,7,2,0,3,1,6,7,2,0,0,0,0,71.4,1,1,1,42,0,0,50,5.1,NA,NA,1,2,2,2,NA,NA,NA,3,174,0,1,1,3,60,2.5,5,1,1,14.3,0,0,0,0,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0,"CD_I1008139",FALSE,12,"Toby","Bedford","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1002282.png?i10c=img.resize(scale_height:0.6)","FF","CD_I1002282",FALSE,9,"Charlie","Spargo","CD_T90",NA,74,0,0,NA,5,8,13,3,0,3,5,9,14,3,0,0,0,0,92.3,3,1,2,47,1,2,0,8.4,NA,NA,2,2,2,0,NA,NA,NA,7,105,0,0,0,5,100,0.6,12,2,1,35.7,0,0,0,5,3,1,11,2,0,0,0,0,0,0,0,0,0,0,0,"CD_I1002282",FALSE,9,"Charlie","Spargo","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",18,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/280824.png?i10c=img.resize(scale_height:0.6)","INT","CD_I280824",FALSE,18,"Jake","Melksham","CD_T90",NA,79,1,1,NA,5,2,7,3,0,1,2,5,7,2,0,0,0,1,71.4,2,0,1,36,1,0,50,6.3,NA,NA,1,1,0,2,NA,NA,NA,4,205,0,1,1,3,60,2.5,5,0,1,28.6,0,0,0,1,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,"CD_I280824",FALSE,18,"Jake","Melksham","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/298279.png?i10c=img.resize(scale_height:0.6)","BPR","CD_I298279",FALSE,10,"Angus","Brayshaw","CD_T90",NA,88,0,0,NA,11,7,18,5,0,2,4,14,18,2,0,1,0,2,66.7,6,0,1,67,2,0,0,0.1,NA,NA,5,3,0,0,NA,NA,NA,4,271,0,1,1,7,63.6,1.6,12,0,2,22.2,0,0,0,3,0,1,8,7,2,0,1,0,0,0,0,0,0,0,0,"CD_I298279",FALSE,10,"Angus","Brayshaw","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",24,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1009378.png?i10c=img.resize(scale_height:0.6)","INT","CD_I1009378",FALSE,24,"Trent","Rivers","CD_T90",NA,71,1,0,NA,7,2,9,4,0,0,2,8,10,4,0,0,0,3,88.9,2,1,2,38,1,0,100,10.2,NA,NA,2,5,0,1,NA,NA,NA,3,311,0,0,0,6,85.7,3.5,8,0,2,20,0,0,0,1,0,2,7,6,2,0,3,1,33.3,0,0,0,0,0,0,"CD_I1009378",FALSE,24,"Trent","Rivers","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",1,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/281085.png?i10c=img.resize(scale_height:0.6)","CHB","CD_I281085",FALSE,1,"Steven","May","CD_T90",NA,100,0,0,NA,12,2,14,4,0,1,7,4,11,2,0,2,0,4,85.7,1,2,0,58,8,0,0,13.8,NA,NA,3,8,0,0,NA,NA,NA,2,391,0,0,0,10,83.3,6,12,0,3,63.6,0,0,0,3,0,1,7,5,4,0,3,1,33.3,0,0,0,0,3,3,"CD_I281085",FALSE,1,"Steven","May","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1009399.png?i10c=img.resize(scale_height:0.6)","INT","CD_I1009399",FALSE,6,"Luke","Jackson","CD_T90",NA,77,0,0,NA,4,11,15,3,0,3,9,6,15,2,0,1,7,1,93.3,2,2,1,61,0,0,0,11.3,NA,NA,2,0,0,0,NA,NA,NA,5,111,3,2,5,4,100,0.4,14,0,0,60,2,18.9,28.6,6,0,2,12,4,1,37,0,0,0,1,1,100,12,0,0,"CD_I1009399",FALSE,6,"Luke","Jackson","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",27,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/294429.png?i10c=img.resize(scale_height:0.6)","C","CD_I294429",FALSE,27,"Luke","Dunstan","CD_T90",NA,72,0,0,NA,8,14,22,1,0,3,11,13,24,3,0,0,0,1,63.6,7,0,2,61,1,0,0,7.9,NA,NA,4,4,1,0,NA,NA,NA,4,288,1,3,4,4,50,0.6,14,0,0,45.8,0,0,0,10,3,3,21,10,1,0,0,0,0,0,0,0,19,0,0,"CD_I294429",FALSE,27,"Luke","Dunstan","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",32,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/999391.png?i10c=img.resize(scale_height:0.6)","INT","CD_I999391",FALSE,32,"Tom","Sparrow","CD_T90",NA,70,1,0,NA,11,9,20,1,0,6,8,12,20,5,0,0,0,2,65,3,1,1,82,0,0,50,13,NA,NA,6,2,1,2,NA,NA,NA,6,336,1,6,7,5,45.5,1.2,13,0,1,40,0,0,0,6,1,2,20,7,1,0,0,0,0,0,0,0,15,0,0,"CD_I999391",FALSE,32,"Tom","Sparrow","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",8,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/298281.png?i10c=img.resize(scale_height:0.6)","HBFL","CD_I298281",FALSE,8,"Jake","Lever","CD_T90",NA,100,0,0,NA,8,8,16,4,1,2,6,9,15,2,0,1,0,6,93.8,1,1,0,61,3,0,0,12,NA,NA,2,7,0,0,NA,NA,NA,3,224,0,0,0,8,100,1,15,0,2,40,0,0,0,4,0,2,3,2,5,0,2,0,0,0,0,0,0,1,1,"CD_I298281",FALSE,8,"Jake","Lever","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/298264.png?i10c=img.resize(scale_height:0.6)","WR","CD_I298264",FALSE,15,"Ed","Langdon","CD_T90",NA,25,1,0,NA,5,1,6,1,0,0,2,4,6,0,0,0,0,0,83.3,1,1,0,27,1,0,100,4.9,NA,NA,0,0,0,1,NA,NA,NA,2,153,0,0,0,4,80,5,5,0,0,33.3,0,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,"CD_I298264",FALSE,15,"Ed","Langdon","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",35,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1008893.png?i10c=img.resize(scale_height:0.6)","FB","CD_I1008893",FALSE,35,"Harrison","Petty","CD_T90",NA,82,0,0,NA,3,3,6,3,1,3,2,3,5,1,0,1,0,3,100,0,0,0,36,2,0,0,5.2,NA,NA,0,3,0,0,NA,NA,NA,0,107,0,0,0,3,100,1,6,0,1,40,0,0,0,1,0,0,8,5,2,0,2,0,0,0,0,0,0,0,0,"CD_I1008893",FALSE,35,"Harrison","Petty","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1013409.png?i10c=img.resize(scale_height:0.6)","HBFR","CD_I1013409",FALSE,23,"James","Jordon","CD_T90",NA,89,0,0,NA,11,11,22,3,0,0,3,19,22,3,0,0,0,0,68.2,3,0,1,61,0,1,0,6.4,NA,NA,2,1,0,0,NA,NA,NA,3,510,0,0,0,7,63.6,1,15,0,0,13.6,0,0,0,3,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,"CD_I1013409",FALSE,23,"James","Jordon","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/298210.png?i10c=img.resize(scale_height:0.6)","HFFR","CD_I298210",FALSE,5,"Christian","Petracca","CD_T90",NA,91,0,1,NA,16,14,30,5,0,5,13,17,30,11,0,0,0,0,73.3,5,3,0,115,1,4,0,14.6,NA,NA,7,1,2,2,NA,NA,NA,7,616,2,4,6,10,62.5,1.1,22,0,0,43.3,0,0,0,5,1,1,16,2,0,0,0,0,0,0,0,0,22,0,0,"CD_I298210",FALSE,5,"Christian","Petracca","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",13,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/996701.png?i10c=img.resize(scale_height:0.6)","RR","CD_I996701",FALSE,13,"Clayton","Oliver","CD_T90",NA,86,0,0,NA,22,23,45,5,0,6,22,24,46,13,0,1,0,1,66.7,2,3,1,151,0,0,0,23.5,NA,NA,3,5,2,0,NA,NA,NA,6,621,2,9,11,10,45.5,1,30,0,2,47.8,0,0,0,17,5,2,22,1,0,0,0,0,0,0,0,0,21,0,0,"CD_I996701",FALSE,13,"Clayton","Oliver","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/296420.png?i10c=img.resize(scale_height:0.6)","HFFL","CD_I296420",FALSE,30,"Alex","Neal-Bullen","CD_T90",NA,83,0,1,NA,8,4,12,2,1,4,6,8,14,9,0,0,0,2,50,1,1,0,56,1,0,0,9.7,NA,NA,2,1,4,1,NA,NA,NA,3,272,1,1,2,2,25,2,6,0,1,42.9,0,0,0,4,0,1,25,6,0,0,0,0,0,0,0,0,1,0,0,"CD_I296420",FALSE,30,"Alex","Neal-Bullen","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1001438.png?i10c=img.resize(scale_height:0.6)","FPR","CD_I1001438",FALSE,31,"Bayley","Fritsch","CD_T90",NA,84,3,2,NA,8,4,12,4,1,3,4,9,13,2,1,0,0,0,66.7,3,2,1,75,0,0,50,13.1,NA,NA,3,3,3,6,NA,NA,NA,9,230,0,0,0,4,50,2,8,1,0,30.8,0,0,0,3,2,3,9,2,0,0,0,0,0,1,0,0,0,0,0,"CD_I1001438",FALSE,31,"Bayley","Fritsch","away","Melbourne"
"CD_M20220141007","2022-05-21T06:35:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Marvel Stadium","North Melbourne","Melbourne",11,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/290528.png?i10c=img.resize(scale_height:0.6)","RK","CD_I290528",FALSE,11,"Max","Gawn","CD_T90",NA,87,1,2,NA,12,3,15,3,0,0,9,5,14,4,2,1,24,2,33.3,3,2,1,82,0,1,33.3,12.5,NA,NA,1,2,0,3,NA,NA,NA,8,244,3,5,8,3,25,4,5,2,1,64.3,10,41.4,41.7,1,0,4,10,1,2,58,1,0,0,5,0,0,14,0,0,"CD_I290528",FALSE,11,"Max","Gawn","away","Melbourne"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",38,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1006136.png?i10c=img.resize(scale_height:0.6)","SUB","CD_I1006136",FALSE,38,"Lachlan","Sholl","CD_T10",NA,14,0,0,NA,0,1,1,0,0,2,1,0,1,0,0,0,0,0,100,0,0,0,10,0,0,0,1.4,NA,NA,0,0,0,0,NA,NA,NA,0,-8,0,1,1,0,0,0,1,0,0,100,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1006136",FALSE,38,"Lachlan","Sholl","home","Adelaide Crows"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",25,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1008185.png?i10c=img.resize(scale_height:0.6)","INT","CD_I1008185",FALSE,25,"Ned","McHenry","CD_T10",NA,79,0,1,NA,8,8,16,3,0,2,9,10,19,0,0,0,0,1,93.8,1,4,1,59,0,0,0,6.3,NA,NA,2,2,0,1,NA,NA,NA,3,242,0,3,3,7,87.5,1,15,0,0,47.4,0,0,0,6,1,0,23,5,0,0,0,0,0,0,0,0,0,0,0,"CD_I1008185",FALSE,25,"Ned","McHenry","home","Adelaide Crows"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/999316.png?i10c=img.resize(scale_height:0.6)","HFFR","CD_I999316",FALSE,31,"James","Rowe","CD_T10",NA,76,1,1,NA,9,5,14,3,0,1,6,8,14,2,0,0,0,0,64.3,2,3,1,57,0,1,33.3,5.1,NA,NA,2,1,1,3,NA,NA,NA,4,247,1,0,1,5,55.6,1.8,9,0,0,42.9,0,0,0,5,2,1,12,1,0,0,0,0,0,2,0,0,0,0,0,"CD_I999316",FALSE,31,"James","Rowe","home","Adelaide Crows"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",29,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/293222.png?i10c=img.resize(scale_height:0.6)","C","CD_I293222",FALSE,29,"Rory","Laird","CD_T10",NA,79,0,1,NA,12,12,24,2,0,8,11,13,24,1,0,0,0,1,70.8,5,1,1,97,2,0,0,7.8,NA,NA,1,4,1,1,NA,NA,NA,4,209,3,2,5,6,50,1,17,0,0,45.8,0,0,0,7,0,0,21,6,0,0,0,0,0,0,0,0,22,0,0,"CD_I293222",FALSE,29,"Rory","Laird","home","Adelaide Crows"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/993946.png?i10c=img.resize(scale_height:0.6)","RR","CD_I993946",FALSE,2,"Ben","Keays","CD_T10",NA,89,0,0,NA,15,12,27,2,0,3,12,15,27,6,0,0,0,3,63,5,1,0,88,1,0,0,16.9,NA,NA,10,2,1,0,NA,NA,NA,6,384,3,6,9,6,40,1.3,17,0,0,44.4,0,0,0,9,2,4,22,11,0,0,0,0,0,0,0,0,22,0,0,"CD_I993946",FALSE,2,"Ben","Keays","home","Adelaide Crows"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/999309.png?i10c=img.resize(scale_height:0.6)","INT","CD_I999309",FALSE,6,"Jackson","Hately","CD_T10",NA,63,0,0,NA,13,5,18,2,0,8,6,11,17,3,0,0,0,0,77.8,1,4,0,91,3,0,0,5.4,NA,NA,4,1,0,0,NA,NA,NA,3,270,0,4,4,9,69.2,2.6,14,0,0,35.3,0,0,0,2,0,2,22,8,0,0,0,0,0,0,0,0,16,0,0,"CD_I999309",FALSE,6,"Jackson","Hately","home","Adelaide Crows"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",39,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1000932.png?i10c=img.resize(scale_height:0.6)","BPR","CD_I1000932",FALSE,39,"Tom","Doedee","CD_T10",NA,100,0,0,NA,11,7,18,5,0,0,6,8,14,2,0,2,0,8,94.4,1,1,0,63,1,0,0,11.9,NA,NA,2,9,0,0,NA,NA,NA,2,218,0,0,0,10,90.9,1.6,17,0,2,42.9,0,0,0,3,0,1,5,4,8,0,6,3,50,0,0,0,0,3,2,"CD_I1000932",FALSE,39,"Tom","Doedee","home","Adelaide Crows"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",12,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/992242.png?i10c=img.resize(scale_height:0.6)","WL","CD_I992242",FALSE,12,"Jordan","Dawson","CD_T10",NA,93,2,0,NA,19,3,22,10,0,1,4,17,21,2,2,1,0,3,68.2,2,2,0,111,5,1,100,10.6,NA,NA,3,7,0,2,NA,NA,NA,6,516,0,0,0,13,68.4,6.3,15,0,3,19,0,0,0,1,1,2,8,4,3,0,0,0,0,1,0,0,0,1,1,"CD_I992242",FALSE,12,"Jordan","Dawson","home","Adelaide Crows"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",33,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/291748.png?i10c=img.resize(scale_height:0.6)","HBFR","CD_I291748",FALSE,33,"Brodie","Smith","CD_T10",NA,83,0,1,NA,23,5,28,11,0,1,6,20,26,4,1,1,0,2,75,4,0,3,108,5,1,0,15.3,NA,NA,2,6,0,1,NA,NA,NA,7,659,0,3,3,17,73.9,4.6,21,0,3,23.1,0,0,0,4,0,2,6,4,1,0,2,1,50,0,0,0,0,1,1,"CD_I291748",FALSE,33,"Brodie","Smith","home","Adelaide Crows"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",13,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/280506.png?i10c=img.resize(scale_height:0.6)","FF","CD_I280506",FALSE,13,"Taylor","Walker","CD_T10",NA,89,1,2,NA,6,5,11,4,0,1,7,6,13,1,3,1,0,1,72.7,4,0,3,43,0,1,25,7.2,NA,NA,5,0,1,4,NA,NA,NA,5,197,0,0,0,3,50,1.2,8,2,0,53.8,0,0,0,6,2,0,17,2,1,7,0,0,0,2,1,50,0,0,0,"CD_I280506",FALSE,13,"Taylor","Walker","home","Adelaide Crows"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1008384.png?i10c=img.resize(scale_height:0.6)","FPR","CD_I1008384",FALSE,7,"Riley","Thilthorpe","CD_T10",NA,78,1,2,NA,7,3,10,5,0,1,6,4,10,1,2,1,3,3,60,3,0,1,54,0,0,33.3,6.5,NA,NA,2,1,1,3,NA,NA,NA,4,174,0,0,0,4,57.1,2.3,6,1,0,60,0,23.1,0,4,2,0,15,7,2,13,2,2,100,3,1,33.3,4,0,0,"CD_I1008384",FALSE,7,"Riley","Thilthorpe","home","Adelaide Crows"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",45,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1008752.png?i10c=img.resize(scale_height:0.6)","RK","CD_I1008752",FALSE,45,"Kieran","Strachan","CD_T10",NA,85,0,2,NA,12,5,17,4,0,5,8,8,16,2,1,1,19,2,52.9,4,2,3,92,1,0,0,3.3,NA,NA,6,6,0,2,NA,NA,NA,8,279,1,1,2,4,33.3,2.4,9,0,1,50,5,30.6,26.3,5,0,5,11,6,2,62,3,2,66.7,1,0,0,22,0,0,"CD_I1008752",FALSE,45,"Kieran","Strachan","home","Adelaide Crows"
"CD_M20220141001","2022-05-21T09:30:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Adelaide Crows","St Kilda",14,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1017109.png?i10c=img.resize(scale_height:0.6)","WR","CD_I1017109",FALSE,14,"Jake","Soligo","CD_T10",NA,87,1,1,NA,10,9,19,2,0,3,8,10,18,4,0,0,0,3,73.7,1,4,0,77,1,0,50,11.2,NA,NA,1,6,1,2,NA,NA,NA,5,355,0,1,1,8,80,1.1,14,0,0,44.4,0,0,0,6,0,4,10,3,1,0,0,0,0,0,0,0,0,0,0,"CD_I1017109",FALSE,14,"Jake","Soligo","home","Adelaide Crows"
